chr	start	end	raw	cor	N	Ns
chr1	1	500000	6363	6689.37458605355	NA	NA
chr1	500001	1000000	5747	6012.8648313845	NA	NA
chr1	1000001	1500000	5194	5267.04335727874	1.7128634961058	2
chr1	1500001	2000000	5073	5235.76960549565	NA	NA
chr1	2000001	2500000	4676	4774.37114303101	1.94513588052139	2
chr1	2500001	3000000	4079	4173.00955935311	1.51121962854154	2
chr1	3000001	3500000	3662	3687.96326135997	1.92229411398892	2
chr1	3500001	4000000	2958	2988.56706392987	NA	NA
chr1	4000001	4500000	2926	3031.59028979351	NA	NA
chr1	4500001	5000000	2593	2642.8009409309	1.5530713098127	2
chr1	5000001	5500000	2237	2271.44879238532	1.58415030976229	2
chr1	5500001	6000000	2857	2933.69259173309	1.68757208650229	2
chr1	6000001	6500000	4057	4154.13191237516	1.72518318642848	2
chr1	6500001	7000000	4198	4224.28349188652	1.97488777104912	2
chr1	7000001	7500000	2949	2987.86010857209	1.80857136589491	2
chr1	7500001	8000000	3265	3311.23812923666	1.74184636341163	2
chr1	8000001	8500000	4392	4429.25892608624	2.33950713246173	2
chr1	8500001	9000000	3880	3909.13872001902	2.42050910886138	2
chr1	9000001	9500000	4428	4459.25042699236	1.95427807989669	2
chr1	9500001	10000000	5316	5479.18096757636	2.33603243182409	2
chr1	10000001	10500000	4666	4695.18527164857	2.54735039731857	3
chr1	10500001	11000000	4156	4181.1874733394	2.0148661075988	2
chr1	11000001	11500000	4384	4903.62761064481	2.25852485599989	2
chr1	11500001	12000000	4128	4179.00898365449	1.80991335579621	2
chr1	12000001	12500000	4090	4115.24289994828	2.06707126523075	2
chr1	12500001	13000000	3635	3711.19832398812	1.45693955073896	1
chr1	13000001	13500000	3903	4087.79275948529	NA	NA
chr1	13500001	14000000	3912	3988.6051505209	1.92619275733277	2
chr1	14000001	14500000	2458	2521.10838509572	1.81979343621727	2
chr1	14500001	15000000	2197	2218.5510044573	1.55585423332914	2
chr1	15000001	15500000	3318	3353.9882943989	1.76246205147954	2
chr1	15500001	16000000	3831	3877.02807733411	1.93282365619783	2
chr1	16000001	16500000	4575	4849.4394789953	NA	NA
chr1	16500001	17000000	7968	8683.18156654708	2.48403293671147	2
chr1	17000001	17500000	4878	5013.0619140894	1.27631041613605	1
chr1	17500001	18000000	4258	4294.21742980296	NA	NA
chr1	18000001	18500000	2809	2821.29520450122	1.70555694786076	2
chr1	18500001	19000000	3105	3128.32478963149	1.9747786175904	2
chr1	19000001	19500000	3177	3201.93022876113	1.88641157952537	2
chr1	19500001	20000000	4010	4057.22611194302	2.02861626007731	2
chr1	20000001	20500000	3324	3381.48524923703	1.83036763396193	2
chr1	20500001	21000000	3405	3444.7454732706	1.87834501865158	2
chr1	21000001	21500000	3676	3697.39311657249	2.56757232659108	3
chr1	21500001	22000000	4529	4712.08328391316	1.90151148470555	2
chr1	22000001	22500000	4968	4986.77020304426	2.17482992641309	2
chr1	22500001	23000000	3612	3635.83654438499	NA	NA
chr1	23000001	23500000	3556	3577.86072905452	1.97837449073383	2
chr1	23500001	24000000	4286	4320.73002796478	2.129041473428	2
chr1	24000001	24500000	4215	4256.39772426621	2.00951506713047	2
chr1	24500001	25000000	3389	3397.94338699457	1.98681706013192	2
chr1	25000001	25500000	3854	3876.09373428543	NA	NA
chr1	25500001	26000000	4314	4366.22882925555	1.73355096439631	2
chr1	26000001	26500000	4057	4075.45365414597	2.01729082589743	2
chr1	26500001	27000000	4927	4934.6882442846	2.19753739570555	2
chr1	27000001	27500000	4771	4961.2129026891	2.15952602606743	2
chr1	27500001	28000000	4952	4985.16129292051	2.16689054090122	2
chr1	28000001	28500000	4992	5004.70193350724	NA	NA
chr1	28500001	29000000	5937	5948.68321383197	2.96841962631128	3
chr1	29000001	29500000	4584	4590.67484121913	2.47046612499192	2
chr1	29500001	30000000	2982	3007.18214326772	2.25603748534307	2
chr1	30000001	30500000	2420	2420	1.44047865473831	1
chr1	30500001	31000000	3139	3164.4421146014	NA	NA
