chr	start	end	raw	cor	N	Ns
chr1	1	1000000	11987	13168.1573807374	NA	NA
chr1	1000001	2000000	11223	11707.5521691779	NA	NA
chr1	2000001	3000000	6547	6710.69395771043	1.09236479927225	1
chr1	3000001	4000000	5517	5577.34125503826	NA	NA
chr1	4000001	5000000	5457	5624.73522927212	NA	NA
chr1	5000001	6000000	5154	5307.81517598487	1.14072180090633	1
chr1	6000001	7000000	10306	10647.3871749918	1.76283608784567	2
chr1	7000001	8000000	7454	7636.38747853739	1.49852346769915	1
chr1	8000001	9000000	14131	14595.5772230084	2.59485753279402	3
chr1	9000001	10000000	13545	14727.5485074018	2.27121597145233	2
chr1	10000001	11000000	13722	14625.9417008813	2.35743633599691	2
chr1	11000001	12000000	10409	11673.5881283568	1.85897289542924	2
chr1	12000001	13000000	10115	10637.6489691524	1.64472264244252	2
chr1	13000001	14000000	8606	9597.10235756845	1.82164018218479	2
chr1	14000001	15000000	6375	6581.7661846921	1.46694374852607	1
chr1	15000001	16000000	9642	9969.99282392136	1.74305654437343	2
chr1	16000001	17000000	14683	15257.4744271303	NA	NA
chr1	17000001	18000000	10943	11159.5055675154	NA	NA
chr1	18000001	19000000	6678	6749.22456685401	1.62792653755795	2
chr1	19000001	20000000	10256	10381.3653681862	1.97365899252514	2
chr1	20000001	21000000	9295	9450.20064519606	1.69020044652008	2
chr1	21000001	22000000	12439	12556.0221262163	1.99715670801616	2
chr1	22000001	23000000	10785	10895.1719790522	NA	NA
chr1	23000001	24000000	12064	12214.902910557	2.08216073811401	2
chr1	24000001	25000000	13082	13265.6765576168	2.13810650400588	2
chr1	25000001	26000000	11517	11638.5177639736	NA	NA
chr1	26000001	27000000	13878	13991.5272521237	2.21320764628122	2
chr1	27000001	28000000	15875	16301.6634371403	2.50057932449799	3
chr1	28000001	29000000	19146	19339.2767316562	NA	NA
chr1	29000001	30000000	11421	11565.1128714917	2.16076291037335	2
chr1	30000001	31000000	5240	5307.85024974246	NA	NA
chr1	31000001	32000000	11216	11413.6617949652	NA	NA
chr1	32000001	33000000	14632	14734.1667119809	NA	NA
chr1	33000001	34000000	12219	12536.0106369882	2.03631737897767	2
chr1	34000001	35000000	5457	5534.52766351045	1.3191394296682	1
chr1	35000001	36000000	12017	12170.888716937	2.27111604085732	2
chr1	36000001	37000000	14625	14901.9527926514	2.47664087014103	2
chr1	37000001	38000000	6950	7024.26758113534	NA	NA
chr1	38000001	39000000	9716	9843.30344343393	1.76705210963502	2
chr1	39000001	40000000	12307	12553.6413924372	NA	NA
chr1	40000001	41000000	13562	13707.3666230373	2.30784074040669	2
chr1	41000001	42000000	9603	9719.57660176153	1.79378237749591	2
chr1	42000001	43000000	7604	7679.94699584188	NA	NA
chr1	43000001	44000000	10037	10349.9194651081	NA	NA
chr1	44000001	45000000	10025	10103.9319161288	1.96781677698239	2
chr1	45000001	46000000	14321	14648.6013199187	2.40614427843641	2
chr1	46000001	47000000	13932	14091.5302135476	NA	NA
chr1	47000001	48000000	8784	9136.67568129811	1.60554335415736	2
