chr	start	end	raw	cor	N	Ns
chr1	1	1000000	46876	51494.9983631806	NA	NA
chr1	1000001	2000000	53091	55383.1998764881	NA	NA
chr1	2000001	3000000	38223	39178.685679787	1.49727843339862	1
chr1	3000001	4000000	27081	27377.1938603754	NA	NA
chr1	4000001	5000000	21258	21911.4204698308	NA	NA
chr1	5000001	6000000	20752	21371.3194668292	1.37612128574655	1
chr1	6000001	7000000	40197	41528.529232791	1.73697997819062	2
chr1	7000001	8000000	28091	28778.3419183786	1.64713443083354	2
chr1	8000001	9000000	42652	44054.2466715556	2.50551260655889	3
chr1	9000001	10000000	48986	53262.7309843917	2.1863725363472	2
chr1	10000001	11000000	44944	47904.7022157417	2.24982779577253	2
chr1	11000001	12000000	38474	43148.201522759	1.84834583716423	2
chr1	12000001	13000000	36484	38369.153236832	1.7151403081374	2
chr1	13000001	14000000	34763	38766.4500646238	2.45529491696983	2
chr1	14000001	15000000	20623	21291.88455324	1.5968388422146	2
chr1	15000001	16000000	35555	36764.4777903468	1.84518778520999	2
chr1	16000001	17000000	51949	53981.5118855133	NA	NA
chr1	17000001	18000000	45177	46070.819978401	NA	NA
chr1	18000001	19000000	26736	27021.1542407021	1.81185146941405	2
chr1	19000001	20000000	34977	35404.5452889089	1.91413895954485	2
chr1	20000001	21000000	32396	32936.9230878721	1.74332860686971	2
chr1	21000001	22000000	40352	40731.618686155	1.96946800364231	2
chr1	22000001	23000000	38611	39005.4228357148	NA	NA
chr1	23000001	24000000	39749	40246.2015742483	2.03360569739407	2
chr1	24000001	25000000	42358	42952.7234083115	2.0932059380445	2
chr1	25000001	26000000	42205	42650.311906617	NA	NA
chr1	26000001	27000000	47864	48255.5454961558	2.15932831072432	2
chr1	27000001	28000000	52237	53640.9444387966	2.25176376238938	2
chr1	28000001	29000000	59338	59937.0104827647	NA	NA
chr1	29000001	30000000	38297	38780.2405778405	2.4789471494667	2
chr1	30000001	31000000	20965	21236.4657415745	NA	NA
chr1	31000001	32000000	39908	40611.3066078345	NA	NA
chr1	32000001	33000000	48676	49015.8760847718	NA	NA
chr1	33000001	34000000	40426	41474.8151248779	2.02447668016213	2
chr1	34000001	35000000	18349	18609.6844599145	1.4145174833898	1
chr1	35000001	36000000	34887	35333.7600622268	2.19596085008813	2
chr1	36000001	37000000	44584	45428.2846706032	2.30687417037411	2
chr1	37000001	38000000	25688	25962.5015286625	NA	NA
chr1	38000001	39000000	33992	34437.3786176622	1.86949858752258	2
chr1	39000001	40000000	38030	38792.1493584454	NA	NA
chr1	40000001	41000000	43160	43622.6178624311	2.30423339799927	2
chr1	41000001	42000000	31669	32053.4490681231	1.79794218159157	2
chr1	42000001	43000000	24669	24915.388274648	NA	NA
chr1	43000001	44000000	32505	33518.3951592446	NA	NA
chr1	44000001	45000000	34353	34623.4786149399	2.02323537358461	2
chr1	45000001	46000000	46089	47143.31305312	2.40908725880034	2
chr1	46000001	47000000	45243	45761.0609712556	NA	NA
chr1	47000001	48000000	29134	30303.723736218	1.67633471208727	2
chr1	48000001	49000000	18820	19039.2368118889	1.24492983875917	1
chr1	49000001	50000000	15910	16166.5469332843	1.48051369274782	1
chr1	50000001	51000000	17813	18347.6505366376	1.51254219017296	2
chr1	51000001	52000000	38555	39919.3640235986	3.07964499636505	3
chr1	52000001	53000000	39658	40178.4312195873	2.75155032625747	3
chr1	53000001	54000000	38676	39197.7614020223	2.07841976939916	2
chr1	54000001	55000000	33343	33826.7564439043	1.83560099490339	2
chr1	55000001	56000000	28109	28544.1556529289	1.68024127764413	2
chr1	56000001	57000000	15972	16140.0828225137	1.49925985391021	1
chr1	57000001	58000000	17105	17312.8231288386	1.8092057253317	2
chr1	58000001	59000000	16015	16146.4807930982	NA	NA
chr1	59000001	60000000	19027	19536.3718225288	1.60203755138267	2
chr1	60000001	61000000	15603	15827.9788919705	1.5519346466822	2
chr1	61000001	62000000	18381	18552.0499000787	1.88212295256429	2
chr1	62000001	63000000	36486	37184.2078711975	2.49157475191436	2
chr1	63000001	64000000	26022	26306.5314440994	2.40795687553345	2
chr1	64000001	65000000	20627	20798.0640770336	1.76324416549368	2
chr1	65000001	66000000	25310	26159.0981674162	NA	NA
chr1	66000001	67000000	17638	17982.2889033434	1.85118625208743	2
chr1	67000001	68000000	25672	26014.4279146404	2.39057113712469	2
chr1	68000001	69000000	20423	20902.7173634921	NA	NA
chr1	69000001	70000000	16257	16514.0410489265	1.86447995986451	2
chr1	70000001	71000000	21361	21652.0029192345	2.73010986415412	3
chr1	71000001	72000000	16632	16937.4327243176	2.00962963679219	2
chr1	72000001	73000000	13386	13492.6050726792	2.34111005706076	2
chr1	73000001	74000000	15006	15189.9810504835	2.30382712734179	2
chr1	74000001	75000000	14058	14200.7889327185	2.16464232579614	2
chr1	75000001	76000000	17433	17935.5726821258	1.99160297783203	2
chr1	76000001	77000000	18875	19093.5253981822	NA	NA
chr1	77000001	78000000	16577	16831.2529064041	1.77987161714493	2
chr1	78000001	79000000	29506	30661.5096527745	2.77906473473936	3
chr1	79000001	80000000	16470	16675.1037764503	2.350059525251	2
chr1	80000001	81000000	14424	14654.1135449971	1.99574867154058	2
chr1	81000001	82000000	13285	13423.5715288928	2.03130247813187	2
chr1	82000001	83000000	16141	16338.5990165056	NA	NA
chr1	83000001	84000000	12136	12283.3510795503	1.26233226031327	1
chr1	84000001	85000000	16457	16717.2542135973	2.12491035343817	2
chr1	85000001	86000000	23344	23825.7081677353	2.25327432330845	2
chr1	86000001	87000000	18430	18757.448783412	1.90580553121077	2
chr1	87000001	88000000	21768	22244.0448028253	1.87312415539583	2
chr1	88000001	89000000	15250	15450.8768499259	2.2778572219052	2
chr1	89000001	90000000	22613	22976.5580784757	1.94999795684723	2
chr1	90000001	91000000	19952	20365.6674369799	1.90902674090057	2
chr1	91000001	92000000	20163	20479.8644629711	NA	NA
chr1	92000001	93000000	31689	32247.6256185908	NA	NA
chr1	93000001	94000000	33833	34739.9560321308	2.88825236265685	3
chr1	94000001	95000000	22196	22416.9866544395	1.59059889406498	2
