chr	start	end	raw	cor	N	Ns
chr1	1	50000	2235	2304.8840854715	NA	NA
chr1	50001	100000	1077	1145.96412078909	NA	NA
chr1	100001	150000	2210	3081.17000808633	NA	NA
chr1	150001	200000	1901	2317.84042138119	NA	NA
chr1	200001	250000	975	1045.48671427652	NA	NA
chr1	250001	300000	754	769.984886238307	NA	NA
chr1	300001	350000	2345	2618.00562675836	NA	NA
chr1	350001	400000	2259	2547.64858463967	NA	NA
chr1	400001	450000	2363	2704.032590287	NA	NA
chr1	450001	500000	956	1038.06979824961	NA	NA
chr1	500001	550000	915	977.919329671034	NA	NA
chr1	550001	600000	2799	3298.60701911519	NA	NA
chr1	600001	650000	2025	2231.25743752479	NA	NA
chr1	650001	700000	4210	5631.05237814991	NA	NA
chr1	700001	750000	2121	2253.41039479835	NA	NA
chr1	750001	800000	678	688.296921952408	0.730962419463502	1
chr1	800001	850000	1058	1097.62423487914	NA	NA
chr1	850001	900000	1287	1312.14061416745	1.78753162932005	2
chr1	900001	950000	1742	1783.88563470282	1.93021875053323	2
chr1	950001	1000000	1925	1958.05191634795	2.28698746181972	2
chr1	1000001	1050000	1786	1799.16992384253	1.90437201736596	2
chr1	1050001	1100000	1399	1430.79220274499	1.62638087927047	2
chr1	1100001	1150000	1812	1901.16462071136	2.16433232107772	2
chr1	1150001	1200000	1553	1553	1.91300612270502	2
chr1	1200001	1250000	1683	1696.23059866962	1.85197878059829	2
chr1	1250001	1300000	1553	1585.17913647035	2.01019623472942	2
chr1	1300001	1350000	2082	2190.42609153077	2.27579384964058	2
chr1	1350001	1400000	2203	2203	2.41985823220176	2
chr1	1400001	1450000	2577	2747.21760266087	2.69125641655962	3
chr1	1450001	1500000	2076	2137.82592577337	2.31852419845745	2
chr1	1500001	1550000	2499	2740.91297957751	2.83654528302459	3
chr1	1550001	1600000	2003	2093.56774045195	2.03178675734927	2
chr1	1600001	1650000	2337	2485.8528698464	2.25910137302793	2
chr1	1650001	1700000	2499	2663.83831492773	2.53781364018091	3
chr1	1700001	1750000	2076	2509.97461008342	3.10512715524335	3
chr1	1750001	1800000	2182	2281.85392788421	2.97774784818275	3
chr1	1800001	1850000	2155	2272.48760940631	NA	NA
chr1	1850001	1900000	1726	1737.92214592102	2.00228516361805	2
chr1	1900001	1950000	1972	2065.35400083787	2.14145795305843	2
chr1	1950001	2000000	1488	1501.72577357043	1.9549586176545	2
chr1	2000001	2050000	1434	1434	1.85158772908024	2
chr1	2050001	2100000	1492	1515.08997116049	1.62476918036427	2
chr1	2100001	2150000	1592	1647.31690155419	2.02893403054303	2
chr1	2150001	2200000	1709	1746.7650606104	1.97635372529273	2
chr1	2200001	2250000	1238	1256.4191040656	1.59326857605558	2
chr1	2250001	2300000	1452	1452	1.80445958576214	2
chr1	2300001	2350000	1289	1314.95725623814	2.0245409276057	2
chr1	2350001	2400000	1478	1493.23095574864	2.38386967661915	2
chr1	2400001	2450000	1516	1538.21177807541	3.02663849225368	3
chr1	2450001	2500000	1694	1972.61167264428	2.22572271091037	2
chr1	2500001	2550000	1811	1825.56803290256	2.1745697449261	2
