chr	start	end	raw	cor	N	Ns
chr1	1	1000000	34374	37761.094669681	NA	NA
chr1	1000001	2000000	38624	40291.5882546849	NA	NA
chr1	2000001	3000000	26351	27009.8513028299	1.33794051337871	1
chr1	3000001	4000000	21142	21373.2370516619	NA	NA
chr1	4000001	5000000	19240	19831.3919390133	NA	NA
chr1	5000001	6000000	17938	18473.3388876245	1.43987878372297	1
chr1	6000001	7000000	32679	33761.4948080299	1.86765728178711	2
chr1	7000001	8000000	24159	24750.132156424	1.72581159965554	2
chr1	8000001	9000000	33914	35028.972184637	2.4358434911523	2
chr1	9000001	10000000	39300	42731.0931222512	2.26302180682571	2
chr1	10000001	11000000	36164	38546.3165479282	2.2672119833601	2
chr1	11000001	12000000	32062	35957.2084322581	1.97303099017863	2
chr1	12000001	13000000	29181	30688.8022312245	1.72700424122719	2
chr1	13000001	14000000	27503	30670.3586033239	2.04508699301583	2
chr1	14000001	15000000	18116	18703.5727375501	1.61853883456384	2
chr1	15000001	16000000	28349	29313.3506083123	1.82292847945542	2
chr1	16000001	17000000	41501	43124.7324252765	NA	NA
chr1	17000001	18000000	33290	33948.6375164568	NA	NA
chr1	18000001	19000000	22978	23223.0730903222	1.84020778413884	2
chr1	19000001	20000000	29609	29970.9289378535	1.98666083431755	2
chr1	20000001	21000000	26908	27357.2887531937	1.79137403958624	2
chr1	21000001	22000000	33378	33692.0095288085	2.07193328020446	2
chr1	22000001	23000000	31685	32008.6716881102	NA	NA
chr1	23000001	24000000	31775	32172.4585529633	2.02623868301653	2
chr1	24000001	25000000	33110	33574.8777574294	2.07228684727939	2
chr1	25000001	26000000	31982	32319.447349779	NA	NA
chr1	26000001	27000000	37618	37925.7293680927	2.13248588361909	2
chr1	27000001	28000000	40719	41813.3816376009	2.2326480699962	2
chr1	28000001	29000000	45455	45913.8631483041	NA	NA
chr1	29000001	30000000	31352	31747.6069299542	2.34090651762058	2
chr1	30000001	31000000	17976	18208.7626124753	NA	NA
chr1	31000001	32000000	31431	31984.9147537047	NA	NA
chr1	32000001	33000000	37951	38215.9896723883	NA	NA
chr1	33000001	34000000	32850	33702.262822249	2.07817914415821	2
chr1	34000001	35000000	16907	17147.1979488677	1.53369713386034	2
chr1	35000001	36000000	30246	30633.327796661	2.2588637555064	2
chr1	36000001	37000000	36680	37374.6070724413	2.40347542054567	2
chr1	37000001	38000000	22024	22259.3480873273	NA	NA
chr1	38000001	39000000	27479	27839.0423345122	1.88544578278772	2
chr1	39000001	40000000	31684	32318.9708196945	NA	NA
chr1	40000001	41000000	34447	34816.2260775524	2.28897800383736	2
chr1	41000001	42000000	25922	26236.6827731815	1.83180696577283	2
chr1	42000001	43000000	20949	21158.233773789	NA	NA
chr1	43000001	44000000	27172	28019.1303881555	NA	NA
chr1	44000001	45000000	28022	28242.6314367842	2.03015502912357	2
chr1	45000001	46000000	37075	37923.1124876743	2.42893957749458	2
chr1	46000001	47000000	35521	35927.7379210037	NA	NA
chr1	47000001	48000000	25000	26003.7445392136	1.71955126567935	2
chr1	48000001	49000000	17305	17506.5883650232	1.37172687503046	1
chr1	49000001	50000000	15207	15452.2111385578	1.58611790790942	2
chr1	50000001	51000000	16535	17031.2918443442	1.59226615881027	2
chr1	51000001	52000000	31484	32598.1392016334	2.88017693597507	3
chr1	52000001	53000000	32352	32776.5547132001	2.61475523908244	3
chr1	53000001	54000000	31800	32229.0002219544	2.14900980575319	2
chr1	54000001	55000000	28093	28500.5868931591	1.90923940378004	2
chr1	55000001	56000000	24212	24586.8261648836	1.7874843726311	2
chr1	56000001	57000000	14510	14662.6973299946	1.52280060647465	2
chr1	57000001	58000000	16588	16789.5416580634	1.92050215954995	2
chr1	58000001	59000000	15112	15236.0672959913	NA	NA
chr1	59000001	60000000	16244	16678.8681287201	1.55236342475131	2
chr1	60000001	61000000	14282	14487.9314577403	1.56289053211747	2
chr1	61000001	62000000	16715	16870.5464381598	1.88453609651581	2
chr1	62000001	63000000	31359	31959.0959445508	2.4986919071609	2
chr1	63000001	64000000	22838	23087.7167443064	2.35293360843077	2
chr1	64000001	65000000	18762	18917.5972372766	1.81709563450572	2
chr1	65000001	66000000	23582	24373.1273403401	NA	NA
chr1	66000001	67000000	15688	15994.2254402796	1.78851955649816	2
chr1	67000001	68000000	22715	23017.9857463796	2.35380330157481	2
chr1	68000001	69000000	18843	19285.6046261706	NA	NA
chr1	69000001	70000000	15341	15583.5580815392	1.87790582142884	2
chr1	70000001	71000000	19042	19301.4109633474	2.54665269433494	3
chr1	71000001	72000000	15114	15391.5559280505	1.93768770891863	2
