chr	start	end	raw	cor	N	Ns
chr1	1	1000000	13051	13687.5102910654	NA	NA
chr1	1000001	2000000	10731	10977.7580453432	NA	NA
chr1	2000001	3000000	13019	13305.9562525423	2.31754987052708	2
chr1	3000001	4000000	9468	9550.45866007105	NA	NA
chr1	4000001	5000000	7912	8130.18990652131	NA	NA
chr1	5000001	6000000	7151	7301.81161714042	1.95149398840237	2
chr1	6000001	7000000	9118	9254.99239746731	1.89898272848838	2
chr1	7000001	8000000	7725	7830.59558141539	1.93557949053498	2
chr1	8000001	9000000	7304	7362.4059665325	2.0665363355175	2
chr1	9000001	10000000	8849	9014.82775658233	1.85704154881119	2
chr1	10000001	11000000	9148	9204.33050267638	2.15735113760475	2
chr1	11000001	12000000	8686	9231.45923161865	1.94245731456951	2
chr1	12000001	13000000	7711	7815.20006243241	1.88890641617201	2
chr1	13000001	14000000	8198	8470.81093703825	1.97383527898185	2
chr1	14000001	15000000	5826	5929.00459686127	1.89912389724823	2
chr1	15000001	16000000	7944	8034.80128937118	1.86751609240296	2
chr1	16000001	17000000	10483	11265.7196713243	NA	NA
chr1	17000001	18000000	10804	10998.5422146935	NA	NA
chr1	18000001	19000000	8719	8770.80916976581	2.0929093247791	2
chr1	19000001	20000000	8107	8186.51562627804	1.91505588886029	2
chr1	20000001	21000000	8177	8295.36658581296	2.06585090173719	2
chr1	21000001	22000000	7621	7794.98404385893	1.97669673243404	2
chr1	22000001	23000000	8896	8942.14144988139	NA	NA
chr1	23000001	24000000	8056	8113.39415021865	2.00106607864978	2
chr1	24000001	25000000	6935	6978.11778982332	1.76080905280752	2
chr1	25000001	26000000	7637	7705.0432368244	NA	NA
chr1	26000001	27000000	8182	8206.97382133833	1.80745816976233	2
chr1	27000001	28000000	8484	8679.24837136216	1.8140761319191	2
chr1	28000001	29000000	8121	8139.32161295075	NA	NA
chr1	29000001	30000000	7452	7488.79996301827	2.53789396545867	3
chr1	30000001	31000000	8249	8282.29482519729	NA	NA
chr1	31000001	32000000	8258	8330.37429184757	NA	NA
chr1	32000001	33000000	8162	8178.55339206554	NA	NA
chr1	33000001	34000000	7406	7507.00677617341	1.87760997001292	2
chr1	34000001	35000000	6567	6605.19121560865	1.99766914927452	2
chr1	35000001	36000000	6865	6907.71732393119	2.07572729038411	2
chr1	36000001	37000000	7420	7533.46911176135	1.95656339379942	2
chr1	37000001	38000000	8016	8087.98304913732	NA	NA
chr1	38000001	39000000	7580	7659.84623717633	1.99385675923424	2
chr1	39000001	40000000	6968	7069.78367557729	NA	NA
chr1	40000001	41000000	7380	7418.4423683528	1.99757261128741	2
chr1	41000001	42000000	7224	7277.32093045746	1.92652596013706	2
chr1	42000001	43000000	5799	5845.71309332879	NA	NA
chr1	43000001	44000000	6953	7096.5707222825	NA	NA
chr1	44000001	45000000	7186	7219.46220733098	1.88985895113942	2
chr1	45000001	46000000	7693	7794.59474794471	2.05849334926266	2
chr1	46000001	47000000	7249	7283.78736847182	NA	NA
chr1	47000001	48000000	6318	6541.0836581616	1.85343408419423	2
chr1	48000001	49000000	5628	5649.16175995278	1.67344080059529	2
chr1	49000001	50000000	2903	2920.45556289945	1.13094384065487	1
chr1	50000001	51000000	3064	3116.77954481184	1.1985540166846	1
chr1	51000001	52000000	3627	3650.93553335669	1.36005152652275	1
chr1	52000001	53000000	3743	3761.96406083065	1.26632848585959	1
chr1	53000001	54000000	4671	4691.9919720831	1.23038294748744	1
chr1	54000001	55000000	4249	4279.64654893694	1.07827611281479	1
chr1	55000001	56000000	4142	4165.26718248134	1.16729676842593	1
chr1	56000001	57000000	2846	2861.27635445644	1.09543166103866	1
chr1	57000001	58000000	3180	3190.66639776774	1.24289870878732	1
chr1	58000001	59000000	2510	2522.01994706772	NA	NA
chr1	59000001	60000000	2729	2738.74994982136	0.963110399214355	1
