chr	start	end	raw	cor	N	Ns
chr1	1	500000	4390	4912.72361845035	NA	NA
chr1	500001	1000000	5460	5889.92951501932	NA	NA
chr1	1000001	1500000	5204	5334.65640466301	1.7269384303241	2
chr1	1500001	2000000	5487	5826.59740303871	NA	NA
chr1	2000001	2500000	3899	4007.49079068544	1.76956166475534	2
chr1	2500001	3000000	3256	3328.27005599589	1.18952241801195	1
chr1	3000001	3500000	2684	2695.30951874064	1.73167531564697	2
chr1	3500001	4000000	2589	2634.95895407701	NA	NA
chr1	4000001	4500000	2478	2573.76998099274	NA	NA
chr1	4500001	5000000	2012	2058.16884349733	1.22107776388026	1
chr1	5000001	5500000	1952	1998.49293975035	1.36302648079317	1
chr1	5500001	6000000	2279	2360.9093903902	1.3946336652974	1
chr1	6000001	6500000	4154	4296.86207010691	1.76116226253296	2
chr1	6500001	7000000	4066	4195.55019904615	1.83732966390212	2
chr1	7000001	7500000	2536	2603.73352389049	1.55483253083703	2
chr1	7500001	8000000	3242	3314.09481868569	1.70236886599266	2
chr1	8000001	8500000	4670	4829.88863331734	2.31249621064971	2
chr1	8500001	9000000	4518	4660.40328270638	2.55881467941739	3
chr1	9000001	9500000	4417	4701.75722454749	1.91928564516474	2
chr1	9500001	10000000	5712	6346.85002011169	2.48345102198993	2
chr1	10000001	10500000	5637	6107.60302855632	2.91573445979437	3
chr1	10500001	11000000	3564	3738.02761357772	1.7467146854554	2
chr1	11000001	11500000	4544	5396.22596696237	2.26365391520436	2
chr1	11500001	12000000	3910	4153.95337373257	1.67945409879537	2
chr1	12000001	12500000	3807	3963.49462164087	1.84497841558454	2
chr1	12500001	13000000	3342	3550.71077962644	1.54205432097549	2
chr1	13000001	13500000	2717	3118.77994522334	NA	NA
chr1	13500001	14000000	3757	4073.58254073583	1.76648682275664	2
chr1	14000001	14500000	2280	2385.36640483434	1.63861215731461	2
chr1	14500001	15000000	2083	2122.60353678942	1.39827292202777	1
chr1	15000001	15500000	3073	3175.5512521365	1.65548025664418	2
chr1	15500001	16000000	3938	4074.50403415217	1.86194046874824	2
chr1	16000001	16500000	5025	5201.70181050278	NA	NA
chr1	16500001	17000000	5518	5755.91499020514	2.27072923353588	2
chr1	17000001	17500000	4758	4910.02416829887	2.16063349504398	2
chr1	17500001	18000000	4341	4375.30237058539	NA	NA
chr1	18000001	18500000	2637	2660.56730518937	1.71667231271187	2
chr1	18500001	19000000	2967	3003.79042512696	2.03991603524479	2
chr1	19000001	19500000	2889	2915.96686153548	1.81604007439997	2
chr1	19500001	20000000	4274	4338.6634399084	2.0175225142061	2
chr1	20000001	20500000	3641	3704.77397927931	1.83322321857523	2
chr1	20500001	21000000	3617	3674.43882775547	1.97068123870855	2
chr1	21000001	21500000	4205	4252.58644228922	2.67062311627016	3
chr1	21500001	22000000	4190	4221.44980101758	1.54308120422566	2
chr1	22000001	22500000	5063	5120.09934792809	2.03789052931579	2
chr1	22500001	23000000	3171	3200.03067831366	NA	NA
chr1	23000001	23500000	3725	3773.32115065529	1.99551922446376	2
chr1	23500001	24000000	5121	5182.68430864145	2.32475298668857	2
chr1	24000001	24500000	5240	5363.43407172672	2.27240070743905	2
chr1	24500001	25000000	4169	4188.59424387284	2.26645097943104	2
chr1	25000001	25500000	3982	4015.14097359606	NA	NA
chr1	25500001	26000000	5010	5074.07542446008	2.17540708312578	2
chr1	26000001	26500000	4364	4388.49658795396	2.06806461602216	2
chr1	26500001	27000000	5716	5777.50734317545	2.34371841761008	2
chr1	27000001	27500000	5463	5706.94925275841	2.28687960996284	2
chr1	27500001	28000000	5512	5565.4281098546	2.24271003029389	2
chr1	28000001	28500000	5590	5666.53218367268	NA	NA
chr1	28500001	29000000	7186	7232.88355117874	3.22206830579498	3
chr1	29000001	29500000	5919	5973.9604360113	2.84230454822121	3
chr1	29500001	30000000	2621	2662.86557253134	2.29568814123183	2
chr1	30000001	30500000	1954	1964.11124468765	1.06688328788345	1
chr1	30500001	31000000	2300	2347.94024389995	NA	NA
chr1	31000001	31500000	2947	2968.15702326181	NA	NA
chr1	31500001	32000000	5169	5315.21081921497	2.4294082337204	2
chr1	32000001	32500000	4507	4533.80384835145	2.15580333512989	2
chr1	32500001	33000000	5747	5793.08982262883	NA	NA
chr1	33000001	33500000	5625	5812.73987239873	2.51083650799006	3
chr1	33500001	34000000	3099	3156.69812839073	1.67890946062581	2
chr1	34000001	34500000	1926	1962.31059525459	1.39271452111964	1
chr1	34500001	35000000	1989	2008.10105725662	1.42448742370649	1
chr1	35000001	35500000	2720	2748.45752925794	1.58720742711412	2
chr1	35500001	36000000	4717	4788.51163272309	2.77770243291942	3
chr1	36000001	36500000	4673	4700.2047852973	2.61762823073879	3
chr1	36500001	37000000	4829	4985.45350179328	2.1176120735921	2
chr1	37000001	37500000	2620	2642.6368270606	NA	NA
chr1	37500001	38000000	2951	2988.59654453019	1.60066259466757	2
chr1	38000001	38500000	4528	4568.72562017827	2.03333255798607	2
chr1	38500001	39000000	2410	2451.55882520487	1.64755012148263	2
chr1	39000001	39500000	3911	4024.225611814	NA	NA
chr1	39500001	40000000	4454	4504.25851652741	2.25612034494108	2
chr1	40000001	40500000	4599	4637.93079106016	1.95764271603219	2
chr1	40500001	41000000	4485	4543.22598421368	2.54629794747371	3
chr1	41000001	41500000	3938	3988.47817984411	2.01704263701956	2
chr1	41500001	42000000	2937	2970.66355945575	1.72530762565023	2
chr1	42000001	42500000	2135	2147.50708124115	1.45267255243083	1
chr1	42500001	43000000	3246	3291.93567034398	NA	NA
chr1	43000001	43500000	3892	4012.90067142881	NA	NA
chr1	43500001	44000000	3376	3481.63273724811	1.70752977772379	2
chr1	44000001	44500000	3725	3751.88601518481	2.0041910385049	2
chr1	44500001	45000000	3427	3456.2328171676	2.12282423140726	2
chr1	45000001	45500000	4851	4892.3797479078	2.16842079990507	2
chr1	45500001	46000000	4776	4955.74486630073	2.55838445463904	3
chr1	46000001	46500000	5052	5092.75220312944	2.72890927049276	3
chr1	46500001	47000000	4585	4653.12170171308	NA	NA
chr1	47000001	47500000	2967	3027.30389355971	1.53564340610759	2
chr1	47500001	48000000	3647	3868.59300746775	1.84590158380608	2
chr1	48000001	48500000	1960	1987.27736916922	1.4529231956553	1
chr1	48500001	49000000	2008	2026.8578857692	1.27013345802505	1
chr1	49000001	49500000	1557	1577.52358179921	1.45884737083639	1
chr1	49500001	50000000	1814	1848.62097359346	1.72252997885506	2
chr1	50000001	50500000	1952	2032.45260387166	1.80711265442708	2
chr1	50500001	51000000	2089	2128.80004565354	1.69335732789784	2
chr1	51000001	51500000	3948	4164.24069058046	3.43792279485727	3
chr1	51500001	52000000	4489	4563.97701439244	2.87237565011901	3
chr1	52000001	52500000	3846	3912.84707950629	2.62214729091533	3
chr1	52500001	53000000	4700	4741.83244583718	2.81572377991985	3
chr1	53000001	53500000	5542	5609.64105180264	2.90070839333402	3
chr1	53500001	54000000	2800	2841.38188578457	1.67237171068292	2
chr1	54000001	54500000	3372	3443.00157855292	2.00892552577518	2
chr1	54500001	55000000	3758	3788.23007600653	1.7851909920688	2
chr1	55000001	55500000	3550	3597.71286805616	1.57695868622015	2
chr1	55500001	56000000	2359	2400.35328641842	1.76194183755153	2
chr1	56000001	56500000	1520	1544.02189260515	1.42336592203931	1
chr1	56500001	57000000	1787	1796.46738310898	1.47814528429652	1
chr1	57000001	57500000	1920	1947.51843549352	1.86251232989655	2
chr1	57500001	58000000	1705	1722.01001492745	1.78244198259482	2
chr1	58000001	58500000	1815	1831.61642420035	NA	NA
chr1	58500001	59000000	1787	1799.98509245698	1.19142396016378	1
chr1	59000001	59500000	2104	2211.20357155619	1.62969430006757	2
chr1	59500001	60000000	1596	1601.86924892807	1.25867712208048	1
chr1	60000001	60500000	1712	1744.18367721191	1.4050998870234	1
chr1	60500001	61000000	1471	1485.82256591759	1.55392371824789	2
chr1	61000001	61500000	1620	1646.26784981159	1.38924801938132	1
chr1	61500001	62000000	2056	2061.11982163695	2.35836496836832	2
chr1	62000001	62500000	3717	3794.28968079785	2.60297092635996	3
chr1	62500001	63000000	4045	4115.72461172793	2.29519988407217	2
chr1	63000001	63500000	2366	2393.78708042963	2.09861832617272	2
chr1	63500001	64000000	2910	2939.46519915634	2.45037302018429	2
chr1	64000001	64500000	1950	1976.75738800402	1.74113142528843	2
chr1	64500001	65000000	2329	2335.80654025831	1.69099431089558	2
chr1	65000001	65500000	2640	2771.84560819962	2.4115510045542	2
chr1	65500001	66000000	3159	3214.78291310825	NA	NA
chr1	66000001	66500000	2152	2202.69277144197	2.089213539813	2
chr1	66500001	67000000	1750	1777.15131783387	1.66908635353512	2
chr1	67000001	67500000	2234	2260.40606363539	2.76834726377988	3
