chr	start	end	raw	cor	N	Ns
chr1	10001	20000	224	224	NA	NA
chr1	20001	30000	150	161.864681126578	NA	NA
chr1	30001	40000	175	175	NA	NA
chr1	90001	100000	90	90	NA	NA
chr1	100001	110000	123	132.300742174895	NA	NA
chr1	110001	120000	119	123.213915924622	NA	NA
chr1	120001	130000	183	201.076804746731	NA	NA
chr1	130001	140000	208	225.694444444444	NA	NA
chr1	140001	150000	187	314.550042052145	NA	NA
chr1	150001	160000	239	272.862198881151	NA	NA
chr1	160001	170000	250	347.94711203897	NA	NA
chr1	170001	180000	163	184.514376273489	NA	NA
chr1	230001	240000	101	101	NA	NA
chr1	240001	250000	167	174.467195988299	NA	NA
chr1	250001	260000	120	122.42399510304	NA	NA
chr1	260001	270000	118	118	NA	NA
chr1	310001	320000	109	109	NA	NA
chr1	320001	330000	216	237.885462555066	NA	NA
chr1	330001	340000	178	218.45851742759	NA	NA
chr1	340001	350000	137	144.423360742146	NA	NA
chr1	350001	360000	130	158.420667804046	NA	NA
chr1	380001	390000	194	205.988532597154	NA	NA
chr1	390001	400000	126	151.006711409396	NA	NA
chr1	400001	410000	222	235.41887592789	NA	NA
chr1	410001	420000	157	163.985794861082	NA	NA
chr1	420001	430000	123	123	NA	NA
chr1	430001	440000	157	157	NA	NA
chr1	440001	450000	144	144	NA	NA
chr1	450001	460000	163	163	NA	NA
chr1	460001	470000	115	126.610150831223	NA	NA
chr1	520001	530000	110	117.258288028995	NA	NA
chr1	530001	540000	134	134	NA	NA
chr1	540001	550000	239	239	NA	NA
chr1	550001	560000	140	140	NA	NA
chr1	560001	570000	183	286.654135338346	NA	NA
chr1	570001	580000	188	196.858638743456	NA	NA
chr1	580001	590000	187	211.970074812968	NA	NA
chr1	590001	600000	103	121.347785108388	NA	NA
chr1	600001	610000	149	153.862040479141	NA	NA
chr1	620001	630000	76	76	NA	NA
chr1	630001	640000	120	147.965474722565	NA	NA
chr1	640001	650000	128	132.409227268025	NA	NA
chr1	650001	660000	111	166.317051243632	NA	NA
chr1	660001	670000	209	218.871085977589	NA	NA
chr1	670001	680000	197	231.955728246791	NA	NA
chr1	680001	690000	269	345.181573206724	NA	NA
chr1	690001	700000	207	236.652566594261	NA	NA
chr1	700001	710000	273	273	NA	NA
chr1	710001	720000	115	124.72885032538	NA	NA
chr1	800001	810000	70	70	3.14492900710897	3
chr1	920001	930000	110	116.88449686537	3.43754562992612	3
chr1	930001	940000	85	85	2.03244559286422	2
chr1	940001	950000	73	73	1.6915824555929	2
chr1	960001	970000	80	80	1.64464110254571	2
chr1	970001	980000	72	72	2.65025852237483	3
chr1	980001	990000	87	92.1903147186606	3.04220264080694	3
chr1	990001	1000000	128	128	3.51673532339723	4
chr1	1000001	1010000	55	57.7003776751993	1.31385398261865	1
chr1	1010001	1020000	150	150	4.19082795003083	4
chr1	1070001	1080000	97	97	2.10171701800618	2
chr1	1080001	1090000	79	79	1.83712172426945	2
chr1	1090001	1100000	84	84	2.35767114660401	2
chr1	1100001	1110000	81	81	2.86394966456032	3
chr1	1110001	1120000	114	118.614088024139	2.88255772984145	3
chr1	1120001	1130000	99	99	3.22027370678003	3
chr1	1130001	1140000	85	105.905806130077	2.34086457974663	2
chr1	1140001	1150000	69	69	2.10976750292435	2
chr1	1150001	1160000	82	82	3.03462689532253	3
chr1	1170001	1180000	81	81	3.54792264585747	4
chr1	1180001	1190000	84	91.533180778032	2.12411968444693	2
chr1	1200001	1210000	102	102	1.9896875094488	2
chr1	1210001	1220000	77	77	1.6407821760069	2
chr1	1220001	1230000	83	83	1.54625572045588	2
chr1	1230001	1240000	93	93	2.27159064123308	2
chr1	1240001	1250000	76	76	3.14842861062075	3
chr1	1250001	1260000	91	91	2.07584819783029	2
chr1	1270001	1280000	97	97	4.08358572123183	4
chr1	1290001	1300000	85	85	1.90052186815383	2
chr1	1300001	1310000	89	89	2.0650937794607	2
chr1	1310001	1320000	81	81	1.73127182526314	2
chr1	1330001	1340000	88	91.0596026490066	2.11613995813213	2
chr1	1360001	1370000	68	68	2.00077180903296	2
chr1	1380001	1390000	139	139	5.03277241767202	5
chr1	1390001	1400000	126	130.151843817787	3.82919745648584	4
chr1	1400001	1410000	115	115	3.99297636298423	4
chr1	1410001	1420000	114	114	3.3517469761979	3
chr1	1420001	1430000	149	149	4.38812721344679	4
chr1	1430001	1440000	141	141	5.13114951444903	5
chr1	1440001	1450000	71	71	2.24180823543845	2
chr1	1450001	1460000	89	91.076545231273	2.83051686145825	3
chr1	1460001	1470000	84	86.6783613662161	2.56360871065967	3
chr1	1490001	1500000	85	85	2.31542402504573	2
chr1	1500001	1510000	73	73	1.95713056589829	2
chr1	1510001	1520000	91	112.665593661013	2.97449518402637	3
chr1	1520001	1530000	102	106.728052736214	3.6187695434296	4
chr1	1530001	1540000	45	45	1.2375431097858	1
chr1	1540001	1550000	108	117.96832332059	2.90477512273836	3
chr1	1560001	1570000	77	77	NA	NA
chr1	1570001	1580000	108	115.718418514947	NA	NA
chr1	1580001	1590000	103	103	4.10504304078705	4
chr1	1590001	1600000	56	59.1903604270162	1.67793114264626	2
chr1	1600001	1610000	88	88	3.10852968662936	3
chr1	1610001	1620000	106	106	2.87382416341338	3
chr1	1620001	1630000	137	137	1.81893827184724	2
chr1	1630001	1640000	114	114.526823387583	NA	NA
chr1	1640001	1650000	62	66.0206580768821	1.12625020654951	1
chr1	1650001	1660000	91	91	3.21757794411683	3
chr1	1660001	1670000	143	143	6.16567797504425	6
chr1	1670001	1680000	162	162	NA	NA
chr1	1680001	1690000	116	116	2.80984132330295	3
chr1	1690001	1700000	113	113	2.88562069041229	3
chr1	1700001	1710000	110	110	3.0567875730591	3
chr1	1710001	1720000	105	117.252931323283	3.21702241260625	3
chr1	1720001	1730000	109	155.337038620493	4.51831168066077	5
chr1	1730001	1740000	122	155.592398928708	4.60076844251842	5
chr1	1740001	1750000	78	96.6422995911287	2.85420916541428	3
chr1	1750001	1760000	56	61.8169775913456	2.00965125570944	2
chr1	1760001	1770000	84	84	2.46524943541855	2
chr1	1770001	1780000	97	97	2.97676329512595	3
chr1	1780001	1790000	37	37	1.08090375385976	1
chr1	1790001	1800000	103	103	3.01301437580135	3
chr1	1800001	1810000	83	83	2.387442851925	2
chr1	1810001	1820000	84	84	NA	NA
chr1	1830001	1840000	103	103	2.28074756634847	2
chr1	1840001	1850000	93	93	2.16864846848701	2
chr1	1850001	1860000	63	63	2.08451561723713	2
chr1	1860001	1870000	68	68	1.91928476017461	2
chr1	1870001	1880000	61	61	1.3499990595713	1
chr1	1880001	1890000	86	86	2.63586416486719	3
chr1	1890001	1900000	78	78	2.05758875221202	2
chr1	1900001	1910000	69	80.3727431566686	2.00811002186106	2
chr1	1910001	1920000	49	49	1.04186479265859	1
chr1	1920001	1930000	87	87	2.57513663036282	3
chr1	1930001	1940000	94	94	2.56643366404208	3
chr1	1940001	1950000	62	62	1.60069768942227	2
chr1	1970001	1980000	74	74	1.8069576015528	2
chr1	1990001	2000000	88	88	2.51650673398638	3
chr1	2040001	2050000	60	60	1.35356562836948	1
chr1	2070001	2080000	84	84	2.2186082022431	2
chr1	2120001	2130000	90	90	2.38456823343356	2
chr1	2130001	2140000	88	94.3699731903485	2.16435698025337	2
chr1	2140001	2150000	90	90	1.85729671191493	2
chr1	2150001	2160000	86	86	1.70971600270982	2
chr1	2170001	2180000	71	71	1.66866104798682	2
chr1	2210001	2220000	207	207	4.71381878997593	5
chr1	2240001	2250000	88	88	3.61570546935123	4
chr1	2260001	2270000	116	116	4.66725714520793	5
chr1	2270001	2280000	74	78.0673066779196	2.19974240574083	2
chr1	2290001	2300000	52	52	2.01881747934114	2
chr1	2340001	2350000	91	91	2.8612276797443	3
chr1	2360001	2370000	80	80	3.21879803117788	3
chr1	2370001	2380000	90	95.1676007190441	3.51816250242368	4
chr1	2380001	2390000	80	80	3.03265150330718	3
chr1	2390001	2400000	94	94	3.40532798619315	3
chr1	2400001	2410000	93	93	4.15641844709178	4
chr1	2420001	2430000	113	113	4.87244036318279	5
chr1	2430001	2440000	87	87	3.54875142589397	4
chr1	2480001	2490000	109	140.337324578344	4.13432131178418	4
chr1	2490001	2500000	87	191.629955947137	4.43845151760818	4
chr1	2510001	2520000	69	69	1.72452460495096	2
chr1	2530001	2540000	84	84	2.83716602732017	3
chr1	2540001	2550000	64	67.0437879740205	2.34704307213986	2
chr1	2550001	2560000	67	70.7273303071889	2.25282678224793	2
chr1	2560001	2570000	119	119	3.93264630051065	4
chr1	2580001	2590000	139	139	4.73671509744439	5
chr1	2590001	2600000	279	279	NA	NA
chr1	2600001	2610000	297	297	NA	NA
chr1	2610001	2620000	164	164	NA	NA
chr1	2710001	2720000	86	86	2.32074669559702	2
chr1	2770001	2780000	98	98	3.86630517505188	4
chr1	2780001	2790000	78	78	2.64360403318634	3
chr1	2790001	2800000	90	90	4.16509127777685	4
chr1	2820001	2830000	101	104.728328494401	4.36865491707012	4
chr1	2840001	2850000	52	65.0487865899425	2.73867352914862	3
chr1	2870001	2880000	84	91.7631636443085	3.21869216080135	3
chr1	2880001	2890000	78	82.7498408656906	3.2374743368042	3
chr1	2900001	2910000	59	70.4982674154618	2.73379823262678	3
chr1	2920001	2930000	52	70.8446866485014	2.15717870386922	2
chr1	3020001	3030000	48	48	1.22375799260517	1
chr1	3060001	3070000	74	74	2.27147170857416	2
chr1	3080001	3090000	91	91	1.90724033592209	2
chr1	3390001	3400000	87	87	2.15882496220274	2
chr1	3470001	3480000	87	87	2.79758853073358	3
chr1	3490001	3500000	84	84	2.2454544435492	2
chr1	3500001	3510000	190	190	3.90328538046593	4
chr1	3510001	3520000	94	94	3.29756635364869	3
chr1	3530001	3540000	80	90.9504320145521	2.85433901296908	3
chr1	3590001	3600000	72	78.5169029443839	2.09413475845387	2
chr1	3610001	3620000	102	102	2.22637461346045	2
chr1	3640001	3650000	84	89.7244178594317	3.01107501358125	3
chr1	3670001	3680000	57	58.9330024813896	1.74506197796325	2
chr1	3690001	3700000	98	98	2.55698254215865	3
chr1	3700001	3710000	79	79	1.9148250601964	2
chr1	3720001	3730000	100	100	2.96555636599672	3
chr1	3790001	3800000	108	108	2.82873098670556	3
chr1	4110001	4120000	68	68	1.80659899629825	2
chr1	5730001	5740000	101	101	3.42242237399153	3
chr1	5790001	5800000	105	105	3.16613407762988	3
chr1	6070001	6080000	90	95.7344963301776	2.54221715696173	3
chr1	6110001	6120000	89	89	2.64930069445223	3
chr1	6140001	6150000	86	86	2.66812943962678	3
chr1	6180001	6190000	101	107.435379214977	2.325743531484	2
chr1	6190001	6200000	76	85.8951175406872	2.71541860412672	3
chr1	6200001	6210000	98	122.930255895635	3.83860001585334	4
chr1	6210001	6220000	70	81.3480534572923	1.85203533683009	2
chr1	6230001	6240000	105	111.678366305041	3.50199645320432	4
chr1	6250001	6260000	108	108	3.03400879053768	3
chr1	6260001	6270000	111	111	2.32790427897364	2
chr1	6280001	6290000	106	106	2.91325424199744	3
chr1	6290001	6300000	84	84	2.15247631920418	2
chr1	6380001	6390000	76	76	2.00500022717686	2
chr1	6400001	6410000	66	66	1.59811760676385	2
chr1	6420001	6430000	104	104.302477183833	2.82658858697633	3
chr1	6430001	6440000	118	125.159100551549	3.82195330128367	4
chr1	6440001	6450000	77	80.5692162812598	2.23440602957703	2
chr1	6450001	6460000	68	68	1.55630324865522	2
chr1	6460001	6470000	114	114	3.53299126161981	4
chr1	6470001	6480000	119	119	2.79566752441357	3
chr1	6490001	6500000	110	110	3.42434643644116	3
chr1	6500001	6510000	72	75.4084625052367	2.23067019362796	2
chr1	6510001	6520000	98	98	2.85248160735697	3
chr1	6520001	6530000	94	94	2.97090137404649	3
chr1	6530001	6540000	84	84	1.9162705246588	2
chr1	6540001	6550000	78	78	1.79908360201839	2
chr1	6560001	6570000	77	77	2.37853673294798	2
chr1	6570001	6580000	116	116	2.73081307406563	3
chr1	6580001	6590000	94	94	2.55635826129639	3
chr1	6590001	6600000	88	88	2.61803565529407	3
chr1	6610001	6620000	142	142	3.98758138700949	4
chr1	6660001	6670000	109	109	2.92660006841575	3
chr1	6670001	6680000	120	120	2.67430048968698	3
chr1	6680001	6690000	66	66	1.90212448220087	2
chr1	6690001	6700000	92	92	2.46929370772641	2
chr1	6700001	6710000	90	90	2.34534550729563	2
chr1	6730001	6740000	82	82	2.76837758659981	3
chr1	6750001	6760000	66	66	2.05022343767941	2
chr1	6760001	6770000	70	70	1.93556720735471	2
chr1	6770001	6780000	82	82	3.02271953869056	3
chr1	6780001	6790000	103	108.798985951199	3.02341262015506	3
chr1	6790001	6800000	70	70	2.13626713224897	2
chr1	6800001	6810000	62	62	1.86254525431311	2
chr1	6810001	6820000	107	107	3.21885275201337	3
chr1	6820001	6830000	49	52.0114637511941	1.54886375689297	2
chr1	6830001	6840000	76	76	2.37516141514321	2
chr1	6980001	6990000	66	69.2477179729304	1.99337782022602	2
chr1	7050001	7060000	82	82	3.55595049459263	4
chr1	7220001	7230000	73	73	2.55166381177427	3
chr1	7450001	7460000	92	97.6334500689802	4.18873106412572	4
chr1	7850001	7860000	81	86.5847140566542	2.79208735041873	3
chr1	7920001	7930000	99	119.392185238784	3.14326901181375	3
chr1	7940001	7950000	101	118.475073313783	4.2892706451527	4
chr1	7950001	7960000	97	101.02062070402	3.3815389182648	3
chr1	7960001	7970000	89	89	2.6525258728077	3
chr1	7970001	7980000	71	71	2.17239822785135	2
chr1	7980001	7990000	127	127	3.99646911073252	4
chr1	8010001	8020000	93	93	2.9939925670909	3
chr1	8030001	8040000	67	67	2.00908553155718	2
chr1	8040001	8050000	67	67	2.01896080592026	2
chr1	8050001	8060000	77	87.173100871731	2.65036191223502	3
chr1	8060001	8070000	74	74	2.17625936909884	2
chr1	8110001	8120000	108	108	3.20939566688509	3
chr1	8120001	8130000	126	126	3.94058086573556	4
chr1	8160001	8170000	86	86	3.2904132262087	3
chr1	8170001	8180000	98	98	3.09700325175161	3
chr1	8190001	8200000	92	92	3.08170900114644	3
chr1	8200001	8210000	80	80	2.35723937448109	2
chr1	8220001	8230000	62	62	1.71928877623434	2
chr1	8230001	8240000	104	108.209343460618	3.24990893262516	3
chr1	8240001	8250000	90	90	2.86542288383196	3
chr1	8250001	8260000	113	119.893899204244	3.46859978227992	3
chr1	8280001	8290000	101	101	2.80029715259237	3
chr1	8290001	8300000	133	133	3.62780637561964	4
chr1	8300001	8310000	120	120	3.72124624749173	4
chr1	8310001	8320000	96	96	2.73724659420436	3
chr1	8320001	8330000	118	118	3.56766161193688	4
chr1	8330001	8340000	123	123	3.33934810523633	3
