chr	start	end	raw	cor	N	Ns
chr1	10001	20000	226	226	NA	NA
chr1	20001	30000	164	175.55127381717	NA	NA
chr1	30001	40000	169	184.861080726318	NA	NA
chr1	90001	100000	135	151.668351870576	NA	NA
chr1	100001	110000	89	115.659519168291	NA	NA
chr1	110001	120000	101	112.422083704363	NA	NA
chr1	120001	130000	59	87.2522922212363	NA	NA
chr1	130001	140000	197	246.527343261169	NA	NA
chr1	140001	150000	175	394.944707740916	NA	NA
chr1	150001	160000	278	358.709677419355	NA	NA
chr1	160001	170000	93	178.949393881085	NA	NA
chr1	170001	180000	120	148.864905098623	NA	NA
chr1	230001	240000	65	69.3111537641288	NA	NA
chr1	240001	250000	89	122.741690801269	NA	NA
chr1	250001	260000	122	136.130328051774	NA	NA
chr1	260001	270000	104	104	NA	NA
chr1	310001	320000	28	30.2310516087238	NA	NA
chr1	320001	330000	251	284.16166647798	NA	NA
chr1	330001	340000	136	192.743764172336	NA	NA
chr1	340001	350000	117	121.432278152569	NA	NA
chr1	350001	360000	144	169.113329418673	NA	NA
chr1	380001	390000	104	116.123269316659	NA	NA
chr1	390001	400000	102	119.676170362548	NA	NA
chr1	400001	410000	113	138.905961893055	NA	NA
chr1	410001	420000	63	79.96953541508	NA	NA
chr1	420001	430000	144	144	NA	NA
chr1	430001	440000	161	178.17618415228	NA	NA
chr1	440001	450000	96	111.046847888953	NA	NA
chr1	450001	460000	140	168.047053174889	NA	NA
chr1	460001	470000	81	98.9252564728872	NA	NA
chr1	520001	530000	91	106.945587025502	NA	NA
chr1	530001	540000	135	151.464153483676	NA	NA
chr1	540001	550000	130	138.87405191753	NA	NA
chr1	550001	560000	115	121.397656497414	NA	NA
chr1	560001	570000	787	865.405762040906	NA	NA
chr1	570001	580000	96	119.462419113987	NA	NA
chr1	580001	590000	97	132.56799234659	NA	NA
chr1	590001	600000	86	101.093217350417	NA	NA
chr1	600001	610000	102	114.234516743196	NA	NA
chr1	620001	630000	69	69	NA	NA
chr1	630001	640000	157	187.417930046556	NA	NA
chr1	640001	650000	136	140.772176793293	NA	NA
chr1	650001	660000	101	164.629176854116	NA	NA
chr1	660001	670000	188	234.501683921666	NA	NA
chr1	670001	680000	219	297.110297110297	NA	NA
chr1	680001	690000	417	549.117724519357	NA	NA
chr1	690001	700000	219	264.97277676951	NA	NA
chr1	700001	710000	184	239.552141648223	NA	NA
chr1	710001	720000	151	160.963649930711	NA	NA
chr1	800001	810000	53	54.8143551556521	1.50174261751982	2
chr1	920001	930000	149	160.508456318001	3.51132308253128	4
chr1	930001	940000	103	103	2.30460089699929	2
chr1	940001	950000	97	97	1.82029604689851	2
chr1	960001	970000	92	92	1.70566587019394	2
chr1	970001	980000	73	73	2.90152469721971	3
chr1	980001	990000	99	108.125819134993	3.57826791691317	4
chr1	990001	1000000	132	132	3.38792811421056	3
chr1	1000001	1010000	102	105.875025949761	2.23851365354989	2
chr1	1010001	1020000	73	73	2.17845748060439	2
chr1	1070001	1080000	87	87	1.65522078954318	2
chr1	1080001	1090000	91	98.0392156862745	2.11781785009104	2
chr1	1090001	1100000	117	117	3.08701158686986	3
chr1	1100001	1110000	70	70	2.53403272719306	3
chr1	1110001	1120000	148	148	3.26899676164109	3
chr1	1120001	1130000	180	188.264825855036	4.41423729837019	4
chr1	1130001	1140000	96	118.606375092661	2.34684567826324	2
chr1	1140001	1150000	94	94	2.91087230736774	3
chr1	1150001	1160000	94	94	3.66898175470085	4
chr1	1170001	1180000	82	82	4.24251844519149	4
chr1	1180001	1190000	148	148	3.04193310577681	3
chr1	1200001	1210000	112	112	2.12795198350828	2
chr1	1210001	1220000	171	171	3.24442563284652	3
chr1	1220001	1230000	91	91	1.69626239076692	2
chr1	1230001	1240000	129	134.23517169615	3.14288527154988	3
chr1	1240001	1250000	73	73	3.44009721347386	3
chr1	1250001	1260000	100	105.898549189876	2.45864508189225	2
chr1	1270001	1280000	90	90	4.23055042575365	4
chr1	1290001	1300000	106	106	2.18245372381106	2
chr1	1300001	1310000	156	156	2.93636833547417	3
chr1	1310001	1320000	114	118.441558441558	2.21117978783377	2
chr1	1330001	1340000	119	132.516703786192	2.53287639612506	3
chr1	1360001	1370000	126	126	3.52296713627524	4
chr1	1380001	1390000	180	180	6.4249347995862	6
chr1	1390001	1400000	132	132	4.23830689823171	4
chr1	1400001	1410000	162	162	5.58532630012705	6
chr1	1410001	1420000	170	202.020202020202	6.98688750422467	7
chr1	1420001	1430000	177	177	5.64399755225564	6
chr1	1430001	1440000	178	209.73253210793	7.35540835380206	7
chr1	1440001	1450000	116	116	4.17607476345056	4
chr1	1450001	1460000	149	155.759983274096	5.61275251434913	6
chr1	1460001	1470000	107	107	3.50334412311505	4
chr1	1490001	1500000	140	140	3.0064405788119	3
chr1	1500001	1510000	168	175.7138374647	3.51021290782292	4
chr1	1510001	1520000	92	124.543116285366	2.48436504225207	2
chr1	1520001	1530000	194	224.563028128256	6.25721650977883	6
chr1	1530001	1540000	65	65	1.68468647363062	2
chr1	1540001	1550000	111	111	2.11193828525796	2
chr1	1560001	1570000	80	80	NA	NA
chr1	1570001	1580000	104	111.815933770562	NA	NA
chr1	1580001	1590000	112	122.457905095124	3.07867865006093	3
chr1	1590001	1600000	150	159.744408945687	3.39415985314695	3
chr1	1600001	1610000	111	139.605081121871	4.67701547772019	5
chr1	1610001	1620000	152	152	3.28379187671119	3
chr1	1620001	1630000	147	147	2.71032649795884	3
chr1	1630001	1640000	85	88.6432370424445	NA	NA
chr1	1640001	1650000	91	96.133530530319	1.89786513376312	2
chr1	1650001	1660000	208	215.142738932561	5.09375760141707	5
chr1	1660001	1670000	131	156.905018565098	4.422143575271	4
chr1	1670001	1680000	166	172.970720016672	NA	NA
chr1	1680001	1690000	84	90.4003443822643	2.14944193585052	2
chr1	1690001	1700000	136	136	2.76270203984629	3
chr1	1700001	1710000	127	127	2.58908214420867	3
chr1	1710001	1720000	83	91.2087912087912	2.16408682023728	2
chr1	1720001	1730000	65	91.0236661531998	2.06132230577982	2
chr1	1730001	1740000	94	123.311032401942	2.62967404928777	3
chr1	1740001	1750000	103	137.49833133093	2.92697734546256	3
chr1	1750001	1760000	105	115.460743347262	2.7093084816904	3
chr1	1760001	1770000	140	140	2.95444816700704	3
chr1	1770001	1780000	144	151.212853092513	3.35743773440279	3
chr1	1780001	1790000	110	110	2.31645546105343	2
chr1	1790001	1800000	114	123.980424143556	2.60395933279206	3
chr1	1800001	1810000	116	130.454340980657	2.78300231108437	3
chr1	1810001	1820000	139	144.897320963202	NA	NA
chr1	1830001	1840000	135	145.33318979438	2.79399718157534	3
chr1	1840001	1850000	126	126	2.90268282693551	3
chr1	1850001	1860000	110	110	3.76972239415738	4
chr1	1860001	1870000	113	113	2.45933544658318	2
chr1	1870001	1880000	90	93.1966449207828	2.08859517517052	2
chr1	1880001	1890000	93	93	2.28084898185514	2
chr1	1890001	1900000	67	67	1.60418184674349	2
chr1	1900001	1910000	108	123.697170999885	3.13949503159033	3
chr1	1910001	1920000	73	73	1.39079679517531	1
chr1	1920001	1930000	128	134.242265338228	2.90072144511085	3
chr1	1930001	1940000	185	185	3.73530194021277	4
chr1	1940001	1950000	111	117.162761241292	2.30137371055232	2
chr1	1970001	1980000	88	88	2.22466558190397	2
chr1	1990001	2000000	84	88.0226343917007	1.95705695846279	2
chr1	2040001	2050000	104	104	2.14570148241177	2
chr1	2070001	2080000	70	70	1.42335187269511	1
chr1	2120001	2130000	83	83	2.07770363880303	2
chr1	2130001	2140000	95	105.403306335293	2.23440844270721	2
chr1	2140001	2150000	110	118.177911474001	2.31901845123784	2
chr1	2150001	2160000	101	108.754172499192	2.03535136567382	2
chr1	2170001	2180000	116	116	2.27649728493446	2
chr1	2210001	2220000	130	135.444884350906	3.09379633721114	3
chr1	2240001	2250000	69	69	3.13551427148759	3
chr1	2260001	2270000	129	129	5.41524270828783	5
chr1	2270001	2280000	108	108	2.98265947509164	3
chr1	2290001	2300000	104	104	3.06615599294831	3
chr1	2340001	2350000	107	112.041884816754	3.40398028828995	3
chr1	2360001	2370000	83	83	3.4842259285883	3
chr1	2370001	2380000	75	79.0305584826133	3.00613200605719	3
chr1	2380001	2390000	42	42	1.66319366803794	2
chr1	2390001	2400000	55	55	2.01502767941958	2
chr1	2400001	2410000	86	89.2764455517492	4.60358507987765	5
chr1	2420001	2430000	89	92.2757905650596	4.26014290129776	4
chr1	2430001	2440000	66	66	3.11878285079445	3
chr1	2480001	2490000	83	105.289864264874	2.9585015110196	3
chr1	2490001	2500000	131	259.149357072206	5.41804761074205	5
chr1	2510001	2520000	93	93	2.22584061337899	2
chr1	2530001	2540000	117	117	4.03209984975873	4
chr1	2540001	2550000	101	105.197375273409	2.9952696729373	3
chr1	2550001	2560000	110	120.336943441637	2.84811619007873	3
chr1	2560001	2570000	108	116.066630843632	4.19509742256796	4
chr1	2580001	2590000	118	118	3.78097128570022	4
chr1	2590001	2600000	216	216	NA	NA
chr1	2600001	2610000	251	251	NA	NA
chr1	2610001	2620000	124	124	NA	NA
chr1	2710001	2720000	72	72	1.96162232548413	2
chr1	2770001	2780000	95	95	4.40835999249768	4
chr1	2780001	2790000	57	57	2.02275654906902	2
chr1	2790001	2800000	72	74.4109136006614	3.8524402293454	4
chr1	2820001	2830000	72	75.4875235898511	3.46596816734638	3
chr1	2840001	2850000	56	69.7558545092177	3.46280756532035	3
chr1	2870001	2880000	90	102.927721866423	2.73608391594498	3
chr1	2880001	2890000	65	65	2.82397361670153	3
chr1	2900001	2910000	107	107	3.51894009851134	4
chr1	2920001	2930000	68	91.656557487532	2.37633600341013	2
chr1	3020001	3030000	63	63	1.67501136733998	2
chr1	3060001	3070000	65	65	2.18031199385135	2
chr1	3080001	3090000	130	130	2.64287868174801	3
chr1	3390001	3400000	70	70	1.58765655407321	2
chr1	3470001	3480000	83	83	2.97265571987457	3
chr1	3490001	3500000	102	105.328376703841	2.71389651426803	3
chr1	3500001	3510000	141	152.514872904273	2.86158349225888	3
chr1	3510001	3520000	106	106	3.70885526830662	4
chr1	3530001	3540000	63	72.3472668810289	1.84743008428861	2
chr1	3590001	3600000	89	96.8654767087505	2.6391555825391	3
chr1	3610001	3620000	141	141	2.75285840893456	3
chr1	3640001	3650000	64	66.6944560233431	2.31077201891041	2
chr1	3670001	3680000	88	91.6666666666667	2.26918245375143	2
chr1	3690001	3700000	76	78.7320004143789	2.15101783184306	2
chr1	3700001	3710000	76	76	1.66866405600624	2
chr1	3720001	3730000	61	63.3634569440116	1.35681732823434	1
chr1	3790001	3800000	105	109.489051094891	2.17229492781571	2
chr1	4110001	4120000	107	107	2.31991888319938	2
chr1	5730001	5740000	46	50.9300265721878	1.26864343531594	1
chr1	5790001	5800000	44	46.1409395973154	1.05010635626663	1
chr1	6070001	6080000	96	100.555148214099	2.26811140871925	2
chr1	6110001	6120000	124	128.750908524556	3.18943816634185	3
chr1	6140001	6150000	67	68.8946015424165	2.12949784469596	2
chr1	6180001	6190000	110	117.071094082588	2.55277269295851	3
chr1	6190001	6200000	123	135.477475492896	3.91675943611191	4
chr1	6200001	6210000	146	171.583029733224	5.74401772408835	6
chr1	6210001	6220000	81	94.7700947700948	2.14649135031282	2
chr1	6230001	6240000	86	86	2.97939451943529	3
chr1	6250001	6260000	131	141.990028181227	2.92625184844577	3
chr1	6260001	6270000	92	92	1.85122514689583	2
chr1	6280001	6290000	139	139	2.85685902867827	3
chr1	6290001	6300000	133	138.339920948617	2.71036672746103	3
chr1	6380001	6390000	116	120.97194702263	2.47644505464353	2
chr1	6400001	6410000	104	104	2.14819119732231	2
chr1	6420001	6430000	145	153.748276958965	3.14960704819063	3
chr1	6430001	6440000	184	201.423097974822	4.68541918067915	5
chr1	6440001	6450000	75	89.9604174163368	1.82727900814783	2
