chr	start	end	raw	cor	N	Ns
chr1	1	1000000	11293	11843.7708770977	NA	NA
chr1	1000001	2000000	10164	10397.7199490139	NA	NA
chr1	2000001	3000000	8388	8572.88279025463	1.60061401390972	2
chr1	3000001	4000000	6029	6081.50773780824	NA	NA
chr1	4000001	5000000	5179	5321.82172976161	NA	NA
chr1	5000001	6000000	4822	4923.69397536723	1.52868154257904	2
chr1	6000001	7000000	8291	8415.56722608044	1.77524852699066	2
chr1	7000001	8000000	6025	6107.35771883854	1.72178146686927	2
chr1	8000001	9000000	8286	8352.25846641406	2.4122621487484	2
chr1	9000001	10000000	9839	10023.3800765074	2.10096240077336	2
chr1	10000001	11000000	9004	9059.44379603171	2.18625297125775	2
chr1	11000001	12000000	8369	8894.55241876773	1.93748866071674	2
chr1	12000001	13000000	7679	7782.76764095688	1.8122771950883	2
chr1	13000001	14000000	7663	7918.0073445382	2.22549637168566	2
chr1	14000001	15000000	4472	4551.06566377679	1.66225998222593	2
chr1	15000001	16000000	7177	7259.03434715722	1.83636445662617	2
chr1	16000001	17000000	9882	10619.8456350307	NA	NA
chr1	17000001	18000000	9323	9490.87458974338	NA	NA
chr1	18000001	19000000	6045	6080.91999440696	1.87867115263274	2
chr1	19000001	20000000	7190	7260.52144479328	1.93676372645483	2
chr1	20000001	21000000	6617	6712.78472524451	1.79362768326644	2
chr1	21000001	22000000	7956	8137.63194501268	2.02422235611405	2
chr1	22000001	23000000	8092	8133.97129186603	NA	NA
chr1	23000001	24000000	7801	7856.57742873084	2.02412124093372	2
chr1	24000001	25000000	7779	7827.3652901277	1.96201135116622	2
chr1	25000001	26000000	8522	8597.92830486022	NA	NA
chr1	26000001	27000000	9198	9226.07494606086	2.11371509588077	2
chr1	27000001	28000000	9814	10039.8566143975	2.15558895129974	2
chr1	28000001	29000000	10961	10985.7288756992	NA	NA
chr1	29000001	30000000	7385	7421.46909915324	2.39280304599672	2
chr1	30000001	31000000	5591	5613.56653748067	NA	NA
chr1	31000001	32000000	7902	7971.25425698468	NA	NA
chr1	32000001	33000000	9616	9635.50225656729	NA	NA
chr1	33000001	34000000	7968	8076.67161660137	2.02576812430043	2
