chr	start	end	raw	cor	N	Ns
chr1	1	50000	668	677.938579576593	NA	NA
chr1	50001	100000	296	306.183668825124	NA	NA
chr1	100001	150000	1045	1209.0149709605	NA	NA
chr1	150001	200000	618	690.071017017285	NA	NA
chr1	200001	250000	397	400.427660776245	NA	NA
chr1	250001	300000	247	247.982008754668	NA	NA
chr1	300001	350000	798	854.133664426082	NA	NA
chr1	350001	400000	510	554.733727810651	NA	NA
chr1	400001	450000	813	829.524120479961	NA	NA
chr1	450001	500000	286	292.158705512197	NA	NA
chr1	500001	550000	465	470.82886130293	NA	NA
chr1	550001	600000	734	848.672648228656	NA	NA
chr1	600001	650000	505	532.015760308464	NA	NA
chr1	650001	700000	1280	1551.28950940469	NA	NA
chr1	700001	750000	613	622.714343762698	NA	NA
chr1	750001	800000	218	218	0.744280224702772	1
chr1	800001	850000	345	345	NA	NA
chr1	850001	900000	375	386.741471061425	1.75567317540123	2
chr1	900001	950000	558	564.651595798506	2.34446294434029	2
chr1	950001	1000000	564	570.422962558408	2.23826379343836	2
chr1	1000001	1050000	511	515.828151498021	2.15219139432985	2
chr1	1050001	1100000	459	463.065716995218	1.90347559514439	2
chr1	1100001	1150000	464	487.016394819153	2.05925629643366	2
chr1	1150001	1200000	468	475.83219797873	2.10258074914947	2
chr1	1200001	1250000	585	585	2.2832936781019	2
chr1	1250001	1300000	471	476.942706118233	2.04000156784368	2
chr1	1300001	1350000	491	504.749372918294	1.93947154471786	2
chr1	1350001	1400000	540	543.467321511242	1.86106780404162	2
chr1	1400001	1450000	618	618	1.98266775202468	2
chr1	1450001	1500000	521	526.656288538908	1.87422849210843	2
chr1	1500001	1550000	573	612.323409348351	2.17995411885002	2
chr1	1550001	1600000	501	513.382792966348	1.72318336739567	2
chr1	1600001	1650000	529	536.021886715979	1.26896560672738	1
chr1	1650001	1700000	611	611	1.8244677368157	2
chr1	1700001	1750000	595	710.295100754465	3.51108375802351	4
chr1	1750001	1800000	489	498.379502232006	2.72358434456575	3
chr1	1800001	1850000	536	536	NA	NA
chr1	1850001	1900000	372	372	1.57456510849892	2
chr1	1900001	1950000	516	531.028095091077	1.97782500724361	2
chr1	1950001	2000000	418	418	2.04717962737436	2
chr1	2000001	2050000	378	378	1.79828403247174	2
