chr	start	end	raw	cor	N	Ns
chr1	1	1000000	14712	15429.5189182556	NA	NA
chr1	1000001	2000000	12681	12972.5980591741	NA	NA
chr1	2000001	3000000	11021	11263.9176479967	1.62986748382895	2
chr1	3000001	4000000	8571	8645.64651198447	NA	NA
chr1	4000001	5000000	7177	7374.92074811722	NA	NA
chr1	5000001	6000000	6913	7058.7922960833	1.67214702243206	2
chr1	6000001	7000000	11008	11173.3884965256	1.84009903003906	2
chr1	7000001	8000000	8104	8214.77625783693	1.78278244605796	2
chr1	8000001	9000000	10100	10180.7640008185	2.30701475282129	2
chr1	9000001	10000000	11697	11916.1984708717	1.95183676703003	2
chr1	10000001	11000000	11139	11207.5904535759	2.14085777226386	2
chr1	11000001	12000000	10604	11269.9048689943	1.90935188439776	2
chr1	12000001	13000000	9558	9687.15888947335	1.89227557206393	2
chr1	13000001	14000000	10504	10853.5494123749	2.09315678826	2
chr1	14000001	15000000	6221	6330.98825902402	1.75600417245945	2
chr1	15000001	16000000	9374	9481.14643587179	1.86724845724129	2
chr1	16000001	17000000	14102	15154.9345421172	NA	NA
chr1	17000001	18000000	12006	12222.1860264356	NA	NA
chr1	18000001	19000000	8471	8521.33552896962	1.94298957516071	2
chr1	19000001	20000000	9494	9587.11969358378	1.96134377949242	2
chr1	20000001	21000000	8852	8980.13758317431	1.87658194047272	2
chr1	21000001	22000000	10128	10359.2177399558	2.05409393492042	2
chr1	22000001	23000000	10369	10422.7815528125	NA	NA
chr1	23000001	24000000	9655	9723.78606260688	1.97255541141118	2
chr1	24000001	25000000	9504	9563.09033518108	1.90419101900854	2
chr1	25000001	26000000	10014	10103.2215495037	NA	NA
chr1	26000001	27000000	11214	11248.2283588961	2.02738142614999	2
chr1	27000001	28000000	12129	12408.1333682522	2.08918058739239	2
chr1	28000001	29000000	12924	12953.1575576623	NA	NA
chr1	29000001	30000000	9237	9282.61476897474	2.54013594339093	3
chr1	30000001	31000000	7326	7355.56938894355	NA	NA
chr1	31000001	32000000	9960	10047.2908630179	NA	NA
chr1	32000001	33000000	11357	11380.0331871708	NA	NA
chr1	33000001	34000000	10109	10246.8716581605	2.03741247212783	2
chr1	34000001	35000000	6038	6073.1147494815	1.65330890806475	2
chr1	35000001	36000000	8932	8987.57918970916	2.1981901867601	2
chr1	36000001	37000000	10672	10835.1997790724	2.22861075995613	2
chr1	37000001	38000000	7761	7830.69316920593	NA	NA
chr1	38000001	39000000	8354	8441.99940176399	1.80693256363951	2
chr1	39000001	40000000	9037	9169.00618200229	NA	NA
chr1	40000001	41000000	9897	9948.55340373817	2.12535817090859	2
chr1	41000001	42000000	8370	8431.77964949183	1.84798127426389	2
chr1	42000001	43000000	6742	6796.30930767765	NA	NA
chr1	43000001	44000000	9247	9437.93894275079	NA	NA
chr1	44000001	45000000	9057	9099.17467461685	2.03316700392134	2
chr1	45000001	46000000	11318	11467.4669644142	2.3840930618496	2
chr1	46000001	47000000	10560	10610.6765914005	NA	NA
chr1	47000001	48000000	7975	8256.59103732807	1.93523625423124	2
chr1	48000001	49000000	6730	6755.30537393075	1.68837136984937	2
chr1	49000001	50000000	5793	5827.8329575875	1.90047753039982	2
chr1	50000001	51000000	6083	6187.78393312351	1.89528943342951	2
chr1	51000001	52000000	10036	10102.230221331	2.95086158941005	3
