chr	start	end	raw	cor	N	Ns
chr1	1	50000	607	625.979704644831	NA	NA
chr1	50001	100000	426	453.278287331617	NA	NA
chr1	100001	150000	617	860.218052031341	NA	NA
chr1	150001	200000	488	595.005852516582	NA	NA
chr1	200001	250000	196	210.169636921229	NA	NA
chr1	250001	300000	226	230.791225848617	NA	NA
chr1	300001	350000	531	592.819184566606	NA	NA
chr1	350001	400000	501	565.016352768693	NA	NA
chr1	400001	450000	577	660.273721792466	NA	NA
chr1	450001	500000	227	246.487284730819	NA	NA
chr1	500001	550000	356	380.480088921189	NA	NA
chr1	550001	600000	1174	1383.55292620265	NA	NA
chr1	600001	650000	551	607.122394111684	NA	NA
chr1	650001	700000	1111	1486.00930929324	NA	NA
chr1	700001	750000	474	503.591007606987	NA	NA
chr1	750001	800000	211	214.204499309673	0.855724484383425	1
chr1	800001	850000	325	337.171905799357	NA	NA
chr1	850001	900000	378	385.383956608621	2.08501784040776	2
chr1	900001	950000	441	451.603653791013	1.85614737057268	2
chr1	950001	1000000	451	458.743591830092	2.12028803038649	2
chr1	1000001	1050000	387	389.853729298465	1.55183188640409	2
chr1	1050001	1100000	412	421.362678721185	1.85524581417623	2
chr1	1100001	1150000	564	591.753226314133	2.58845916595561	3
chr1	1150001	1200000	471	471	2.25503454812226	2
chr1	1200001	1250000	546	550.292279782302	2.33294592977294	2
chr1	1250001	1300000	418	426.661222823313	2.14041209353925	2
chr1	1300001	1350000	572	601.788532351394	2.32242033793987	2
chr1	1350001	1400000	576	576	2.37968138535101	2
chr1	1400001	1450000	777	828.322886017654	3.11202646245694	3
chr1	1450001	1500000	545	561.230794579231	2.284637346886	2
chr1	1500001	1550000	610	669.050387171781	2.56862833487231	3
chr1	1550001	1600000	482	503.794134247549	1.89503966885864	2
chr1	1600001	1650000	570	606.305578011318	2.08792197910789	2
chr1	1650001	1700000	709	755.766852854646	2.76718696761316	3
chr1	1700001	1750000	462	558.578164671745	2.55524230121561	3
chr1	1750001	1800000	604	631.64059231992	3.03504382117482	3
chr1	1800001	1850000	595	627.438574290836	NA	NA
chr1	1850001	1900000	470	473.246470789617	2.05691368107917	2
chr1	1900001	1950000	601	629.451193967323	2.42829156226286	2
chr1	1950001	2000000	404	407.726621318854	2.03295584535625	2
chr1	2000001	2050000	376	376	1.84866689496647	2
chr1	2050001	2100000	370	375.726065234169	1.50795967851771	2
chr1	2100001	2150000	475	491.504728792864	2.33301729588242	2
chr1	2150001	2200000	410	419.060078905947	1.78351069164876	2
chr1	2200001	2250000	356	361.296608277346	1.77637595795293	2
chr1	2250001	2300000	513	513	2.42629711360372	2
chr1	2300001	2350000	375	382.55156795136	2.26757849393578	2
chr1	2350001	2400000	352	355.627399474641	2.25456423691699	2
chr1	2400001	2450000	322	326.717805105727	2.63509721306224	3
chr1	2450001	2500000	362	421.538031580418	1.84632938962105	2
chr1	2500001	2550000	445	448.579665732546	2.01810672263172	2
chr1	2550001	2600000	580	598.604631961359	2.60248690902547	3
chr1	2600001	2650000	415	415	NA	NA
chr1	2650001	2700000	84	84	NA	NA
chr1	2700001	2750000	305	308.26140567201	1.89897123211633	2
chr1	2750001	2800000	356	358.321926081005	1.94971320807776	2
chr1	2800001	2850000	311	326.914182399193	2.31688638557963	2
chr1	2850001	2900000	299	309.510993333609	1.63845521588704	2
chr1	2900001	2950000	261	278.42375882742	1.63180795519806	2
chr1	2950001	3000000	284	288.559235927657	2.14183798580481	2
chr1	3000001	3050000	218	218	1.53140992253261	2
chr1	3050001	3100000	347	350.384716360038	2.00512586420385	2
chr1	3100001	3150000	223	223	1.64897994034948	2
chr1	3150001	3200000	211	211	1.14899692681949	1
chr1	3200001	3250000	198	199.870790600016	1.109950452656	1
chr1	3250001	3300000	300	300	1.87492838215687	2
chr1	3300001	3350000	276	278.652774412406	2.18764580397022	2
chr1	3350001	3400000	298	298	1.80751951490255	2
chr1	3400001	3450000	316	316	2.12928547918725	2
chr1	3450001	3500000	334	338.543250420645	2.14499758249209	2
chr1	3500001	3550000	380	399.369416710457	2.14463080598369	2
chr1	3550001	3600000	367	373.058469545418	1.81426468875435	2
chr1	3600001	3650000	382	385.111702556658	NA	NA
chr1	3650001	3700000	342	363.381359173786	1.69770713132727	2
chr1	3700001	3750000	356	358.675720877748	1.52561522881337	2
