chr	start	end	raw	cor	N	Ns
chr1	1	50000	789	800.738831266365	NA	NA
chr1	50001	100000	440	455.1378860914	NA	NA
chr1	100001	150000	1185	1370.98826850545	NA	NA
chr1	150001	200000	626	699.003975166376	NA	NA
chr1	200001	250000	482	486.161542806423	NA	NA
chr1	250001	300000	216	216.858760692342	NA	NA
chr1	300001	350000	720	770.646915271653	NA	NA
chr1	350001	400000	566	615.645666550644	NA	NA
chr1	400001	450000	894	912.170435066525	NA	NA
chr1	450001	500000	448	457.647203040085	NA	NA
chr1	500001	550000	481	487.029424272493	NA	NA
chr1	550001	600000	796	920.35889371936	NA	NA
chr1	600001	650000	509	536.229746528729	NA	NA
chr1	650001	700000	1324	1604.61508629048	NA	NA
chr1	700001	750000	613	622.714343762698	NA	NA
chr1	750001	800000	242	242	0.223094339563095	0
chr1	800001	850000	378	378	NA	NA
chr1	850001	900000	382	393.960645187905	1.69581543224812	2
chr1	900001	950000	540	546.437028192103	2.19029751909841	2
chr1	950001	1000000	497	502.65995104881	1.8749629233872	2
chr1	1000001	1050000	469	473.431317128321	1.91129382526245	2
chr1	1050001	1100000	538	542.7654809225	2.13469443806789	2
chr1	1100001	1150000	532	558.389487163339	2.26683378633687	2
chr1	1150001	1200000	436	443.296663074201	1.87121150691439	2
chr1	1200001	1250000	563	563	2.09999155473806	2
chr1	1250001	1300000	541	547.825910849181	2.22579153574151	2
chr1	1300001	1350000	494	507.833381306797	1.89930633690571	2
chr1	1350001	1400000	500	503.210482880779	1.85349156973298	2
chr1	1400001	1450000	619	619	1.76179866299854	2
chr1	1450001	1500000	526	531.710571538322	1.99670002051166	2
chr1	1500001	1550000	536	572.784201414863	2.03233060360048	2
chr1	1550001	1600000	452	463.171701438702	1.25704694283048	1
chr1	1600001	1650000	507	513.729861181477	0.308597030386979	0
chr1	1650001	1700000	712	712	1.55893765372849	2
chr1	1700001	1750000	433	516.903829624678	2.47935160987851	2
chr1	1750001	1800000	518	527.935750830633	2.88924590458785	3
chr1	1800001	1850000	482	482	NA	NA
chr1	1850001	1900000	426	426	1.75111520798467	2
chr1	1900001	1950000	539	554.697952042812	2.01157819497375	2
chr1	1950001	2000000	474	474	2.23928380545481	2
chr1	2000001	2050000	411	411	1.89293033655371	2
chr1	2050001	2100000	426	426	1.54252744223513	2
chr1	2100001	2150000	427	432.843385707045	1.88510475146055	2
chr1	2150001	2200000	411	411	1.56476739196167	2
chr1	2200001	2250000	492	492	2.15927335958107	2
chr1	2250001	2300000	677	684.128620222721	3.10334814487969	3
chr1	2300001	2350000	408	412.32945932289	2.15870079905916	2
chr1	2350001	2400000	459	464.039468629314	2.34423478063772	2
chr1	2400001	2450000	546	549.793575672138	3.03825529852565	3
chr1	2450001	2500000	440	520.008509230151	2.01218310508856	2
chr1	2500001	2550000	461	465.224236063456	1.87793684691688	2
chr1	2550001	2600000	751	758.999858508682	2.82587738757768	3
chr1	2600001	2650000	540	540	NA	NA
chr1	2650001	2700000	123	123	NA	NA
chr1	2700001	2750000	388	392.879564187205	2.1386659771122	2
chr1	2750001	2800000	445	445	2.09607627086684	2
chr1	2800001	2850000	408	428.229564633276	2.51175309452407	3
chr1	2850001	2900000	376	390.998710536167	1.72940160468097	2
chr1	2900001	2950000	359	392.70165612899	1.89732273774896	2
chr1	2950001	3000000	373	381.320411376229	2.12010873041285	2
chr1	3000001	3050000	375	375	2.21910031182354	2
chr1	3050001	3100000	342	345.887778631822	1.76714108934296	2
chr1	3100001	3150000	357	357	2.12720559958569	2
chr1	3150001	3200000	307	307	1.45628912675177	1
chr1	3200001	3250000	279	281.784026178645	1.3646587653552	1
chr1	3250001	3300000	402	405.152083207353	2.18407559836171	2
chr1	3300001	3350000	410	424.764825328416	2.73340766266751	3
chr1	3350001	3400000	386	386	2.09997375740564	2
chr1	3400001	3450000	411	411	2.20886456630268	2
chr1	3450001	3500000	426	428.89072347623	2.19251486842078	2
chr1	3500001	3550000	579	593.286334945487	2.94011828699878	3
chr1	3550001	3600000	301	306.080943664836	1.27340277129186	1
chr1	3600001	3650000	482	488.229812406304	NA	NA
chr1	3650001	3700000	474	492.733736668122	1.99115532941243	2
chr1	3700001	3750000	435	435	1.9455584205052	2
chr1	3750001	3800000	394	398.309711073819	1.95431095444242	2
chr1	3800001	3850000	257	257	1.30350864362424	1
chr1	4000001	4050000	367	371.818771275733	2.14175892736002	2
chr1	4050001	4100000	321	343.117343993843	1.82867739689641	2
chr1	4100001	4150000	382	382	1.68552312056821	2
chr1	4150001	4200000	280	282.400403429148	1.45150353067299	1
chr1	4200001	4250000	301	301	1.3814092201769	1
chr1	4250001	4300000	283	304.49752528513	2.02165097708778	2
chr1	4300001	4350000	176	180.746400476513	1.22113265812245	1
chr1	4350001	4400000	340	353.820217703499	NA	NA
chr1	4400001	4450000	282	309.42087822862	NA	NA
chr1	4450001	4500000	203	210.983620187911	1.58465714625474	2
chr1	4500001	4550000	204	211.250103553972	1.36757131151835	1
chr1	4550001	4600000	297	299.129804205946	1.97151512417648	2
chr1	4600001	4650000	246	251.343564174347	1.64994936268968	2
chr1	4650001	4700000	251	256.206108116936	1.34244886286678	1
chr1	4700001	4750000	302	302	1.79426747396093	2
chr1	4750001	4800000	318	322.908204711617	1.56942110980692	2
chr1	4800001	4850000	273	273	1.72438007879041	2
chr1	4850001	4900000	189	193.758714016239	1.46243727854627	1
chr1	4900001	4950000	232	239.501176859231	1.42920533462069	1
chr1	4950001	5000000	293	303.419422985316	1.9911651187196	2
chr1	5000001	5050000	202	202	1.59016847446327	2
chr1	5050001	5100000	177	180.597502244715	1.59673379036855	2
chr1	5100001	5150000	216	216	1.61898046896489	2
chr1	5150001	5200000	310	310	2.01236866630587	2
chr1	5200001	5250000	158	163.240004132658	1.1274072750069	1
chr1	5250001	5300000	177	187.51191813039	1.61839482415067	2
chr1	5300001	5350000	212	214.409968040778	1.34824236465842	1
chr1	5350001	5400000	304	304	2.02691968080939	2
chr1	5400001	5450000	191	195.676672472083	1.4216835828987	1
chr1	5450001	5500000	297	299.528016458913	2.01231512776356	2
chr1	5500001	5550000	241	241	1.65397283627344	2
chr1	5550001	5600000	295	317.792045503512	1.98630218733961	2
chr1	5600001	5650000	166	185.247182234126	1.45993988654055	1
chr1	5650001	5700000	195	199.611014433412	1.34908325389131	1
chr1	5700001	5750000	342	342	1.76889299746712	2
chr1	5750001	5800000	368	374.669110160863	1.99094507330113	2
chr1	5800001	5850000	415	426.735218508997	2.17856275610591	2
chr1	5850001	5900000	304	306.260200278052	1.5050349948097	2
chr1	5900001	5950000	312	315.157881977414	1.63604214060567	2
chr1	5950001	6000000	244	244	1.56469996275494	2
chr1	6000001	6050000	296	300.916983510563	1.90967127468599	2
chr1	6050001	6100000	417	422.05623367948	1.77641260762391	2
chr1	6100001	6150000	397	397	1.80656815920848	2
chr1	6150001	6200000	431	456.596817594339	2.07257550137591	2
chr1	6200001	6250000	378	419.701545567596	1.83699102620184	2
chr1	6250001	6300000	478	478	1.94814003224413	2
chr1	6300001	6350000	380	380	2.08650493937187	2
chr1	6350001	6400000	378	384.474551446357	1.49470328980459	1
chr1	6400001	6450000	486	502.710083164384	2.02958615054107	2
chr1	6450001	6500000	446	446	1.52622642466785	2
chr1	6500001	6550000	506	510.615968353919	1.9549604866623	2
chr1	6550001	6600000	511	511	1.91202653716422	2
chr1	6600001	6650000	491	491	1.94985746009848	2
chr1	6650001	6700000	537	537	2.08362903922928	2
chr1	6700001	6750000	342	342	1.90561663046089	2
chr1	6750001	6800000	441	445.751713263388	2.28851645632951	2
