chr	start	end	raw	cor	N	Ns
chr1	1	50000	2820	2908.17589307813	NA	NA
chr1	50001	100000	1459	1552.42493243387	NA	NA
chr1	100001	150000	2983	4158.88241362965	NA	NA
chr1	150001	200000	2335	2847.00546234881	NA	NA
chr1	200001	250000	1137	1219.19835295631	NA	NA
chr1	250001	300000	984	1004.86091254442	NA	NA
chr1	300001	350000	2759	3080.20363506453	NA	NA
chr1	350001	400000	2562	2889.36506146385	NA	NA
chr1	400001	450000	2623	3001.55627774981	NA	NA
chr1	450001	500000	1066	1157.51297587248	NA	NA
chr1	500001	550000	1379	1473.82596242225	NA	NA
chr1	550001	600000	6277	7397.41202536121	NA	NA
chr1	600001	650000	2451	2700.64789104853	NA	NA
chr1	650001	700000	4969	6646.24685677599	NA	NA
chr1	700001	750000	2394	2543.45331690111	NA	NA
chr1	750001	800000	817	829.407942824657	0.704211690060295	1
chr1	800001	850000	1412	1464.88224919597	NA	NA
chr1	850001	900000	1756	1790.30218995963	1.91917778474424	2
chr1	900001	950000	2349	2405.48068651948	2.01545892196408	2
chr1	950001	1000000	2448	2490.03173569859	2.30412063113283	2
chr1	1000001	1050000	2620	2639.31982109038	2.15561288806005	2
chr1	1050001	1100000	2137	2185.56321462906	1.94025121199712	2
chr1	1100001	1150000	2263	2374.35736019305	2.10114749123558	2
chr1	1150001	1200000	1949	1949	1.87202316830849	2
chr1	1200001	1250000	2480	2499.49606934086	2.1388154809759	2
chr1	1250001	1300000	2206	2251.70970705318	2.2504761575467	2
chr1	1300001	1350000	3072	3231.98316675434	2.62500398165379	3
chr1	1350001	1400000	2917	2917	2.45282173591892	2
chr1	1400001	1450000	3254	3468.93522664279	2.56686293021593	3
chr1	1450001	1500000	2517	2591.95946780904	2.153466028571	2
chr1	1500001	1550000	2860	3136.8591923136	2.5307501603991	3
chr1	1550001	1600000	2532	2646.48702886887	1.93290682745868	2
chr1	1600001	1650000	3283	3492.10739054589	2.44580706986897	2
chr1	1650001	1700000	3771	4019.74161088134	2.92418213424498	3
chr1	1700001	1750000	3012	3641.63946318462	3.53320239570312	4
chr1	1750001	1800000	2796	2923.95214590479	3.03265218018538	3
chr1	1800001	1850000	2880	3037.0136032901	NA	NA
chr1	1850001	1900000	2298	2313.87316994583	2.06948266760489	2
chr1	1900001	1950000	2795	2927.31462086301	2.37405890126512	2
chr1	1950001	2000000	2103	2122.39872434047	2.13654202872944	2
chr1	2000001	2050000	1758	1758	1.75792540944492	2
chr1	2050001	2100000	1810	1838.01129209147	1.54247029410717	2
chr1	2100001	2150000	2285	2364.39643219304	2.26053216216395	2
chr1	2150001	2200000	2130	2177.06821480406	1.92428083160548	2
chr1	2200001	2250000	1883	1911.01548704001	1.88438247601645	2
chr1	2250001	2300000	1976	1976	1.9003832687602	2
chr1	2300001	2350000	1695	1729.13308714015	2.05708899916214	2
chr1	2350001	2400000	2150	2172.15599110931	2.69940207465328	3
chr1	2400001	2450000	1882	1909.57425220179	2.94063141512695	3
chr1	2450001	2500000	2047	2383.66947692021	2.10423532213495	2
chr1	2500001	2550000	2114	2131.00542327776	1.97773143349142	2
chr1	2550001	2600000	3253	3357.3463237419	2.96027866847178	3
chr1	2600001	2650000	2557	2557	NA	NA
chr1	2650001	2700000	472	472	NA	NA
chr1	2700001	2750000	1633	1650.46188676194	2.02834084742784	2
chr1	2750001	2800000	1710	1721.15307190595	1.90157753356239	2
chr1	2800001	2850000	1832	1925.74528024219	2.66494762765176	3
chr1	2850001	2900000	2465	2551.65417581053	2.76993207429977	3
chr1	2900001	2950000	2021	2155.91730494336	2.57497312805646	3
chr1	2950001	3000000	1802	1830.92867303394	2.70431794068952	3
chr1	3000001	3050000	1502	1502	2.06671408723849	2
chr1	3050001	3100000	1660	1676.19201486358	1.93071781658748	2
chr1	3100001	3150000	1223	1223	1.78266594551022	2
chr1	3150001	3200000	1220	1220	1.34802293307696	1
chr1	3200001	3250000	1184	1195.1869498506	1.34385909758645	1
chr1	3250001	3300000	1416	1416	1.77006004903002	2
chr1	3300001	3350000	1464	1478.07123818755	2.25808456742253	2
chr1	3350001	3400000	1492	1492	1.80275612824421	2
chr1	3400001	3450000	1574	1574	2.07044401940369	2
chr1	3450001	3500000	1749	1772.79085325062	2.20358161684078	2
chr1	3500001	3550000	1952	2051.49763531266	2.21008320858817	2
chr1	3550001	3600000	1517	1542.04277466049	1.54630286868997	2
chr1	3600001	3650000	1649	1662.43245423018	NA	NA
chr1	3650001	3700000	1894	2012.4102171788	1.94410466892066	2
chr1	3700001	3750000	1979	1993.87430229512	1.78883300509916	2
chr1	3750001	3800000	2235	2301.94042763564	2.30970649100235	2
chr1	3800001	3850000	1402	1410.77502062831	1.39705065103429	1
chr1	4000001	4050000	1333	1360.75949367089	1.69235416589533	2
chr1	4050001	4100000	1351	1454.87831143657	1.58971936780911	2
chr1	4100001	4150000	1268	1292.63767406773	1.14796731484295	1
chr1	4150001	4200000	1105	1122.37435501564	1.20176885732451	1
chr1	4200001	4250000	1105	1105	1.00999732390972	1
chr1	4250001	4300000	1045	1122.44897959184	1.47171422248001	1
chr1	4300001	4350000	808	841.964862555488	1.10415212881556	1
chr1	4350001	4400000	1146	1189.2901618929	NA	NA
chr1	4400001	4450000	1032	1125.0654107797	NA	NA
chr1	4450001	4500000	951	967.741935483871	1.54466443317111	2
chr1	4500001	4550000	1082	1131.56243463711	1.59004207063242	2
chr1	4550001	4600000	1115	1123.47097112226	1.55326521643851	2
chr1	4600001	4650000	848	860.651578199533	1.1154391100133	1
chr1	4650001	4700000	1224	1237.41356302317	1.38795284623762	1
chr1	4700001	4750000	1084	1090.96032688553	1.42030369098733	1
chr1	4750001	4800000	1099	1113.6782797268	1.3493385732295	1
chr1	4800001	4850000	987	996.104394162647	1.40163869427806	1
chr1	4850001	4900000	711	734.473782075121	1.14138414512772	1
chr1	4900001	4950000	823	850.980229961122	0.947718251646179	1
chr1	4950001	5000000	1189	1256.73818835218	1.66871051540527	2
chr1	5000001	5050000	770	776.804810136798	1.34665003754464	1
chr1	5050001	5100000	696	717.570158978906	1.32383978806739	1
chr1	5100001	5150000	770	780.553077609277	1.1214228738168	1
chr1	5150001	5200000	1016	1031.03245316718	1.28016818234671	1
chr1	5200001	5250000	851	883.128204063843	1.22544761844414	1
chr1	5250001	5300000	862	912.961511576182	1.62498691453275	2
chr1	5300001	5350000	1106	1117.51035667374	1.51522349802109	2
chr1	5350001	5400000	1001	1029.77182478448	1.38365193058947	1
chr1	5400001	5450000	920	936.729997759993	1.4601509672392	1
chr1	5450001	5500000	1087	1106.27124508946	1.66313770987599	2
chr1	5500001	5550000	929	935.944709746318	1.46192998560365	1
chr1	5550001	5600000	1178	1294.4201481221	1.76227085458694	2
chr1	5600001	5650000	889	988.348823764842	1.58473220767717	2
chr1	5650001	5700000	1036	1060.49749206674	1.44417018262952	1
chr1	5700001	5750000	1243	1267.53956599772	1.36698853748142	1
chr1	5750001	5800000	1420	1501.69204737733	1.67801921866795	2
chr1	5800001	5850000	1515	1565.89147286822	1.69133524446184	2
chr1	5850001	5900000	1324	1324	1.33835011879789	1
chr1	5900001	5950000	1056	1066.21433331314	1.37334868842284	1
chr1	5950001	6000000	1232	1244.59530448135	1.6599948086807	2
chr1	6000001	6050000	1281	1313.36122047244	1.8245663302144	2
chr1	6050001	6100000	1982	2000.12109714009	1.98830402206426	2
chr1	6100001	6150000	1626	1660.16622082457	1.86584198031062	2
chr1	6150001	6200000	2059	2166.63860594326	2.32857526015059	2
chr1	6200001	6250000	1963	2085.81264875893	2.09601231478833	2
chr1	6250001	6300000	2696	2760.03276003276	2.33254625831701	2
chr1	6300001	6350000	1868	1881.43343472393	2.37380630695846	2
chr1	6350001	6400000	1752	1808.87090113158	1.55105922194764	2
chr1	6400001	6450000	2694	2928.51552308896	2.42588993985905	2
chr1	6450001	6500000	2511	2582.7487605686	2.09966928479309	2
chr1	6500001	6550000	2322	2372.72894484069	1.89440443104191	2
chr1	6550001	6600000	2225	2269.6670474947	1.93466662774652	2
chr1	6600001	6650000	2402	2460.86386361774	2.04393995962939	2
chr1	6650001	6700000	2435	2536.98687226506	2.28991294666663	2
chr1	6700001	6750000	2142	2184.19871925603	2.34458090591002	2
chr1	6750001	6800000	2378	2546.52930971708	2.50021701979773	3
chr1	6800001	6850000	2331	2449.66160830636	2.55071702357038	3
chr1	6850001	6900000	1361	1382.20299392684	2.43605348766186	2
chr1	6900001	6950000	1337	1368.16684062954	2.49363719901954	2
chr1	6950001	7000000	1205	1244.24343803564	1.67475780880871	2
chr1	7000001	7050000	1582	1582	1.98271088550715	2
chr1	7050001	7100000	1817	1845.90690208668	2.3623257098901	2
chr1	7100001	7150000	1203	1232.45569101526	1.96665153360915	2
chr1	7150001	7200000	1192	1216.12797910545	1.45963079313701	1
chr1	7200001	7250000	1334	1392.68786670286	1.81129348888095	2
chr1	7250001	7300000	1118	1172.81748945723	1.514844417995	2
chr1	7300001	7350000	1011	1028.56794042241	1.42198575871879	1
chr1	7350001	7400000	774	801.690385930023	1.29936336588769	1
chr1	7400001	7450000	1149	1149	1.39058188086279	1
chr1	7450001	7500000	1349	1435.47288669448	1.37112857889252	1
chr1	7500001	7550000	1030	1046.93948079933	1.56042939978389	2
chr1	7550001	7600000	1436	1447.90175240477	1.61716041453004	2
chr1	7600001	7650000	1232	1274.06978427682	1.41119356356188	1
chr1	7650001	7700000	1225	1225	1.02773498848765	1
chr1	7700001	7750000	1593	1622.36480293309	1.94368149504709	2
chr1	7750001	7800000	1633	1669.08563134978	2.13677525357486	2
chr1	7800001	7850000	1423	1433.37765421653	2.12235688766232	2
chr1	7850001	7900000	1439	1452.83095065019	2.39957531511274	2
chr1	7900001	7950000	2234	2390.37856577286	2.68257848985158	3
chr1	7950001	8000000	2482	2580.63174530558	2.79629179853325	3
chr1	8000001	8050000	2336	2438.36245589862	2.50931654660631	3
chr1	8050001	8100000	2001	2101.22860443138	2.52696006752508	3
chr1	8100001	8150000	2578	2643.34345008613	2.95348924349846	3
chr1	8150001	8200000	2122	2192.32994462352	2.5366339753357	3
chr1	8200001	8250000	2740	2857.91768362643	2.94108044315325	3
chr1	8250001	8300000	2994	3092.08080307349	3.01432330213908	3
chr1	8300001	8350000	2969	3196.73543218916	3.1719715661583	3
chr1	8350001	8400000	2191	2263.85071604224	2.21322301159205	2
chr1	8400001	8450000	1431	1442.77302790773	1.62402925998125	2
chr1	8450001	8500000	1327	1327	1.94635000720583	2
chr1	8500001	8550000	1928	2053.3356053506	2.73080651353024	3
chr1	8550001	8600000	2076	2120.18464806569	2.58314703683129	3
chr1	8600001	8650000	1309	1338.63743276134	2.67386372298147	3
chr1	8650001	8700000	1440	1452.84313329836	2.02507020272773	2
chr1	8700001	8750000	1787	1815.06084059561	2.70437494117458	3
chr1	8750001	8800000	1992	2041.69485271509	2.93866561618768	3
chr1	8800001	8850000	2094	2224.67755986656	3.19499753308558	3
chr1	8850001	8900000	2855	2949.80679023826	3.27154756933693	3
chr1	8900001	8950000	2566	2627.53691453849	2.47785156035642	2
