chr	start	end	raw	cor	N	Ns
chr1	10001	20000	170	170	NA	NA
chr1	20001	30000	102	110.067983166073	NA	NA
chr1	30001	40000	134	134	NA	NA
chr1	90001	100000	72	72	NA	NA
chr1	100001	110000	127	136.603205335054	NA	NA
chr1	110001	120000	90	93.1869952371091	NA	NA
chr1	120001	130000	168	184.595099439622	NA	NA
chr1	130001	140000	138	149.739583333333	NA	NA
chr1	140001	150000	66	111.017661900757	NA	NA
chr1	150001	160000	140	159.835597670967	NA	NA
chr1	160001	170000	131	182.32428670842	NA	NA
chr1	170001	180000	119	134.706814580032	NA	NA
chr1	230001	240000	82	82	NA	NA
chr1	240001	250000	135	141.036356038445	NA	NA
chr1	250001	260000	106	108.141195674352	NA	NA
chr1	260001	270000	91	91	NA	NA
chr1	310001	320000	83	83	NA	NA
chr1	320001	330000	118	129.955947136564	NA	NA
chr1	330001	340000	118	144.820814923908	NA	NA
chr1	340001	350000	106	111.743622180055	NA	NA
chr1	350001	360000	71	86.5220570314404	NA	NA
chr1	380001	390000	112	118.921214695264	NA	NA
chr1	390001	400000	52	62.320230105465	NA	NA
chr1	400001	410000	145	153.764581124072	NA	NA
chr1	410001	420000	98	102.360559849593	NA	NA
chr1	420001	430000	80	80	NA	NA
chr1	430001	440000	107	107	NA	NA
chr1	440001	450000	95	95	NA	NA
chr1	450001	460000	111	111	NA	NA
chr1	460001	470000	82	90.2785423318287	NA	NA
chr1	520001	530000	87	92.7406459865686	NA	NA
chr1	530001	540000	102	102	NA	NA
chr1	540001	550000	145	145	NA	NA
chr1	550001	560000	108	108	NA	NA
chr1	560001	570000	136	213.032581453634	NA	NA
chr1	570001	580000	112	117.277486910995	NA	NA
chr1	580001	590000	137	155.293584221265	NA	NA
chr1	590001	600000	34	40.0565504241282	NA	NA
chr1	600001	610000	66	68.1536555142503	NA	NA
chr1	620001	630000	50	50	NA	NA
chr1	630001	640000	76	93.711467324291	NA	NA
chr1	640001	650000	103	106.548050067239	NA	NA
chr1	650001	660000	81	121.366496853461	NA	NA
chr1	660001	670000	125	130.903759555974	NA	NA
chr1	670001	680000	117	137.760508654186	NA	NA
chr1	680001	690000	142	182.21480816117	NA	NA
chr1	690001	700000	118	134.903395449869	NA	NA
chr1	700001	710000	226	226	NA	NA
chr1	710001	720000	77	83.5140997830803	NA	NA
chr1	800001	810000	56	56	3.64523595773165	4
chr1	920001	930000	64	68.0055254489427	2.67340350496931	3
chr1	930001	940000	52	52	1.99031111492173	2
chr1	940001	950000	60	60	1.85816849985518	2
chr1	960001	970000	87	87	2.8662757694382	3
chr1	970001	980000	42	42	2.42620571220613	2
chr1	980001	990000	40	42.3863515947865	2.20144561603282	2
chr1	990001	1000000	70	70	2.90547452921781	3
chr1	1000001	1010000	34	35.6693243810323	1.30237318389036	1
chr1	1010001	1020000	72	72	3.08688936704137	3
chr1	1070001	1080000	68	68	2.29295321638109	2
chr1	1080001	1090000	50	50	1.61016126560236	2
chr1	1090001	1100000	30	30	1.25500176340229	1
chr1	1100001	1110000	46	46	2.55063813904847	3
chr1	1110001	1120000	46	47.8618249921964	1.78474641084903	2
