chr	start	end	raw	cor	N	Ns
chr1	1	1000000	11196	12299.2149857959	NA	NA
chr1	1000001	2000000	10831	11298.6275990703	NA	NA
chr1	2000001	3000000	8860	9081.52565530998	1.28240585049376	1
chr1	3000001	4000000	6845	6919.8660305849	NA	NA
chr1	4000001	5000000	6394	6590.53638555359	NA	NA
chr1	5000001	6000000	6081	6262.4804200939	1.42866003233813	1
chr1	6000001	7000000	10355	10698.0103043896	1.7496450227868	2
chr1	7000001	8000000	7884	8076.90889197595	1.67774739440144	2
chr1	8000001	9000000	11119	11484.5533325759	2.34606628365085	2
chr1	9000001	10000000	11137	12109.3176616415	1.98685182742558	2
chr1	10000001	11000000	10703	11408.0639866297	2.0126278082866	2
chr1	11000001	12000000	9660	10833.5922105799	1.83708864366704	2
chr1	12000001	13000000	8883	9341.99068640442	1.61314019066921	2
chr1	13000001	14000000	8947	9977.37332014466	2.22410553262091	2
chr1	14000001	15000000	5997	6191.50616621153	1.56376987181966	2
chr1	15000001	16000000	9269	9584.30444772113	1.79617417065086	2
chr1	16000001	17000000	12997	13505.509441491	NA	NA
chr1	17000001	18000000	11085	11304.315015618	NA	NA
chr1	18000001	19000000	7989	8074.20710760657	1.94007243040246	2
chr1	19000001	20000000	9897	10017.9770913552	2.00507442733279	2
chr1	20000001	21000000	9058	9209.24340443097	1.78689972301909	2
chr1	21000001	22000000	10222	10318.1653006016	1.86823930517162	2
chr1	22000001	23000000	10466	10572.9132992823	NA	NA
chr1	23000001	24000000	10966	11103.168544195	2.07354656869187	2
chr1	24000001	25000000	10701	10851.2463570599	1.97129546244737	2
chr1	25000001	26000000	9750	9852.87385592976	NA	NA
chr1	26000001	27000000	12115	12214.1052499985	2.09368105262689	2
chr1	27000001	28000000	12363	12695.2733904482	2.09665833592136	2
chr1	28000001	29000000	14227	14370.6199760405	NA	NA
chr1	29000001	30000000	10265	10394.5261908644	2.38387738463505	2
chr1	30000001	31000000	6191	6271.16429315946	NA	NA
chr1	31000001	32000000	10428	10611.7747145058	NA	NA
chr1	32000001	33000000	12301	12386.8907001146	NA	NA
chr1	33000001	34000000	10290	10556.9645187502	1.91909389519108	2
chr1	34000001	35000000	5782	5864.14494235247	1.52210294642304	2
chr1	35000001	36000000	9616	9739.14170775283	2.11171741551741	2
chr1	36000001	37000000	11564	11782.9868098613	2.21792440575716	2
chr1	37000001	38000000	7374	7452.79843788375	NA	NA
chr1	38000001	39000000	9266	9387.4073391168	1.86146564559609	2
chr1	39000001	40000000	10609	10821.6122151919	NA	NA
chr1	40000001	41000000	11036	11154.2912587996	2.15765802345135	2
chr1	41000001	42000000	8837	8944.27766632996	1.82293654419109	2
chr1	42000001	43000000	6959	7028.50488480584	NA	NA
chr1	43000001	44000000	9056	9338.33522726101	NA	NA
chr1	44000001	45000000	9347	9420.59367781106	1.98521134323472	2
chr1	45000001	46000000	11847	12118.0071110311	2.28771886849416	2
chr1	46000001	47000000	11620	11753.0563509491	NA	NA
chr1	47000001	48000000	7861	8176.61743291034	1.66064058238471	2
chr1	48000001	49000000	5641	5706.71279786744	1.30425040701977	1
chr1	49000001	50000000	5026	5107.04367609597	1.55017479491351	2
chr1	50000001	51000000	5334	5494.09801619183	1.5400947051928	2
chr1	51000001	52000000	10050	10405.6441041931	2.75447478556931	3
chr1	52000001	53000000	10747	10888.0326873999	2.55789855001757	3
chr1	53000001	54000000	10506	10647.7319601212	2.07410955926643	2
chr1	54000001	55000000	9117	9249.27386555125	1.83175654853382	2
chr1	55000001	56000000	8056	8180.71500017771	1.73042645059647	2
chr1	56000001	57000000	4906	4957.62874575833	1.51579394690842	2
chr1	57000001	58000000	5649	5717.63448435014	1.91933427396439	2
chr1	58000001	59000000	5151	5193.28895193561	NA	NA
chr1	59000001	60000000	5370	5513.76027156039	1.49889021431801	1
chr1	60000001	61000000	4482	4546.62573824339	1.47916793270751	1
chr1	61000001	62000000	5807	5861.03877752882	1.94212349732515	2
chr1	62000001	63000000	10880	11088.2031913235	2.55137003027801	3
chr1	63000001	64000000	7379	7459.68394151139	2.29323981680809	2
chr1	64000001	65000000	6104	6154.62176400897	1.72925014845708	2
chr1	65000001	66000000	7485	7736.10627353259	NA	NA
chr1	66000001	67000000	4865	4959.96346041307	1.67416321140394	2
chr1	67000001	68000000	7600	7701.37317510389	2.37519111220597	2
chr1	68000001	69000000	6059	6201.32030090579	NA	NA
chr1	69000001	70000000	4643	4716.4109362223	1.71704713671259	2
chr1	70000001	71000000	6247	6332.10347064548	2.53049384521063	3
chr1	71000001	72000000	4895	4984.89256767284	1.89083354310716	2
chr1	72000001	73000000	4146	4179.01842457255	2.19951080691185	2
chr1	73000001	74000000	4532	4587.56458221985	2.1647563064161	2
chr1	74000001	75000000	4085	4126.49187581128	1.95156466479165	2
chr1	75000001	76000000	5159	5307.72784185667	1.90660210899962	2
chr1	76000001	77000000	5594	5658.76456039371	NA	NA
