chr	start	end	raw	cor	N	Ns
chr1	1	1000000	8267	8670.18983803829	NA	NA
chr1	1000001	2000000	6549	6699.59346183513	NA	NA
chr1	2000001	3000000	6234	6371.40573610484	1.72694795731234	2
chr1	3000001	4000000	5119	5163.58237018417	NA	NA
chr1	4000001	5000000	4076	4188.40420361234	NA	NA
chr1	5000001	6000000	4286	4376.38995819659	1.90132698650457	2
chr1	6000001	7000000	5499	5581.61912630761	1.80834321067586	2
chr1	7000001	8000000	4689	4753.09549271932	1.89653547378358	2
chr1	8000001	9000000	4920	4959.34246376505	2.15009373415733	2
chr1	9000001	10000000	5844	5953.51490670891	1.91581027701255	2
chr1	10000001	11000000	5664	5698.8771280235	2.09817804395551	2
chr1	11000001	12000000	5633	5986.73841258437	1.97385172461865	2
chr1	12000001	13000000	5084	5152.70096192535	1.98533730180282	2
chr1	13000001	14000000	5266	5441.24059458934	1.80648405872681	2
chr1	14000001	15000000	3587	3650.41872450075	1.8151156225454	2
chr1	15000001	16000000	4834	4889.25345327547	1.80985229801483	2
chr1	16000001	17000000	6661	7158.34768011933	NA	NA
chr1	17000001	18000000	6106	6215.94768261001	NA	NA
chr1	18000001	19000000	4856	4884.85483752526	1.9475655593263	2
chr1	19000001	20000000	5271	5322.6993790689	2.00761511472748	2
chr1	20000001	21000000	4635	4702.09418188126	1.85814088159545	2
chr1	21000001	22000000	5317	5438.38474756567	2.15021320222585	2
chr1	22000001	23000000	5403	5431.02408427486	NA	NA
chr1	23000001	24000000	5181	5217.9115059934	2.02857504110163	2
chr1	24000001	25000000	4887	4917.38451894255	1.93469562011219	2
chr1	25000001	26000000	5331	5378.49751152427	NA	NA
chr1	26000001	27000000	5679	5696.33394419218	1.97507489244747	2
chr1	27000001	28000000	6003	6141.15134055717	2.01420693999751	2
chr1	28000001	29000000	5993	6006.52067804628	NA	NA
chr1	29000001	30000000	4796	4819.68392681638	2.38579559016543	2
chr1	30000001	31000000	4518	4536.23566738288	NA	NA
chr1	31000001	32000000	5551	5599.64975708959	NA	NA
chr1	32000001	33000000	5799	5810.76098022397	NA	NA
chr1	33000001	34000000	5064	5133.06539488822	2.0053089467125	2
chr1	34000001	35000000	3658	3679.27355972231	1.79521470699267	2
chr1	35000001	36000000	4652	4680.9469761002	2.1406506111254	2
chr1	36000001	37000000	5229	5308.9636098922	2.15512330779611	2
chr1	37000001	38000000	4508	4548.48148521844	NA	NA
chr1	38000001	39000000	4492	4539.31784926069	1.86743200606593	2
chr1	39000001	40000000	4573	4639.79918892292	NA	NA
chr1	40000001	41000000	5174	5200.95132979098	2.17084742376072	2
chr1	41000001	42000000	4806	4841.47347615982	2.03232652417081	2
chr1	42000001	43000000	3703	3732.82903683334	NA	NA
chr1	43000001	44000000	4994	5097.11983130718	NA	NA
chr1	44000001	45000000	5012	5035.33879531629	2.11179716170039	2
chr1	45000001	46000000	5628	5702.32409221797	2.33520911355363	2
chr1	46000001	47000000	5099	5123.46969124539	NA	NA
chr1	47000001	48000000	4424	4580.2079936225	2.00472516677856	2
chr1	48000001	49000000	3814	3828.34096525585	1.77390422485978	2
chr1	49000001	50000000	3403	3423.46203256866	1.97667538449939	2
chr1	50000001	51000000	3556	3617.25458921375	2.01085317782626	2
chr1	51000001	52000000	5204	5238.34257391458	2.81869007829405	3
chr1	52000001	53000000	4780	4804.21806325688	2.3890558091567	2
chr1	53000001	54000000	5213	5236.42777787823	2.15901408505466	2
chr1	54000001	55000000	4806	4840.66399486724	1.94046009819012	2
chr1	55000001	56000000	4646	4672.0983413347	2.05624959221783	2
chr1	56000001	57000000	3168	3185.00474030851	1.83665550254846	2
chr1	57000001	58000000	3364	3375.28357298449	2.02285973920356	2
chr1	58000001	59000000	2991	3005.32337118708	NA	NA
chr1	59000001	60000000	3293	3304.76496326924	1.76434871073289	2
chr1	60000001	61000000	2774	2804.80801119497	1.70012088578905	2
chr1	61000001	62000000	2992	3008.77694021866	1.81280469010757	2
chr1	62000001	63000000	4809	4865.24219983004	2.37882873988935	2
chr1	63000001	64000000	3702	3721.60167602764	2.17811494823429	2
chr1	64000001	65000000	3215	3227.52278841907	1.7700915478199	2
chr1	65000001	66000000	3706	3807.33605647925	NA	NA
chr1	66000001	67000000	3114	3158.48729352936	1.9763191109281	2
chr1	67000001	68000000	4003	4027.38176923092	2.36105484684875	2
chr1	68000001	69000000	3792	3851.8813474271	NA	NA
chr1	69000001	70000000	3261	3289.47700240986	2.16291438220422	2
chr1	70000001	71000000	3113	3145.89346203908	2.19046170727033	2
chr1	71000001	72000000	3241	3279.39847676443	2.19773477519025	2
chr1	72000001	73000000	2580	2591.02220847485	2.09771033636435	2
chr1	73000001	74000000	3070	3092.25807361387	2.38773015979031	2
chr1	74000001	75000000	2827	2839.49947669642	2.16355528598221	2
chr1	75000001	76000000	3422	3498.85944543793	2.27608685412287	2
chr1	76000001	77000000	3482	3506.26687302823	NA	NA
