chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	2933.6	2933.6	2.55939226519337	3
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	16102.87	16102.87	2.37396408839779	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	13327.91	13327.91	2.9164364640884	3
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	10526.24	10526.24	2.57734806629834	3
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	11604.27	11604.27	2.51450276243094	3
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	8514.17	8514.17	2.18301104972376	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	15326.96	15326.96	2.26450276243094	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	13915.1	13915.1	2.37914364640884	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	13773.24	13773.24	1.89019337016575	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	16854.37	16854.37	2.12914364640884	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	13223.48	13223.48	2.03176795580111	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	22298.36	22298.36	2.80904696132597	3
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	10294.1	10294.1	2.00621546961326	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	3267.49	3267.49	2.39468232044199	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	11010.69	11010.69	2.39364640883978	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	13736.66	13736.66	2.15089779005525	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	16461.12	16461.12	2.45683701657459	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	13540.9	13540.9	2.22168508287293	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	12603.9	12603.9	2.8957182320442	3
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	11171.54	11171.54	2.57458563535912	3
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	12370.63	12370.63	2.12983425414365	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	11880.29	11880.29	2.10980662983425	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	12723.6	12723.6	2.31077348066298	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	13563	13563	2.27279005524862	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	11562.92	11562.92	2.04834254143646	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	12782.56	12782.56	2.1878453038674	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	12474.92	12474.92	1.59046961325967	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	17100.53	17100.53	2.2396408839779	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	16348.24	16348.24	1.74689226519337	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	13721.04	13721.04	1.92161602209945	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	8905.07	8905.07	2.81008287292818	3
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	15919.18	15919.18	2.50759668508287	3
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	15647.34	15647.34	2.01519337016575	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	12152.56	12152.56	1.63674033149171	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	8861.29	8861.29	0.534530386740331	1
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	10262.57	10262.57	2.26450276243094	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	14440.99	14440.99	1.91505524861878	2
chr1	37000001	38000000	1000000	+	chr1:37000000-38000000	11195.65	11195.65	1.89261049723757	2
chr1	38000001	39000000	1000000	+	chr1:38000000-39000000	10032.07	10032.07	2.35497237569061	2
chr1	39000001	40000000	1000000	+	chr1:39000000-40000000	11639.03	11639.03	1.89675414364641	2
chr1	40000001	41000000	1000000	+	chr1:40000000-41000000	12930.24	12930.24	1.84150552486188	2
chr1	41000001	42000000	1000000	+	chr1:41000000-42000000	11224.66	11224.66	1.92955801104972	2
chr1	42000001	43000000	1000000	+	chr1:42000000-43000000	8417.14	8417.14	1.78798342541436	2
chr1	43000001	44000000	1000000	+	chr1:43000000-44000000	14132.13	14132.13	2.2817679558011	2
chr1	44000001	45000000	1000000	+	chr1:44000000-45000000	14397.51	14397.51	2.19267955801105	2
chr1	45000001	46000000	1000000	+	chr1:45000000-46000000	15705.68	15705.68	2.02762430939227	2
chr1	46000001	47000000	1000000	+	chr1:46000000-47000000	14905.29	14905.29	1.85980662983425	2
chr1	47000001	48000000	1000000	+	chr1:47000000-48000000	14827.7	14827.7	2.68335635359116	3
chr1	48000001	49000000	1000000	+	chr1:48000000-49000000	3814.48	3814.48	1.82941988950276	2
chr1	49000001	50000000	1000000	+	chr1:49000000-50000000	3769.07	3769.07	0	0
chr1	50000001	51000000	1000000	+	chr1:50000000-51000000	4993.09	4993.09	1.7296270718232	2
chr1	51000001	52000000	1000000	+	chr1:51000000-52000000	14231.74	14231.74	2.13259668508287	2
chr1	52000001	53000000	1000000	+	chr1:52000000-53000000	12795.34	12795.34	1.69406077348066	2
chr1	53000001	54000000	1000000	+	chr1:53000000-54000000	11321.2	11321.2	1.87292817679558	2
chr1	54000001	55000000	1000000	+	chr1:54000000-55000000	11901.56	11901.56	2.12430939226519	2
chr1	55000001	56000000	1000000	+	chr1:55000000-56000000	10064.5	10064.5	1.73066298342541	2
chr1	56000001	57000000	1000000	+	chr1:56000000-57000000	4927.26	4927.26	0	0
chr1	57000001	58000000	1000000	+	chr1:57000000-58000000	4851.01	4851.01	0	0
chr1	58000001	59000000	1000000	+	chr1:58000000-59000000	6107.46	6107.46	2.15262430939227	2
chr1	59000001	60000000	1000000	+	chr1:59000000-60000000	4630.26	4630.26	0	0
chr1	60000001	61000000	1000000	+	chr1:60000000-61000000	5656.82	5656.82	1.71477900552486	2
chr1	61000001	62000000	1000000	+	chr1:61000000-62000000	3838.68	3838.68	1.70925414364641	2
chr1	62000001	63000000	1000000	+	chr1:62000000-63000000	13157.31	13157.31	2.24136740331492	2
chr1	63000001	64000000	1000000	+	chr1:63000000-64000000	5260.54	5260.54	1.59599447513812	2
chr1	64000001	65000000	1000000	+	chr1:64000000-65000000	7261.81	7261.81	0	0
chr1	65000001	66000000	1000000	+	chr1:65000000-66000000	9966.84	9966.84	2.31077348066298	2
chr1	66000001	67000000	1000000	+	chr1:66000000-67000000	6583.01	6583.01	1.71408839779006	2
chr1	67000001	68000000	1000000	+	chr1:67000000-68000000	7212.74	7212.74	2.05317679558011	2
chr1	68000001	69000000	1000000	+	chr1:68000000-69000000	8684.6	8684.6	2.1664364640884	2
chr1	69000001	70000000	1000000	+	chr1:69000000-70000000	4868.51	4868.51	2.53591160220994	3
chr1	70000001	71000000	1000000	+	chr1:70000000-71000000	6542.38	6542.38	1.8332182320442	2
chr1	71000001	72000000	1000000	+	chr1:71000000-72000000	5119.97	5119.97	1.91298342541436	2
chr1	72000001	73000000	1000000	+	chr1:72000000-73000000	4251.67	4251.67	1.87154696132597	2
chr1	73000001	74000000	1000000	+	chr1:73000000-74000000	4861	4861	2.27140883977901	2
chr1	74000001	75000000	1000000	+	chr1:74000000-75000000	5176.14	5176.14	2.60600828729282	3
chr1	75000001	76000000	1000000	+	chr1:75000000-76000000	7399.39	7399.39	2.63259668508287	3
chr1	76000001	77000000	1000000	+	chr1:76000000-77000000	6157.92	6157.92	2.5	2
chr1	77000001	78000000	1000000	+	chr1:77000000-78000000	5425.83	5425.83	0	0
chr1	78000001	79000000	1000000	+	chr1:78000000-79000000	10509.72	10509.72	1.78591160220994	2
chr1	79000001	80000000	1000000	+	chr1:79000000-80000000	5290.79	5290.79	2.95372928176796	3
chr1	80000001	81000000	1000000	+	chr1:80000000-81000000	6167.54	6167.54	3.10877071823204	3
chr1	81000001	82000000	1000000	+	chr1:81000000-82000000	4277.7	4277.7	0	0
chr1	82000001	83000000	1000000	+	chr1:82000000-83000000	4698.15	4698.15	2.16574585635359	2
chr1	83000001	84000000	1000000	+	chr1:83000000-84000000	1895.11	1895.11	2.26415745856354	2
chr1	84000001	85000000	1000000	+	chr1:84000000-85000000	5035.63	5035.63	1.80697513812155	2
chr1	85000001	86000000	1000000	+	chr1:85000000-86000000	8195.67	8195.67	1.66436464088398	2
chr1	86000001	87000000	1000000	+	chr1:86000000-87000000	5462.47	5462.47	1.84703038674033	2
chr1	87000001	88000000	1000000	+	chr1:87000000-88000000	9011.7	9011.7	2.95580110497238	3
chr1	88000001	89000000	1000000	+	chr1:88000000-89000000	4057.81	4057.81	0	0
chr1	89000001	90000000	1000000	+	chr1:89000000-90000000	8645.89	8645.89	2.10186464088398	2
chr1	90000001	91000000	1000000	+	chr1:90000000-91000000	7178.06	7178.06	2.20303867403315	2
chr1	91000001	92000000	1000000	+	chr1:91000000-92000000	6899.11	6899.11	1.42265193370166	1
chr1	92000001	93000000	1000000	+	chr1:92000000-93000000	9600.27	9600.27	2.13190607734807	2
chr1	93000001	94000000	1000000	+	chr1:93000000-94000000	11121.97	11121.97	2	2
chr1	94000001	95000000	1000000	+	chr1:94000000-95000000	6749.95	6749.95	1.59737569060773	2
chr1	95000001	96000000	1000000	+	chr1:95000000-96000000	7225.97	7225.97	2.25414364640884	2
chr1	96000001	97000000	1000000	+	chr1:96000000-97000000	4540.66	4540.66	1.70994475138122	2
chr1	97000001	98000000	1000000	+	chr1:97000000-98000000	4855.56	4855.56	2.15055248618785	2
chr1	98000001	99000000	1000000	+	chr1:98000000-99000000	2884.78	2884.78	0	0
chr1	99000001	100000000	1000000	+	chr1:99000000-100000000	5808.95	5808.95	2.38777624309392	2
chr1	100000001	101000000	1000000	+	chr1:100000000-101000000	10094.97	10094.97	1.97168508287293	2
chr1	101000001	102000000	1000000	+	chr1:101000000-102000000	7060.48	7060.48	1.65331491712707	2
chr1	102000001	103000000	1000000	+	chr1:102000000-103000000	4646.51	4646.51	1.97099447513812	2
chr1	103000001	104000000	1000000	+	chr1:103000000-104000000	3109.51	3109.51	2.37396408839779	2
