chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	8183.65	8183.65	1.90071168199965	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	40692.3	40692.3	1.84238847422323	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	33761.75	33761.75	1.71671584794307	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	35750.99	35750.99	1.65665683041139	2
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	20796.28	20796.28	1.76045825377539	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	22233.92	22233.92	1.72417982989064	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	43171.03	43171.03	1.83232077764277	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	30684.83	30684.83	1.77608054157264	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	36485.84	36485.84	1.9045304634612	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	45196.22	45196.22	1.91945842735636	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	42790.5	42790.5	2.07394549557369	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	48659.2	48659.2	1.90713417809408	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	32380.33	32380.33	1.87623676445062	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	9319.47	9319.47	2.20361048429092	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	17343.96	17343.96	1.85419198055893	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	37886.68	37886.68	1.85714285714286	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	40334.88	40334.88	1.896198576636	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	34863.82	34863.82	1.86356535323729	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	25671.95	25671.95	1.674709251866	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	38034.64	38034.64	1.95920847075161	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	30662.02	30662.02	1.87432737371984	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	39639.15	39639.15	1.85367123763236	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	39692.45	39692.45	1.8899496615171	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	38424.43	38424.43	1.92674882832842	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	38134.08	38134.08	2.05867036972748	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	33420.01	33420.01	1.92397153272001	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	45218.34	45218.34	1.99843777122027	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	47003.47	47003.47	1.96007637562923	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	51903.65	51903.65	2.08019441069259	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	33452.97	33452.97	2.00520742926575	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	20844.26	20844.26	1.6892900538101	2
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	37045.94	37045.94	1.95313313660823	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	42754.58	42754.58	1.97778163513279	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	36816.82	36816.82	2.0020829717063	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	12783.15	12783.15	1.75316785280333	2
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	28093.45	28093.45	2.00729040097205	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	39336.47	39336.47	1.97205346294046	2
chr1	37000001	38000000	1000000	+	chr1:37000000-38000000	24917.92	24917.92	1.71758375282069	2
chr1	38000001	39000000	1000000	+	chr1:38000000-39000000	29130.59	29130.59	1.91077937858011	2
chr1	39000001	40000000	1000000	+	chr1:39000000-40000000	31661.53	31661.53	1.97101197708731	2
chr1	40000001	41000000	1000000	+	chr1:40000000-41000000	36388.31	36388.31	2.22114216281896	2
chr1	41000001	42000000	1000000	+	chr1:41000000-42000000	31103.83	31103.83	1.97257420586704	2
chr1	42000001	43000000	1000000	+	chr1:42000000-43000000	19839.15	19839.15	1.74136434646763	2
chr1	43000001	44000000	1000000	+	chr1:43000000-44000000	31708.61	31708.61	1.85870508592258	2
chr1	44000001	45000000	1000000	+	chr1:44000000-45000000	32794.13	32794.13	1.78458600937337	2
chr1	45000001	46000000	1000000	+	chr1:45000000-46000000	41155.67	41155.67	2.02447491754904	2
chr1	46000001	47000000	1000000	+	chr1:46000000-47000000	38261.07	38261.07	2.01284499218886	2
chr1	47000001	48000000	1000000	+	chr1:47000000-48000000	23445.18	23445.18	1.73928137476133	2
chr1	48000001	49000000	1000000	+	chr1:48000000-49000000	16638.3	16638.3	1.61742752994272	2
chr1	49000001	50000000	1000000	+	chr1:49000000-50000000	12470.58	12470.58	2.03141815657004	2
chr1	50000001	51000000	1000000	+	chr1:50000000-51000000	15056.59	15056.59	1.84933171324423	2
chr1	51000001	52000000	1000000	+	chr1:51000000-52000000	35239.74	35239.74	2.2048255511196	2
chr1	52000001	53000000	1000000	+	chr1:52000000-53000000	35364.72	35364.72	2.24822079500087	2
chr1	53000001	54000000	1000000	+	chr1:53000000-54000000	38866.44	38866.44	2.0616212463114	2
chr1	54000001	55000000	1000000	+	chr1:54000000-55000000	33866.77	33866.77	2.00590175316785	2
chr1	55000001	56000000	1000000	+	chr1:55000000-56000000	27313.8	27313.8	2.04391598680785	2
chr1	56000001	57000000	1000000	+	chr1:56000000-57000000	10325.6	10325.6	1.93646936295782	2
chr1	57000001	58000000	1000000	+	chr1:57000000-58000000	9871	9871	2.07116819996528	2
chr1	58000001	59000000	1000000	+	chr1:58000000-59000000	12664.41	12664.41	1.73268529769137	2
chr1	59000001	60000000	1000000	+	chr1:59000000-60000000	17685.93	17685.93	2.08644332581149	2
chr1	60000001	61000000	1000000	+	chr1:60000000-61000000	9032.37	9032.37	1.8920326332234	2
chr1	61000001	62000000	1000000	+	chr1:61000000-62000000	16487.88	16487.88	1.97378927269571	2
chr1	62000001	63000000	1000000	+	chr1:62000000-63000000	35239.43	35239.43	2.22183648672106	2
chr1	63000001	64000000	1000000	+	chr1:63000000-64000000	19004.02	19004.02	2.19718798819649	2
chr1	64000001	65000000	1000000	+	chr1:64000000-65000000	15008.73	15008.73	2.17167158479431	2
chr1	65000001	66000000	1000000	+	chr1:65000000-66000000	21884.85	21884.85	1.95400104148585	2
chr1	66000001	67000000	1000000	+	chr1:66000000-67000000	12669.62	12669.62	2.02048255511196	2
chr1	67000001	68000000	1000000	+	chr1:67000000-68000000	23591.77	23591.77	2.18868252039576	2
chr1	68000001	69000000	1000000	+	chr1:68000000-69000000	16485.56	16485.56	2.07706995313314	2
chr1	69000001	70000000	1000000	+	chr1:69000000-70000000	10998.96	10998.96	2.1010241277556	2
chr1	70000001	71000000	1000000	+	chr1:70000000-71000000	17683.09	17683.09	2.08019441069259	2
chr1	71000001	72000000	1000000	+	chr1:71000000-72000000	10231.25	10231.25	2.02169762194064	2
chr1	72000001	73000000	1000000	+	chr1:72000000-73000000	7499.66	7499.66	2.24336052768617	2
chr1	73000001	74000000	1000000	+	chr1:73000000-74000000	12058.34	12058.34	2.15118902968235	2
chr1	74000001	75000000	1000000	+	chr1:74000000-75000000	11479.45	11479.45	1.94480124978302	2
chr1	75000001	76000000	1000000	+	chr1:75000000-76000000	14173.13	14173.13	2.07116819996528	2
chr1	76000001	77000000	1000000	+	chr1:76000000-77000000	16159.09	16159.09	2.14112133310189	2
chr1	77000001	78000000	1000000	+	chr1:77000000-78000000	12432.94	12432.94	1.91633396979691	2
chr1	78000001	79000000	1000000	+	chr1:78000000-79000000	25563.87	25563.87	1.95625759416768	2
chr1	79000001	80000000	1000000	+	chr1:79000000-80000000	12913.79	12913.79	2.35688248567957	2
chr1	80000001	81000000	1000000	+	chr1:80000000-81000000	10642.81	10642.81	2.16872070821038	2
chr1	81000001	82000000	1000000	+	chr1:81000000-82000000	11153.33	11153.33	2.1494532199271	2
chr1	82000001	83000000	1000000	+	chr1:82000000-83000000	13044.79	13044.79	2.1598680784586	2
chr1	83000001	84000000	1000000	+	chr1:83000000-84000000	3926.9	3926.9	2.19302204478389	2
chr1	84000001	85000000	1000000	+	chr1:84000000-85000000	13682.98	13682.98	2.20881791355667	2
chr1	85000001	86000000	1000000	+	chr1:85000000-86000000	20150.99	20150.99	2.08470751605624	2
chr1	86000001	87000000	1000000	+	chr1:86000000-87000000	13628.11	13628.11	1.85801076202048	2
chr1	87000001	88000000	1000000	+	chr1:87000000-88000000	18429.22	18429.22	1.95348029855928	2
chr1	88000001	89000000	1000000	+	chr1:88000000-89000000	10475.88	10475.88	2.12115952091651	2
chr1	89000001	90000000	1000000	+	chr1:89000000-90000000	16208.55	16208.55	1.92327720881791	2
chr1	90000001	91000000	1000000	+	chr1:90000000-91000000	15666.24	15666.24	1.87571602152404	2
chr1	91000001	92000000	1000000	+	chr1:91000000-92000000	17531.51	17531.51	2.13122721749696	2
chr1	92000001	93000000	1000000	+	chr1:92000000-93000000	26448.55	26448.55	2.22218364867211	2
chr1	93000001	94000000	1000000	+	chr1:93000000-94000000	31796.45	31796.45	2.14094775212637	2
chr1	94000001	95000000	1000000	+	chr1:94000000-95000000	13697.39	13697.39	2.08852629751779	2
chr1	95000001	96000000	1000000	+	chr1:95000000-96000000	16466	16466	2.05172713070647	2
chr1	96000001	97000000	1000000	+	chr1:96000000-97000000	12957.85	12957.85	2.21558757160215	2
chr1	97000001	98000000	1000000	+	chr1:97000000-98000000	12284.3	12284.3	2.13903836139559	2
chr1	98000001	99000000	1000000	+	chr1:98000000-99000000	10031.22	10031.22	2.07654921020656	2
chr1	99000001	100000000	1000000	+	chr1:99000000-100000000	11335.6	11335.6	2.0505120638778	2
chr1	100000001	101000000	1000000	+	chr1:100000000-101000000	23965.08	23965.08	2.01701093560146	2
chr1	101000001	102000000	1000000	+	chr1:101000000-102000000	21665.02	21665.02	2.04339524388127	2
chr1	102000001	103000000	1000000	+	chr1:102000000-103000000	10089.85	10089.85	1.94132963027252	2
chr1	103000001	104000000	1000000	+	chr1:103000000-104000000	9210.71	9210.71	2.07498698142684	2
chr1	104000001	105000000	1000000	+	chr1:104000000-105000000	10045.94	10045.94	2.12150668286756	2
chr1	105000001	106000000	1000000	+	chr1:105000000-106000000	14058.93	14058.93	2.12254816872071	2
chr1	106000001	107000000	1000000	+	chr1:106000000-107000000	14325.56	14325.56	2.19024474917549	2
chr1	107000001	108000000	1000000	+	chr1:107000000-108000000	12712.49	12712.49	2.1114389862871	2
chr1	108000001	109000000	1000000	+	chr1:108000000-109000000	8575.96	8575.96	1.97083839611179	2
chr1	109000001	110000000	1000000	+	chr1:109000000-110000000	34579.98	34579.98	2.0553723311925	2
chr1	110000001	111000000	1000000	+	chr1:110000000-111000000	25160.68	25160.68	1.70699531331366	2
chr1	111000001	112000000	1000000	+	chr1:111000000-112000000	17566.74	17566.74	1.61916333969797	2
chr1	112000001	113000000	1000000	+	chr1:112000000-113000000	19453.32	19453.32	1.7805936469363	2
chr1	113000001	114000000	1000000	+	chr1:113000000-114000000	34683.86	34683.86	2.06179482728693	2
chr1	114000001	115000000	1000000	+	chr1:114000000-115000000	20031.64	20031.64	2.22634959208471	2
chr1	115000001	116000000	1000000	+	chr1:115000000-116000000	22278.44	22278.44	2.11977087311231	2
chr1	116000001	117000000	1000000	+	chr1:116000000-117000000	15669.8	15669.8	1.81791355667419	2
chr1	117000001	118000000	1000000	+	chr1:117000000-118000000	24124.74	24124.74	2.02829369901059	2
chr1	118000001	119000000	1000000	+	chr1:118000000-119000000	15025.42	15025.42	1.89793438639125	2
chr1	119000001	120000000	1000000	+	chr1:119000000-120000000	13968.5	13968.5	1.93716368685992	2
chr1	120000001	121000000	1000000	+	chr1:120000000-121000000	9468.93	9468.93	1.45078979343864	1
chr1	121000001	122000000	1000000	+	chr1:121000000-122000000	2388.16	2388.16	1.93820517271307	2
chr1	122000001	123000000	1000000	+	chr1:122000000-123000000	0	0	NA	NA
chr1	123000001	124000000	1000000	+	chr1:123000000-124000000	0	0	NA	NA
chr1	124000001	125000000	1000000	+	chr1:124000000-125000000	0	0	NA	NA
chr1	125000001	126000000	1000000	+	chr1:125000000-126000000	0	0	NA	NA
chr1	126000001	127000000	1000000	+	chr1:126000000-127000000	0	0	NA	NA
chr1	127000001	128000000	1000000	+	chr1:127000000-128000000	0	0	NA	NA
chr1	128000001	129000000	1000000	+	chr1:128000000-129000000	0	0	NA	NA
chr1	129000001	130000000	1000000	+	chr1:129000000-130000000	0	0	NA	NA
chr1	130000001	131000000	1000000	+	chr1:130000000-131000000	0	0	NA	NA
chr1	131000001	132000000	1000000	+	chr1:131000000-132000000	0	0	NA	NA
chr1	132000001	133000000	1000000	+	chr1:132000000-133000000	0	0	NA	NA
chr1	133000001	134000000	1000000	+	chr1:133000000-134000000	0	0	NA	NA
chr1	134000001	135000000	1000000	+	chr1:134000000-135000000	0	0	NA	NA
chr1	135000001	136000000	1000000	+	chr1:135000000-136000000	0	0	NA	NA
chr1	136000001	137000000	1000000	+	chr1:136000000-137000000	0	0	NA	NA
chr1	137000001	138000000	1000000	+	chr1:137000000-138000000	0	0	NA	NA
chr1	138000001	139000000	1000000	+	chr1:138000000-139000000	0	0	NA	NA
chr1	139000001	140000000	1000000	+	chr1:139000000-140000000	0	0	NA	NA
chr1	140000001	141000000	1000000	+	chr1:140000000-141000000	0	0	NA	NA
chr1	141000001	142000000	1000000	+	chr1:141000000-142000000	0	0	NA	NA
chr1	142000001	143000000	1000000	+	chr1:142000000-143000000	0	0	NA	NA
chr1	143000001	144000000	1000000	+	chr1:143000000-144000000	0	0	NA	NA
chr1	144000001	145000000	1000000	+	chr1:144000000-145000000	0	0	NA	NA
chr1	145000001	146000000	1000000	+	chr1:145000000-146000000	11399.12	11399.12	2.04808193022045	2
chr1	146000001	147000000	1000000	+	chr1:146000000-147000000	9284.24	9284.24	1.9383787536886	2
chr1	147000001	148000000	1000000	+	chr1:147000000-148000000	6747.88	6747.88	2.06908522825898	2
chr1	148000001	149000000	1000000	+	chr1:148000000-149000000	0	0	NA	NA
chr1	149000001	150000000	1000000	+	chr1:149000000-150000000	7874.99	7874.99	1.59069605971186	2
chr1	150000001	151000000	1000000	+	chr1:150000000-151000000	44406.23	44406.23	2.24075681305329	2
chr1	151000001	152000000	1000000	+	chr1:151000000-152000000	33883.89	33883.89	2.07186252386738	2
chr1	152000001	153000000	1000000	+	chr1:152000000-153000000	11934.4	11934.4	1.78302378059365	2
chr1	153000001	154000000	1000000	+	chr1:153000000-154000000	31492.95	31492.95	1.94410692588092	2
chr1	154000001	155000000	1000000	+	chr1:154000000-155000000	38312.46	38312.46	2.02221836486721	2
chr1	155000001	156000000	1000000	+	chr1:155000000-156000000	40552.77	40552.77	2.07394549557369	2
chr1	156000001	157000000	1000000	+	chr1:156000000-157000000	37894.13	37894.13	1.72608922062142	2
chr1	157000001	158000000	1000000	+	chr1:157000000-158000000	19343.52	19343.52	1.88838743273737	2
chr1	158000001	159000000	1000000	+	chr1:158000000-159000000	15230.93	15230.93	1.94271827807672	2
chr1	159000001	160000000	1000000	+	chr1:159000000-160000000	14521.38	14521.38	1.70178788404791	2
chr1	160000001	161000000	1000000	+	chr1:160000000-161000000	25867.2	25867.2	1.79847248741538	2
chr1	161000001	162000000	1000000	+	chr1:161000000-162000000	23727.07	23727.07	1.97708731123069	2
chr1	162000001	163000000	1000000	+	chr1:162000000-163000000	18952.65	18952.65	1.87363304981774	2
chr1	163000001	164000000	1000000	+	chr1:163000000-164000000	10829.74	10829.74	1.85662211421628	2
chr1	164000001	165000000	1000000	+	chr1:164000000-165000000	14515.85	14515.85	2.01562228779726	2
chr1	165000001	166000000	1000000	+	chr1:165000000-166000000	18038.26	18038.26	1.93334490539837	2
chr1	166000001	167000000	1000000	+	chr1:166000000-167000000	14243.42	14243.42	1.81183822253081	2
chr1	167000001	168000000	1000000	+	chr1:167000000-168000000	24618.3	24618.3	1.95486894636348	2
chr1	168000001	169000000	1000000	+	chr1:168000000-169000000	14582.05	14582.05	1.7418850893942	2
chr1	169000001	170000000	1000000	+	chr1:169000000-170000000	10897.59	10897.59	1.86009373372678	2
chr1	170000001	171000000	1000000	+	chr1:170000000-171000000	15683.5	15683.5	2.01631661169936	2
chr1	171000001	172000000	1000000	+	chr1:171000000-172000000	26578.4	26578.4	2.12931782676619	2
chr1	172000001	173000000	1000000	+	chr1:172000000-173000000	13051.64	13051.64	1.89359486200312	2
chr1	173000001	174000000	1000000	+	chr1:173000000-174000000	22068.51	22068.51	2.15032112480472	2
chr1	174000001	175000000	1000000	+	chr1:174000000-175000000	28835.36	28835.36	2.17462246137823	2
chr1	175000001	176000000	1000000	+	chr1:175000000-176000000	15364.2	15364.2	1.84204131227218	2
chr1	176000001	177000000	1000000	+	chr1:176000000-177000000	18087.19	18087.19	2.04999132095122	2
chr1	177000001	178000000	1000000	+	chr1:177000000-178000000	8806.91	8806.91	1.88682520395765	2
chr1	178000001	179000000	1000000	+	chr1:178000000-179000000	25565.76	25565.76	2.08609616386044	2
chr1	179000001	180000000	1000000	+	chr1:179000000-180000000	33059.36	33059.36	2.14129491407742	2
chr1	180000001	181000000	1000000	+	chr1:180000000-181000000	24457.89	24457.89	1.91668113174796	2
chr1	181000001	182000000	1000000	+	chr1:181000000-182000000	17815.11	17815.11	1.78163513278945	2
chr1	182000001	183000000	1000000	+	chr1:182000000-183000000	22655.33	22655.33	2.0539836833883	2
chr1	183000001	184000000	1000000	+	chr1:183000000-184000000	18651.15	18651.15	1.99895851414685	2
chr1	184000001	185000000	1000000	+	chr1:184000000-185000000	16995.55	16995.55	2.09408088873459	2
chr1	185000001	186000000	1000000	+	chr1:185000000-186000000	14254.58	14254.58	1.66498871723659	2
chr1	186000001	187000000	1000000	+	chr1:186000000-187000000	13560.41	13560.41	1.36573511543135	1
chr1	187000001	188000000	1000000	+	chr1:187000000-188000000	11251.25	11251.25	2.05936469362958	2
chr1	188000001	189000000	1000000	+	chr1:188000000-189000000	13279.46	13279.46	2.10328068043742	2
chr1	189000001	190000000	1000000	+	chr1:189000000-190000000	9369.96	9369.96	2.01892032633223	2
chr1	190000001	191000000	1000000	+	chr1:190000000-191000000	11893.34	11893.34	2.29092171498004	2
chr1	191000001	192000000	1000000	+	chr1:191000000-192000000	7963.55	7963.55	1.95625759416768	2
chr1	192000001	193000000	1000000	+	chr1:192000000-193000000	12981.8	12981.8	2.07273042874501	2
chr1	193000001	194000000	1000000	+	chr1:193000000-194000000	11647.41	11647.41	1.94775212636695	2
chr1	194000001	195000000	1000000	+	chr1:194000000-195000000	12129.53	12129.53	2.17219232772088	2
chr1	195000001	196000000	1000000	+	chr1:195000000-196000000	14963.75	14963.75	2.1612567262628	2
chr1	196000001	197000000	1000000	+	chr1:196000000-197000000	14118.4	14118.4	2.44957472660996	2
chr1	197000001	198000000	1000000	+	chr1:197000000-198000000	11267.26	11267.26	1.87155007811144	2
chr1	198000001	199000000	1000000	+	chr1:198000000-199000000	12521.99	12521.99	1.81149106057976	2
chr1	199000001	200000000	1000000	+	chr1:199000000-200000000	17916.11	17916.11	2.01961465023433	2
chr1	200000001	201000000	1000000	+	chr1:200000000-201000000	31716.9	31716.9	2.02603714632876	2
chr1	201000001	202000000	1000000	+	chr1:201000000-202000000	32075.71	32075.71	1.82884915813227	2
chr1	202000001	203000000	1000000	+	chr1:202000000-203000000	34792.12	34792.12	1.96892900538101	2
chr1	203000001	204000000	1000000	+	chr1:203000000-204000000	33836.64	33836.64	2.03818781461552	2
chr1	204000001	205000000	1000000	+	chr1:204000000-205000000	31577.59	31577.59	1.78441242839785	2
chr1	205000001	206000000	1000000	+	chr1:205000000-206000000	29049.72	29049.72	1.993056760979	2
chr1	206000001	207000000	1000000	+	chr1:206000000-207000000	17257.11	17257.11	1.85297691373026	2
chr1	207000001	208000000	1000000	+	chr1:207000000-208000000	19769.18	19769.18	1.9383787536886	2
chr1	208000001	209000000	1000000	+	chr1:208000000-209000000	15123.12	15123.12	1.86877278250304	2
chr1	209000001	210000000	1000000	+	chr1:209000000-210000000	15890.95	15890.95	1.92258288491581	2
chr1	210000001	211000000	1000000	+	chr1:210000000-211000000	19224.74	19224.74	2.06179482728693	2
chr1	211000001	212000000	1000000	+	chr1:211000000-212000000	28434.22	28434.22	1.91963200833189	2
chr1	212000001	213000000	1000000	+	chr1:212000000-213000000	28861.38	28861.38	1.92431869467106	2
chr1	213000001	214000000	1000000	+	chr1:213000000-214000000	19552.73	19552.73	1.95417462246138	2
chr1	214000001	215000000	1000000	+	chr1:214000000-215000000	18191.9	18191.9	1.92987328588787	2
chr1	215000001	216000000	1000000	+	chr1:215000000-216000000	11943.35	11943.35	2.17063009894116	2
chr1	216000001	217000000	1000000	+	chr1:216000000-217000000	9678.31	9678.31	2.00520742926575	2
chr1	217000001	218000000	1000000	+	chr1:217000000-218000000	12164.84	12164.84	2.01874674535671	2
chr1	218000001	219000000	1000000	+	chr1:218000000-219000000	14583.28	14583.28	1.96806110050338	2
chr1	219000001	220000000	1000000	+	chr1:219000000-220000000	13723.74	13723.74	1.95851414684951	2
chr1	220000001	221000000	1000000	+	chr1:220000000-221000000	22980.96	22980.96	2.12358965457386	2
