chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	41.4	41.4	1.22376588826485	1
chr1	1718761	1718876	116	*	GNB1_11	37.63	37.63	2.22465267514041	2
chr1	1720492	1720708	217	*	GNB1_10	39.74	39.74	2.34939402896837	2
chr1	1721834	1722035	202	*	GNB1_9	45.94	45.94	2.71593260419746	3
chr1	1724684	1724750	67	*	GNB1_8	0	0	NA	NA
chr1	1735858	1736020	163	*	GNB1_7	41.15	41.15	2.43275199527047	2
chr1	1737914	1737977	64	*	GNB1_6	80.88	80.88	2.39077741649424	2
chr1	1747195	1747301	107	*	GNB1_5	38.71	38.71	2.28850133018031	2
chr1	1749276	1749314	39	*	GNB1_4	0	0	NA	NA
chr1	1756836	1756938	103	*	GNB1_3	36.31	36.31	2.14661543009163	2
chr1	1770629	1770677	49	*	GNB1_2	0	0	NA	NA
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	42.61	42.61	2.51906591782442	3
chr1	2489165	2489273	109	*	TNFRSF14_2	39.79	39.79	2.35234998522022	2
chr1	2489782	2489907	126	*	TNFRSF14_3	87.13	87.13	2.5755246822347	3
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	46.29	46.29	2.73662429796039	3
chr1	2493112	2493254	143	*	TNFRSF14_6	39.64	39.64	2.34348211646468	2
chr1	2494304	2494335	32	*	TNFRSF14_7	78.42	78.42	2.31806089269879	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	196.32	196.32	2.84540348802838	3
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	49.68	49.68	2.93703813183565	3
chr1	9775599	9775827	229	*	PIK3CD_4	94.36	94.36	2.78924031924328	3
chr1	9775907	9776136	230	*	PIK3CD_5	51.14	51.14	3.0233520543896	3
chr1	9776498	9776677	180	*	PIK3CD_6	100.04	100.04	2.95713863434821	3
chr1	9777017	9777166	150	*	PIK3CD_7	82.44	82.44	2.43689033402306	2
chr1	9777595	9777684	90	*	PIK3CD_8	48.9	48.9	2.89092521430683	3
chr1	9778752	9778973	222	*	PIK3CD_9	49.44	49.44	2.92284954182678	3
chr1	9779979	9780075	97	*	PIK3CD_10	41.48	41.48	2.45226130653266	2
chr1	9780170	9780300	131	*	PIK3CD_11	44.98	44.98	2.65917824416199	3
chr1	9780669	9780719	51	*	PIK3CD_12	48.15	48.15	2.84658587052912	3
chr1	9780800	9780967	168	*	PIK3CD_13	48.15	48.15	2.84658587052912	3
chr1	9781185	9781306	122	*	PIK3CD_14	0	0	NA	NA
chr1	9781502	9781645	144	*	PIK3CD_15	46.97	46.97	2.77682530298552	3
chr1	9781819	9781918	100	*	PIK3CD_16	0	0	NA	NA
chr1	9782033	9782211	179	*	PIK3CD_17	48.61	48.61	2.87378066804611	3
chr1	9782302	9782414	113	*	PIK3CD_18	48.61	48.61	2.87378066804611	3
chr1	9782586	9782664	79	*	PIK3CD_19	49.55	49.55	2.92935264558085	3
chr1	9783183	9783350	168	*	PIK3CD_20	46.32	46.32	2.7383978717115	3
chr1	9784027	9784150	124	*	PIK3CD_21	41.12	41.12	2.43097842151936	2
chr1	9784334	9784479	146	*	PIK3CD_22	41.5	41.5	2.4534436890334	2
chr1	9784862	9784994	133	*	PIK3CD_23	45.33	45.33	2.67986993792492	3
chr1	9786967	9789172	2206	*	PIK3CD_24	150.45	150.45	2.81347916050842	3
chr1	11166588	11167557	970	*	MTOR_58	92.66	92.66	2.73898906296187	3
chr1	11168238	11168343	106	*	MTOR_57	41.78	41.78	2.46999704404375	2
chr1	11169347	11169427	81	*	MTOR_56	45.53	45.53	2.69169376293231	3
chr1	11169706	11169786	81	*	MTOR_55	44.01	44.01	2.60183269287615	3
chr1	11172909	11172974	66	*	MTOR_54	45.89	45.89	2.71297664794561	3
chr1	11174375	11174510	136	*	MTOR_53	90.34	90.34	2.67041087791901	3
chr1	11174870	11174944	75	*	MTOR_52	94.15	94.15	2.7830328111144	3
chr1	11175453	11175525	73	*	MTOR_51	50.56	50.56	2.98906296186816	3
chr1	11177061	11177143	83	*	MTOR_50	40.01	40.01	2.36535619272835	2
chr1	11181303	11181425	123	*	MTOR_49	49.2	49.2	2.90866095181791	3
chr1	11182036	11182183	148	*	MTOR_48	91.08	91.08	2.69228495418268	3
chr1	11184555	11184690	136	*	MTOR_47	36.93	36.93	2.18326928761454	2
chr1	11186679	11186853	175	*	MTOR_46	86.72	86.72	2.56340526160213	3
chr1	11187067	11187201	135	*	MTOR_45	90.03	90.03	2.66124741353828	3
chr1	11187681	11187863	183	*	MTOR_44	43.81	43.81	2.59000886786876	3
chr1	11188061	11188183	123	*	MTOR_43	53.16	53.16	3.14277268696423	3
chr1	11188511	11188609	99	*	MTOR_42	50.58	50.58	2.9902453443689	3
chr1	11188912	11189008	97	*	MTOR_41	55.59	55.59	3.28643216080402	3
chr1	11189795	11189895	101	*	MTOR_40	42.36	42.36	2.50428613656518	3
chr1	11190586	11190834	249	*	MTOR_39	51.48	51.48	3.04345255690216	3
chr1	11193137	11193254	118	*	MTOR_38	42.8	42.8	2.53029855158144	3
chr1	11194408	11194523	116	*	MTOR_37	60.87	60.87	3.59858114099911	4
chr1	11199361	11199492	132	*	MTOR_36	43.55	43.55	2.57463789535915	3
chr1	11199590	11199715	126	*	MTOR_35	43.55	43.55	2.57463789535915	3
chr1	11204705	11204812	108	*	MTOR_34	40.73	40.73	2.40792196275495	2
chr1	11205025	11205102	78	*	MTOR_33	35.84	35.84	2.11882944132427	2
chr1	11206733	11206848	116	*	MTOR_32	101.36	101.36	2.9961572568726	3
chr1	11210183	11210283	101	*	MTOR_31	43.28	43.28	2.55867573159917	3
chr1	11217209	11217348	140	*	MTOR_30	96.83	96.83	2.86225243866391	3
chr1	11227499	11227574	76	*	MTOR_29	40.23	40.23	2.37836240023648	2
chr1	11259315	11259460	146	*	MTOR_28	93.18	93.18	2.75436003547148	3
chr1	11259598	11259760	163	*	MTOR_27	46.47	46.47	2.74726574046704	3
chr1	11264618	11264760	143	*	MTOR_26	47.93	47.93	2.83357966302099	3
chr1	11269369	11269515	147	*	MTOR_25	65.4	65.4	1.93319538870825	2
chr1	11270871	11270963	93	*	MTOR_24	97.4	97.4	2.87910138929944	3
chr1	11272369	11272531	163	*	MTOR_23	50.21	50.21	2.96837126810523	3
chr1	11272853	11272965	113	*	MTOR_22	49.17	49.17	2.9068873780668	3
chr1	11273456	11273623	168	*	MTOR_21	44.65	44.65	2.63966893289979	3
chr1	11276205	11276291	87	*	MTOR_20	84.4	84.4	2.49482707655927	2
chr1	11288725	11288975	251	*	MTOR_19	92.95	92.95	2.74756133609223	3
chr1	11290982	11291111	130	*	MTOR_18	89.42	89.42	2.64321608040201	3
chr1	11291357	11291491	135	*	MTOR_17	49.46	49.46	2.92403192432752	3
chr1	11292493	11292585	93	*	MTOR_16	45.79	45.79	2.70706473544192	3
chr1	11293455	11293544	90	*	MTOR_15	45.12	45.12	2.66745492166716	3
chr1	11294200	11294322	123	*	MTOR_14	90.79	90.79	2.68371268105232	3
chr1	11297900	11298105	206	*	MTOR_13	99.82	99.82	2.95063553059415	3
chr1	11298459	11298674	216	*	MTOR_12	44.75	44.75	2.64558084540349	3
chr1	11300360	11300604	245	*	MTOR_11	107.11	107.11	3.16612474135383	3
chr1	11301610	11301738	129	*	MTOR_10	0	0	NA	NA
chr1	11303171	11303357	187	*	MTOR_9	42.94	42.94	2.53857522908661	3
chr1	11307682	11307790	109	*	MTOR_8	44.38	44.38	2.62370676913982	3
chr1	11307876	11308151	276	*	MTOR_7	93.13	93.13	2.75288205734555	3
chr1	11313896	11314030	135	*	MTOR_6	44.22	44.22	2.6142477091339	3
chr1	11316049	11316249	201	*	MTOR_5	94.74	94.74	2.8004729530003	3
chr1	11316990	11317222	233	*	MTOR_4	89.76	89.76	2.65326633165829	3
chr1	11318542	11318650	109	*	MTOR_3	39.69	39.69	2.34643807271652	2
chr1	11319305	11319480	176	*	MTOR_2	42.86	42.86	2.53384569908365	3
chr1	11322502	11322608	107	*	MTOR_1	0	0	NA	NA
chr1	23884421	23884906	486	*	ID3_3	44.61	44.61	2.63730416789832	3
chr1	23885426	23885510	85	*	ID3_2	25.78	25.78	1.52409104345256	2
chr1	23885618	23886285	668	*	ID3_1	39.91	39.91	1.17972214011233	1
chr1	24018269	24018319	51	*	RPL11_1	63.38	63.38	3.74697014484186	4
chr1	24019099	24019249	151	*	RPL11_2	74.87	74.87	4.42624889151641	4
chr1	24020297	24020403	107	*	RPL11_3	73.21	73.21	4.32811114395507	4
chr1	24021150	24021281	132	*	RPL11_4	68.64	68.64	4.05793674253621	4
chr1	24022288	24022398	111	*	RPL11_5	158.8	158.8	4.69405852793379	5
chr1	24022834	24022915	82	*	RPL11_6	74.5	74.5	4.40437481525273	4
chr1	27022522	27024031	1510	*	ARID1A_1	0	0	NA	NA
chr1	27056142	27056354	213	*	ARID1A_2	51.78	51.78	1.53059414720662	2
chr1	27057643	27058095	453	*	ARID1A_3	70.56	70.56	2.08572273130358	2
chr1	27059167	27059283	117	*	ARID1A_4	42.6	42.6	2.51847472657405	3
chr1	27087347	27087587	241	*	ARID1A_5	56.56	56.56	1.67188885604493	2
chr1	27087875	27087964	90	*	ARID1A_6	35.04	35.04	2.07153414129471	2
chr1	27088643	27088810	168	*	ARID1A_7	59.97	59.97	1.77268696423293	2
chr1	27089464	27089776	313	*	ARID1A_8	65.48	65.48	1.93556015370972	2
chr1	27092712	27092857	146	*	ARID1A_9	61.84	61.84	1.82796334614248	2
chr1	27092948	27093057	110	*	ARID1A_10	32.09	32.09	1.89713272243571	2
chr1	27094281	27094490	210	*	ARID1A_11	47.72	47.72	1.41058232338161	1
chr1	27097610	27097817	208	*	ARID1A_12	55.33	55.33	1.63553059414721	2
chr1	27098991	27099123	133	*	ARID1A_13	31.95	31.95	1.88885604493054	2
chr1	27099303	27099478	176	*	ARID1A_14	29.58	29.58	1.74874371859296	2
chr1	27099837	27099987	151	*	ARID1A_15	34.59	34.59	2.04493053502808	2
chr1	27100071	27100208	138	*	ARID1A_16	62.22	62.22	1.8391959798995	2
chr1	27100293	27100389	97	*	ARID1A_17	27.63	27.63	1.63346142477091	2
