chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	4456.36	4456.36	1.71076115485564	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	24664.31	24664.31	1.83097112860892	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	25529.75	25529.75	1.91469816272966	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	20472.87	20472.87	1.9007874015748	2
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	16494.06	16494.06	1.90787401574803	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	12729.09	12729.09	1.64120734908136	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	27763.66	27763.66	1.98136482939633	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	20762.14	20762.14	1.92020997375328	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	19896.51	19896.51	1.90761154855643	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	27946.55	27946.55	1.95748031496063	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	26888.03	26888.03	1.96404199475066	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	30488.6	30488.6	1.90472440944882	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	17449.15	17449.15	1.93858267716535	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	5462.8	5462.8	2.06299212598425	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	12111.72	12111.72	1.93595800524934	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	22225.04	22225.04	2.00551181102362	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	26713.49	26713.49	1.88556430446194	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	21248.22	21248.22	1.97007874015748	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	15370.92	15370.92	1.97637795275591	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	23486.2	23486.2	2.04041994750656	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	20525.79	20525.79	1.96640419947507	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	22344.14	22344.14	1.96535433070866	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	22983.08	22983.08	1.91863517060367	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	27398.94	27398.94	2.15800524934383	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	23677.93	23677.93	2.01259842519685	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	19046.89	19046.89	1.8997375328084	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	25288.76	25288.76	2.00839895013123	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	27745.86	27745.86	1.9007874015748	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	26019.46	26019.46	1.89475065616798	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	22898.6	22898.6	2.01732283464567	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	14072.72	14072.72	1.81601049868766	2
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	20238.37	20238.37	2.11391076115486	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	25186.48	25186.48	1.87664041994751	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	24880.59	24880.59	2.06509186351706	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	9327.49	9327.49	1.79606299212598	2
