chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	134.45	134.45	3.89174325204429	4
chr1	1718761	1718876	116	*	GNB1_11	32.72	32.72	1.89420363267964	2
chr1	1720492	1720708	217	*	GNB1_10	33.35	33.35	1.930675157392	2
chr1	1721834	1722035	202	*	GNB1_9	34.48	34.48	1.99609233663796	2
chr1	1724684	1724750	67	*	GNB1_8	39.84	39.84	2.3063897532383	2
chr1	1735858	1736020	163	*	GNB1_7	34.89	34.89	2.01982777335553	2
chr1	1737914	1737977	64	*	GNB1_6	75.18	75.18	2.17613430783704	2
chr1	1747195	1747301	107	*	GNB1_5	32.94	32.94	1.90693972067443	2
chr1	1749276	1749314	39	*	GNB1_4	40.13	40.13	2.32317823286779	2
chr1	1756836	1756938	103	*	GNB1_3	28.26	28.26	1.63600839423981	2
chr1	1770629	1770677	49	*	GNB1_2	65.03	65.03	3.76467182864173	4
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	41.84	41.84	2.42217237137275	2
chr1	2489165	2489273	109	*	TNFRSF14_2	31.1	31.1	1.80041971199074	2
chr1	2489782	2489907	126	*	TNFRSF14_3	70.41	70.41	2.0380635357117	2
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	34.81	34.81	2.01519646863015	2
chr1	2493112	2493254	143	*	TNFRSF14_6	33.8	33.8	1.95672624647225	2
chr1	2494304	2494335	32	*	TNFRSF14_7	74.9	74.9	2.16802952456762	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	232.45	232.45	2.52232433605905	3
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	0	0	NA	NA
chr1	9775599	9775827	229	*	PIK3CD_4	61.66	61.66	1.78478905854259	2
chr1	9775907	9776136	230	*	PIK3CD_5	32.22	32.22	1.86525797814603	2
chr1	9776498	9776677	180	*	PIK3CD_6	73.75	73.75	2.13474202185397	2
chr1	9777017	9777166	150	*	PIK3CD_7	69.89	69.89	2.02301179535422	2
chr1	9777595	9777684	90	*	PIK3CD_8	36.33	36.33	2.10319125841233	2
chr1	9778752	9778973	222	*	PIK3CD_9	33.07	33.07	1.91446559085317	2
chr1	9779979	9780075	97	*	PIK3CD_10	30.44	30.44	1.76221144800637	2
chr1	9780170	9780300	131	*	PIK3CD_11	30.18	30.18	1.74715970764889	2
chr1	9780669	9780719	51	*	PIK3CD_12	37.05	37.05	2.14487300094073	2
chr1	9780800	9780967	168	*	PIK3CD_13	37.05	37.05	2.14487300094073	2
chr1	9781185	9781306	122	*	PIK3CD_14	0	0	NA	NA
chr1	9781502	9781645	144	*	PIK3CD_15	33.45	33.45	1.93646428829872	2
chr1	9781819	9781918	100	*	PIK3CD_16	0	0	NA	NA
chr1	9782033	9782211	179	*	PIK3CD_17	37.68	37.68	2.18134452565309	2
chr1	9782302	9782414	113	*	PIK3CD_18	37.68	37.68	2.18134452565309	2
chr1	9782586	9782664	79	*	PIK3CD_19	32.08	32.08	1.85715319487662	2
chr1	9783183	9783350	168	*	PIK3CD_20	32.48	32.48	1.88030971850351	2
chr1	9784027	9784150	124	*	PIK3CD_21	33.66	33.66	1.94862146320284	2
chr1	9784334	9784479	146	*	PIK3CD_22	30.21	30.21	1.74889644692091	2
chr1	9784862	9784994	133	*	PIK3CD_23	33.25	33.25	1.92488602648527	2
chr1	9786967	9789172	2206	*	PIK3CD_24	256.32	256.32	3.57913018308126	4
chr1	11166588	11167557	970	*	MTOR_58	78.91	78.91	2.28410159924741	2
chr1	11168238	11168343	106	*	MTOR_57	28.19	28.19	1.63195600260511	2
chr1	11169347	11169427	81	*	MTOR_56	35.66	35.66	2.06440408133729	2
chr1	11169706	11169786	81	*	MTOR_55	33.8	33.8	1.95672624647225	2
chr1	11172909	11172974	66	*	MTOR_54	31.73	31.73	1.83689123670309	2
chr1	11174375	11174510	136	*	MTOR_53	68.41	68.41	1.98017222664448	2
chr1	11174870	11174944	75	*	MTOR_52	73.32	73.32	2.12229539040452	2
chr1	11175453	11175525	73	*	MTOR_51	37.13	37.13	2.14950430566611	2
chr1	11177061	11177143	83	*	MTOR_50	28.9	28.9	1.67305883204284	2
chr1	11181303	11181425	123	*	MTOR_49	32.43	32.43	1.87741515305015	2
chr1	11182036	11182183	148	*	MTOR_48	69.76	69.76	2.01924886026485	2
chr1	11184555	11184690	136	*	MTOR_47	28.66	28.66	1.65916491786671	2
chr1	11186679	11186853	175	*	MTOR_46	64.72	64.72	1.87336276141544	2
chr1	11187067	11187201	135	*	MTOR_45	81.45	81.45	2.35762356176279	2
chr1	11187681	11187863	183	*	MTOR_44	29.91	29.91	1.73152905420074	2
chr1	11188061	11188183	123	*	MTOR_43	40.53	40.53	2.34633475649468	2
chr1	11188511	11188609	99	*	MTOR_42	36.77	36.77	2.12866343440191	2
chr1	11188912	11189008	97	*	MTOR_41	35.33	35.33	2.0452999493451	2
chr1	11189795	11189895	101	*	MTOR_40	32	32	1.85252189015124	2
chr1	11190586	11190834	249	*	MTOR_39	36.15	36.15	2.09277082278023	2
chr1	11193137	11193254	118	*	MTOR_38	30.44	30.44	1.76221144800637	2
chr1	11194408	11194523	116	*	MTOR_37	42.89	42.89	2.48295824589334	2
chr1	11199361	11199492	132	*	MTOR_36	30.09	30.09	1.74194948983284	2
chr1	11199590	11199715	126	*	MTOR_35	30.09	30.09	1.74194948983284	2
chr1	11204705	11204812	108	*	MTOR_34	31.81	31.81	1.84152254142847	2
chr1	11205025	11205102	78	*	MTOR_33	28.43	28.43	1.64584991678124	2
chr1	11206733	11206848	116	*	MTOR_32	71.41	71.41	2.06700919024531	2
chr1	11210183	11210283	101	*	MTOR_31	34.39	34.39	1.99088211882191	2
chr1	11217209	11217348	140	*	MTOR_30	77.22	77.22	2.23518344308561	2
chr1	11227499	11227574	76	*	MTOR_29	35.11	35.11	2.03256386135031	2
chr1	11259315	11259460	146	*	MTOR_28	63.25	63.25	1.83081264925103	2
chr1	11259598	11259760	163	*	MTOR_27	31.22	31.22	1.8073666690788	2
chr1	11264618	11264760	143	*	MTOR_26	34.7	34.7	2.00882842463275	2
chr1	11269369	11269515	147	*	MTOR_25	60.61	60.61	1.75439612128229	2
chr1	11270871	11270963	93	*	MTOR_24	74.5	74.5	2.15645126275418	2
chr1	11272369	11272531	163	*	MTOR_23	36.99	36.99	2.1413995223967	2
chr1	11272853	11272965	113	*	MTOR_22	36.86	36.86	2.13387365221796	2
chr1	11273456	11273623	168	*	MTOR_21	30.11	30.11	1.74310731601418	2
chr1	11276205	11276291	87	*	MTOR_20	89.78	89.78	2.59874086402779	3
chr1	11288725	11288975	251	*	MTOR_19	69.27	69.27	2.00506548954338	2
chr1	11290982	11291111	130	*	MTOR_18	65.71	65.71	1.90201895940372	2
chr1	11291357	11291491	135	*	MTOR_17	102.13	102.13	2.95621969751791	3
chr1	11292493	11292585	93	*	MTOR_16	33.5	33.5	1.93935885375208	2
chr1	11293455	11293544	90	*	MTOR_15	31.25	31.25	1.80910340835082	2
chr1	11294200	11294322	123	*	MTOR_14	70.03	70.03	2.02706418698893	2
chr1	11297900	11298105	206	*	MTOR_13	81.62	81.62	2.3625443230335	2
chr1	11298459	11298674	216	*	MTOR_12	31.42	31.42	1.81894493089225	2
chr1	11300360	11300604	245	*	MTOR_11	73.98	73.98	2.1413995223967	2
chr1	11301610	11301738	129	*	MTOR_10	32.4	32.4	1.87567841377813	2
chr1	11303171	11303357	187	*	MTOR_9	0	0	NA	NA
chr1	11307682	11307790	109	*	MTOR_8	27.95	27.95	1.61806208842897	2
chr1	11307876	11308151	276	*	MTOR_7	63.95	63.95	1.85107460742456	2
chr1	11313896	11314030	135	*	MTOR_6	29.04	29.04	1.68116361531225	2
chr1	11316049	11316249	201	*	MTOR_5	95.84	95.84	2.77415153050148	3
chr1	11316990	11317222	233	*	MTOR_4	67.55	67.55	1.95527896374557	2
chr1	11318542	11318650	109	*	MTOR_3	31.62	31.62	1.8305231927057	2
chr1	11319305	11319480	176	*	MTOR_2	33.54	33.54	1.94167450611477	2
chr1	11322502	11322608	107	*	MTOR_1	0	0	NA	NA
chr1	23884421	23884906	486	*	ID3_3	64.58	64.58	3.73862073956147	4
chr1	23885426	23885510	85	*	ID3_2	33.4	33.4	1.93356972284536	2
chr1	23885618	23886285	668	*	ID3_1	25.6	25.6	1.48201751212099	1
chr1	24018269	24018319	51	*	RPL11_1	89.14	89.14	5.16043129025255	5
chr1	24019099	24019249	151	*	RPL11_2	90.29	90.29	5.22700629567986	5
chr1	24020297	24020403	107	*	RPL11_3	72.87	72.87	4.21853969172878	4
chr1	24021150	24021281	132	*	RPL11_4	70.82	70.82	4.09986250814096	4
chr1	24022288	24022398	111	*	RPL11_5	165.8	165.8	4.79918952167306	5
chr1	24022834	24022915	82	*	RPL11_6	70.4	70.4	4.07554815833273	4
chr1	27022522	27024031	1510	*	ARID1A_1	0	0	NA	NA
chr1	27056142	27056354	213	*	ARID1A_2	69.6	69.6	2.01461755553947	2
chr1	27057643	27058095	453	*	ARID1A_3	67.04	67.04	1.94051667993343	2
chr1	27059167	27059283	117	*	ARID1A_4	45	45	2.60510890802518	3
chr1	27087347	27087587	241	*	ARID1A_5	61.25	61.25	1.7729213401838	2
chr1	27087875	27087964	90	*	ARID1A_6	32.31	32.31	1.87046819596208	2
chr1	27088643	27088810	168	*	ARID1A_7	61.78	61.78	1.78826253708662	2
chr1	27089464	27089776	313	*	ARID1A_8	76.16	76.16	2.20450104927998	2
chr1	27092712	27092857	146	*	ARID1A_9	56.62	56.62	1.63890295969318	2
chr1	27092948	27093057	110	*	ARID1A_10	27.8	27.8	1.60937839206889	2
chr1	27094281	27094490	210	*	ARID1A_11	31.87	31.87	1.8449960199725	2
chr1	27097610	27097817	208	*	ARID1A_12	60.16	60.16	1.74137057674217	2
chr1	27098991	27099123	133	*	ARID1A_13	33.46	33.46	1.93704320138939	2
chr1	27099303	27099478	176	*	ARID1A_14	27.15	27.15	1.57174904117519	2
chr1	27099837	27099987	151	*	ARID1A_15	32.12	32.12	1.85946884723931	2
chr1	27100071	27100208	138	*	ARID1A_16	68.68	68.68	1.98798755336855	2
chr1	27100293	27100389	97	*	ARID1A_17	36.56	36.56	2.11650625949779	2
chr1	27100820	27101711	892	*	ARID1A_18	94.39	94.39	1.85310080324191	2
chr1	27102068	27102198	131	*	ARID1A_19	66.89	66.89	1.93617483175338	2
chr1	27105514	27108601	3088	*	ARID1A_20	137.06	137.06	1.586221868442	2
chr1	33116749	33116923	175	*	RBBP4_1	0	0	NA	NA
chr1	33117515	33117662	148	*	RBBP4_2	24.15	24.15	1.39807511397351	1
chr1	33123028	33123173	146	*	RBBP4_3	28.06	28.06	1.62443013242637	2
chr1	33133826	33133999	174	*	RBBP4_4	63.08	63.08	1.82589188798032	2
chr1	33134340	33134455	116	*	RBBP4_5	58.64	58.64	1.69737318185107	2
chr1	33134573	33134733	161	*	RBBP4_6	26.31	26.31	1.52312034155872	2
chr1	33134832	33134958	127	*	RBBP4_7	59.26	59.26	1.71531948766191	2
chr1	33135087	33135164	78	*	RBBP4_8	32.95	32.95	1.90751863376511	2
chr1	33138051	33138127	77	*	RBBP4_9	58.82	58.82	1.70258339966712	2
chr1	33138243	33138300	58	*	RBBP4_10	26.58	26.58	1.53875099500687	2
chr1	33138392	33138502	111	*	RBBP4_11	26.58	26.58	1.53875099500687	2
chr1	33145241	33151812	6572	*	RBBP4_12	215.38	215.38	2.87575077791447	3
chr1	33473541	33476434	2894	*	AK2_7	216.25	216.25	6.25949779289384	6
chr1	33478808	33479003	196	*	AK2_6	65.4	65.4	3.7860916129966	4
chr1	33480123	33480195	73	*	AK2_5	182.82	182.82	5.29184456183515	5
chr1	33486968	33487062	95	*	AK2_4	69.56	69.56	4.02691945871626	4
chr1	33487194	33487304	111	*	AK2_3	69.56	69.56	4.02691945871626	4
chr1	33490043	33490168	126	*	AK2_2	70.17	70.17	4.06223315724727	4
chr1	33502337	33502512	176	*	AK2_1	78.2	78.2	4.5271003690571	5
chr1	36931644	36932509	866	*	CSF3R_17	103.47	103.47	2.08524495260149	2
chr1	36932831	36932912	82	*	CSF3R_16	36.68	36.68	2.12345321658586	2
chr1	36933159	36933252	94	*	CSF3R_15	38.11	38.11	2.20623778855199	2
chr1	36933423	36933563	141	*	CSF3R_14	74.03	74.03	2.14284680512338	2
chr1	36933676	36933822	147	*	CSF3R_13	35.92	35.92	2.07945582169477	2
chr1	36934757	36934858	102	*	CSF3R_12	32.56	32.56	1.88494102322889	2
chr1	36935253	36935441	189	*	CSF3R_11	30.75	30.75	1.78015775381721	2
chr1	36937034	36937247	214	*	CSF3R_10	79.04	79.04	2.28786453433678	2
chr1	36937667	36937740	74	*	CSF3R_9	35.86	35.86	2.07598234315073	2
chr1	36937839	36937992	154	*	CSF3R_8	35.86	35.86	2.07598234315073	2
chr1	36938118	36938287	170	*	CSF3R_7	37.81	37.81	2.18887039583183	2
chr1	36939036	36939223	188	*	CSF3R_6	33.3	33.3	1.92778059193864	2
chr1	36939365	36939488	124	*	CSF3R_5	42.19	42.19	2.44243432954628	2
chr1	36940978	36941274	297	*	CSF3R_4	70.28	70.28	2.03430060062233	2
chr1	36945034	36945117	84	*	CSF3R_3	38.09	38.09	2.20507996237065	2
chr1	36947079	36947138	60	*	CSF3R_2	65.59	65.59	3.79709096171937	4
chr1	36948412	36948915	504	*	CSF3R_1	0	0	NA	NA
chr1	39303869	39305376	1508	*	RRAGC_7	132.08	132.08	2.76315218177871	3
chr1	39311611	39311759	149	*	RRAGC_6	62.3	62.3	1.8033142774441	2
chr1	39317287	39317429	143	*	RRAGC_5	27.23	27.23	1.57638034590057	2
chr1	39318046	39318160	115	*	RRAGC_4	26.52	26.52	1.53527751646284	2
chr1	39321380	39321579	200	*	RRAGC_3	29.5	29.5	1.70779361748318	2
chr1	39322551	39322754	204	*	RRAGC_2	64.09	64.09	1.85512699905927	2
chr1	39325082	39325495	414	*	RRAGC_1	0	0	NA	NA
chr1	43803475	43803598	124	*	MPL_1	35.15	35.15	2.034879513713	2
chr1	43803770	43803902	133	*	MPL_2	68.49	68.49	1.98248787900716	2
chr1	43804213	43804391	179	*	MPL_3	70.11	70.11	2.02937983935162	2
chr1	43804942	43805240	299	*	MPL_4	62.96	62.96	1.82241840943628	2
chr1	43805635	43805797	163	*	MPL_5	35.83	35.83	2.07424560387872	2
chr1	43806058	43806184	127	*	MPL_6	29.87	29.87	1.72921340183805	2
chr1	43812116	43812300	185	*	MPL_7	33.09	33.09	1.91562341703452	2
chr1	43812463	43812605	143	*	MPL_8	40.66	40.66	2.35386062667342	2
chr1	43814514	43814673	160	*	MPL_9	0	0	NA	NA
chr1	43814934	43815030	97	*	MPL_10	0	0	NA	NA
chr1	43817887	43817974	88	*	MPL_11	62.32	62.32	1.80389319053477	2
chr1	43818189	43820135	1947	*	MPL_12	143.24	143.24	1.82704971416166	2
chr1	47681962	47685846	3885	*	TAL1_6	217.15	217.15	2.61379260438527	3
chr1	47689676	47689770	95	*	TAL1_5	45.56	45.56	2.63752804110283	3
chr1	47691115	47691561	447	*	TAL1_4	0	0	NA	NA
chr1	47694868	47695023	156	*	TAL1_3	0	0	NA	NA
chr1	47695326	47695443	118	*	TAL1_2	0	0	NA	NA
chr1	47697839	47698007	169	*	TAL1_1	0	0	NA	NA
chr1	47715811	47717594	1784	*	STIL_17	222.04	222.04	1.655112526232	2
chr1	47725961	47726211	251	*	STIL_16	64.79	64.79	3.75077791446559	4
chr1	47728575	47728785	211	*	STIL_15	0	0	NA	NA
chr1	47735307	47735538	232	*	STIL_14	57.72	57.72	1.67074317968015	2
chr1	47737748	47737913	166	*	STIL_13	77.11	77.11	2.23199942108691	2
chr1	47745913	47746881	969	*	STIL_12	78.81	78.81	1.46870251103553	1
chr1	47748017	47748131	115	*	STIL_11	81.85	81.85	2.36920182357624	2
chr1	47753223	47753332	110	*	STIL_10	30.16	30.16	1.74600188146754	2
chr1	47755107	47755257	151	*	STIL_9	27.81	27.81	1.60995730515956	2
chr1	47759130	47759216	87	*	STIL_8	30.52	30.52	1.76684275273175	2
chr1	47761437	47761520	84	*	STIL_7	0	0	NA	NA
chr1	47765577	47765824	248	*	STIL_6	56.17	56.17	1.62587741515305	2
chr1	47767233	47767420	188	*	STIL_5	31.89	31.89	1.84615384615385	2
chr1	47767906	47768018	113	*	STIL_4	29.76	29.76	1.72284535784065	2
chr1	47770561	47770668	108	*	STIL_3	32.51	32.51	1.88204645777553	2
chr1	47775948	47776034	87	*	STIL_2	78.1	78.1	2.26065561907519	2
chr1	47779708	47779819	112	*	STIL_1	0	0	NA	NA
chr1	50906935	50907195	261	*	FAF1_19	182.05	182.05	5.26955640784427	5
chr1	50941136	50941351	216	*	FAF1_18	79.87	79.87	4.62377885519936	5
chr1	50956260	50956337	78	*	FAF1_17	67.41	67.41	3.90245314422172	4
chr1	50957393	50957473	81	*	FAF1_16	73.5	73.5	4.25501121644113	4
chr1	51001041	51001129	89	*	FAF1_15	86.94	86.94	5.03307041030465	5
chr1	51005264	51005400	137	*	FAF1_14	90.53	90.53	5.240900209856	5
chr1	51032749	51032903	155	*	FAF1_13	70.91	70.91	4.10507272595702	4
chr1	51048290	51048371	82	*	FAF1_12	92.79	92.79	5.37173456834793	5
chr1	51049324	51049387	64	*	FAF1_11	0	0	NA	NA
chr1	51050357	51050483	127	*	FAF1_10	66.54	66.54	3.85208770533324	4
chr1	51061793	51061888	96	*	FAF1_9	71.16	71.16	4.11954555322382	4
chr1	51121114	51121200	87	*	FAF1_8	77.97	77.97	4.51378536797163	5
chr1	51171458	51171563	106	*	FAF1_7	79	79	4.57341341631088	5
chr1	51204535	51204626	92	*	FAF1_6	0	0	NA	NA
chr1	51210356	51210447	92	*	FAF1_5	164.63	164.63	4.76532310586873	5
chr1	51253672	51253877	206	*	FAF1_4	67.07	67.07	3.88277009913887	4
chr1	51267303	51267349	47	*	FAF1_3	70.03	70.03	4.05412837397786	4
chr1	51323601	51323669	69	*	FAF1_2	80.39	80.39	4.65388233591432	5
chr1	51425439	51425936	498	*	FAF1_1	0	0	NA	NA
chr1	51434367	51435571	1205	*	CDKN2C_1	156.79	156.79	4.53838917432521	5
chr1	51436030	51436169	140	*	CDKN2C_2	150.88	150.88	4.36732035603155	4
chr1	51439565	51440306	742	*	CDKN2C_3	142.08	142.08	4.11259859613575	4
chr1	59120411	59125827	5417	*	MYSM1_20	163.39	163.39	4.72943049424705	5
chr1	59126842	59126899	58	*	MYSM1_19	64.97	64.97	3.76119835009769	4
chr1	59127078	59127183	106	*	MYSM1_18	144.9	144.9	4.19422534192054	4
chr1	59131171	59131303	133	*	MYSM1_17	149.84	149.84	4.33721687531659	4
chr1	59132710	59132898	189	*	MYSM1_16	169.57	169.57	4.90831463926478	5
chr1	59133519	59133593	75	*	MYSM1_15	179.54	179.54	5.1969028149649	5
chr1	59134304	59134354	51	*	MYSM1_14	115.54	115.54	6.68876184962733	7
chr1	59134656	59134710	55	*	MYSM1_13	92.85	92.85	5.37520804689196	5
chr1	59137542	59137630	89	*	MYSM1_12	67.59	67.59	3.91287357985382	4
chr1	59139245	59139322	78	*	MYSM1_11	65.04	65.04	3.7652507417324	4
chr1	59141149	59141252	104	*	MYSM1_10	78.39	78.39	4.53809971777987	5
chr1	59142598	59142728	131	*	MYSM1_9	0	0	NA	NA
chr1	59147457	59148217	761	*	MYSM1_8	207.49	207.49	4.20638251682466	4
chr1	59150825	59150923	99	*	MYSM1_7	0	0	NA	NA
chr1	59154710	59154788	79	*	MYSM1_6	0	0	NA	NA
chr1	59155898	59155921	24	*	MYSM1_5	63.54	63.54	3.67841377813156	4
chr1	59156012	59156089	78	*	MYSM1_4	62.53	62.53	3.61994355597366	4
chr1	59158533	59158603	71	*	MYSM1_3	63.66	63.66	3.68536073521962	4
chr1	59160801	59160879	79	*	MYSM1_2	64.5	64.5	3.7339894348361	4
chr1	59165657	59165747	91	*	MYSM1_1	198.51	198.51	5.74600188146754	6
chr1	65298906	65300340	1435	*	JAK1_25	0	0	NA	NA
chr1	65301079	65301189	111	*	JAK1_24	31.62	31.62	1.8305231927057	2
chr1	65301781	65301898	118	*	JAK1_23	27.7	27.7	1.60358926116217	2
chr1	65303615	65303787	173	*	JAK1_22	61.23	61.23	1.77234242709313	2
chr1	65304148	65304272	125	*	JAK1_21	71.1	71.1	2.05803603733989	2
chr1	65305286	65305478	193	*	JAK1_20	27.05	27.05	1.56595991026847	2
chr1	65306928	65307022	95	*	JAK1_19	63.76	63.76	1.84557493306317	2
chr1	65307134	65307284	151	*	JAK1_18	30.87	30.87	1.78710471090528	2
chr1	65309747	65309898	152	*	JAK1_17	0	0	NA	NA
chr1	65310437	65310572	136	*	JAK1_16	30.38	30.38	1.75873796946233	2
chr1	65311196	65311323	128	*	JAK1_15	28.65	28.65	1.65858600477603	2
chr1	65312332	65312419	88	*	JAK1_14	82.84	82.84	2.39785802156451	2
chr1	65313215	65313358	144	*	JAK1_13	34.25	34.25	1.9827773355525	2
chr1	65316487	65316593	107	*	JAK1_12	72	72	2.08408712642015	2
chr1	65321192	65321381	190	*	JAK1_11	31.81	31.81	1.84152254142847	2
chr1	65323339	65323462	124	*	JAK1_10	74.44	74.44	2.15471452348216	2
chr1	65325788	65325945	158	*	JAK1_9	88.87	88.87	2.5724003184022	3
chr1	65330470	65330655	186	*	JAK1_8	71.38	71.38	2.06614082060931	2
chr1	65332549	65332891	343	*	JAK1_7	62.21	62.21	1.80070916853607	2
