chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	105.26	105.26	2.3287610619469	2
chr1	1718761	1718876	116	*	GNB1_11	45.74	45.74	2.02389380530973	2
chr1	1720492	1720708	217	*	GNB1_10	41.97	41.97	1.8570796460177	2
chr1	1721834	1722035	202	*	GNB1_9	40.66	40.66	1.79911504424779	2
chr1	1724684	1724750	67	*	GNB1_8	47.8	47.8	2.11504424778761	2
chr1	1735858	1736020	163	*	GNB1_7	47.46	47.46	2.1	2
chr1	1737914	1737977	64	*	GNB1_6	100.25	100.25	2.2179203539823	2
chr1	1747195	1747301	107	*	GNB1_5	49.83	49.83	2.20486725663717	2
chr1	1749276	1749314	39	*	GNB1_4	46.25	46.25	2.04646017699115	2
chr1	1756836	1756938	103	*	GNB1_3	50.79	50.79	2.24734513274336	2
chr1	1770629	1770677	49	*	GNB1_2	27.59	27.59	1.22079646017699	1
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	28.55	28.55	1.26327433628319	1
chr1	2489165	2489273	109	*	TNFRSF14_2	35.98	35.98	1.59203539823009	2
chr1	2489782	2489907	126	*	TNFRSF14_3	101.47	101.47	2.24491150442478	2
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	38.21	38.21	1.69070796460177	2
chr1	2493112	2493254	143	*	TNFRSF14_6	51.74	51.74	2.28938053097345	2
chr1	2494304	2494335	32	*	TNFRSF14_7	75.47	75.47	1.66969026548673	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	192.25	192.25	2.04115044247788	2
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	50.51	50.51	2.23495575221239	2
chr1	9775599	9775827	229	*	PIK3CD_4	99.36	99.36	2.19823008849557	2
chr1	9775907	9776136	230	*	PIK3CD_5	55.16	55.16	2.44070796460177	2
chr1	9776498	9776677	180	*	PIK3CD_6	82.98	82.98	1.8358407079646	2
chr1	9777017	9777166	150	*	PIK3CD_7	63.37	63.37	1.40199115044248	1
chr1	9777595	9777684	90	*	PIK3CD_8	32.84	32.84	1.45309734513274	1
chr1	9778752	9778973	222	*	PIK3CD_9	32.44	32.44	1.4353982300885	1
chr1	9779979	9780075	97	*	PIK3CD_10	42.2	42.2	1.86725663716814	2
chr1	9780170	9780300	131	*	PIK3CD_11	39.25	39.25	1.73672566371681	2
chr1	9780669	9780719	51	*	PIK3CD_12	40.11	40.11	1.77477876106195	2
chr1	9780800	9780967	168	*	PIK3CD_13	40.11	40.11	1.77477876106195	2
chr1	9781185	9781306	122	*	PIK3CD_14	0	0	NA	NA
chr1	9781502	9781645	144	*	PIK3CD_15	36.61	36.61	1.61991150442478	2
chr1	9781819	9781918	100	*	PIK3CD_16	0	0	NA	NA
chr1	9782033	9782211	179	*	PIK3CD_17	39.47	39.47	1.74646017699115	2
chr1	9782302	9782414	113	*	PIK3CD_18	39.47	39.47	1.74646017699115	2
chr1	9782586	9782664	79	*	PIK3CD_19	45.3	45.3	2.00442477876106	2
chr1	9783183	9783350	168	*	PIK3CD_20	45.09	45.09	1.99513274336283	2
chr1	9784027	9784150	124	*	PIK3CD_21	50.28	50.28	2.22477876106195	2
chr1	9784334	9784479	146	*	PIK3CD_22	39.05	39.05	1.72787610619469	2
chr1	9784862	9784994	133	*	PIK3CD_23	37.4	37.4	1.65486725663717	2
chr1	9786967	9789172	2206	*	PIK3CD_24	142.77	142.77	6.31725663716814	6
chr1	11166588	11167557	970	*	MTOR_58	80.8	80.8	1.78761061946903	2
chr1	11168238	11168343	106	*	MTOR_57	53.41	53.41	2.36327433628319	2
chr1	11169347	11169427	81	*	MTOR_56	52.53	52.53	2.32433628318584	2
chr1	11169706	11169786	81	*	MTOR_55	58.57	58.57	2.59159292035398	3
chr1	11172909	11172974	66	*	MTOR_54	46.8	46.8	2.07079646017699	2
chr1	11174375	11174510	136	*	MTOR_53	100.07	100.07	2.21393805309734	2
chr1	11174870	11174944	75	*	MTOR_52	105.63	105.63	2.33694690265487	2
chr1	11175453	11175525	73	*	MTOR_51	49.01	49.01	2.16858407079646	2
chr1	11177061	11177143	83	*	MTOR_50	52.58	52.58	2.32654867256637	2
chr1	11181303	11181425	123	*	MTOR_49	52.23	52.23	2.31106194690265	2
chr1	11182036	11182183	148	*	MTOR_48	109.18	109.18	2.41548672566372	2
chr1	11184555	11184690	136	*	MTOR_47	0	0	NA	NA
chr1	11186679	11186853	175	*	MTOR_46	95.89	95.89	2.12146017699115	2
chr1	11187067	11187201	135	*	MTOR_45	83.42	83.42	1.84557522123894	2
chr1	11187681	11187863	183	*	MTOR_44	54.76	54.76	2.42300884955752	2
