chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	625.33	625.33	1.50708591674048	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	15474.1	15474.1	2.08768821966342	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	9824.23	9824.23	2.43600531443756	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	8318.52	8318.52	2.66386182462356	3
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	5982.94	5982.94	3.03365810451727	3
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	9897	9897	2.41098317094774	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	14661	14661	2.05270150575731	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	12540.02	12540.02	2.29517271922055	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	16040.51	16040.51	1.63241806908769	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	23635.67	23635.67	1.95261293179805	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	14861.22	14861.22	1.98272807794508	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	18723.03	18723.03	2.12444641275465	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	15080.32	15080.32	2.04605845881311	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	5201.73	5201.73	2.28542958370239	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	6278.77	6278.77	2.08724534986714	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	14794.26	14794.26	2.08857395925598	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	17584.06	17584.06	1.86935341009743	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	11209.07	11209.07	2.16474756421612	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	11394.5	11394.5	2.98051372896368	3
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	12579.75	12579.75	2.19441984056687	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	10100.76	10100.76	2.20372010628875	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	15630.31	15630.31	1.74357838795394	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	12466.42	12466.42	2.13551815766165	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	16912.65	16912.65	1.97387068201949	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	14121.64	14121.64	1.64791851195748	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	12913.43	12913.43	1.65876882196634	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	13310.35	13310.35	1.69884853852967	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	20821.86	20821.86	1.80026572187777	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	17563.36	17563.36	1.48405668733392	1
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	16884.36	16884.36	1.71567759078831	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	5598.28	5598.28	2.88928255093003	3
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	13920.09	13920.09	1.82728077945084	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	16771.85	16771.85	1.46191319751993	1
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	13288.82	13288.82	1.54295837023915	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	2594.23	2594.23	2.29317980513729	2
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	14710.52	14710.52	1.95084145261293	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	22838.09	22838.09	1.86226749335695	2
chr1	37000001	38000000	1000000	+	chr1:37000000-38000000	5313.96	5313.96	2.27856510186005	2
chr1	38000001	39000000	1000000	+	chr1:38000000-39000000	11900.35	11900.35	2.22586359610275	2
chr1	39000001	40000000	1000000	+	chr1:39000000-40000000	12998.36	12998.36	1.68711248892826	2
chr1	40000001	41000000	1000000	+	chr1:40000000-41000000	13304.74	13304.74	1.49601417183348	1
chr1	41000001	42000000	1000000	+	chr1:41000000-42000000	11178.46	11178.46	2.01926483613818	2
chr1	42000001	43000000	1000000	+	chr1:42000000-43000000	6615.05	6615.05	1.92028343666962	2
chr1	43000001	44000000	1000000	+	chr1:43000000-44000000	14001.4	14001.4	1.96412754650133	2
chr1	44000001	45000000	1000000	+	chr1:44000000-45000000	10255.12	10255.12	1.6773693534101	2
chr1	45000001	46000000	1000000	+	chr1:45000000-46000000	15601.77	15601.77	1.58325952170062	2
chr1	46000001	47000000	1000000	+	chr1:46000000-47000000	16653.28	16653.28	1.52657218777679	2
chr1	47000001	48000000	1000000	+	chr1:47000000-48000000	13500.66	13500.66	2.11248892825509	2
chr1	48000001	49000000	1000000	+	chr1:48000000-49000000	4307.84	4307.84	1.03410097431355	1
chr1	49000001	50000000	1000000	+	chr1:49000000-50000000	4551.29	4551.29	0	0
chr1	50000001	51000000	1000000	+	chr1:50000000-51000000	7490.24	7490.24	0.903011514614703	1
chr1	51000001	52000000	1000000	+	chr1:51000000-52000000	9786.43	9786.43	0	0
chr1	52000001	53000000	1000000	+	chr1:52000000-53000000	9369.75	9369.75	0	0
chr1	53000001	54000000	1000000	+	chr1:53000000-54000000	10025	10025	0	0
chr1	54000001	55000000	1000000	+	chr1:54000000-55000000	12001.81	12001.81	0.943755535872454	1
chr1	55000001	56000000	1000000	+	chr1:55000000-56000000	8065.05	8065.05	0	0
chr1	56000001	57000000	1000000	+	chr1:56000000-57000000	3768.51	3768.51	0	0
chr1	57000001	58000000	1000000	+	chr1:57000000-58000000	6324.37	6324.37	0	0
chr1	58000001	59000000	1000000	+	chr1:58000000-59000000	4787.49	4787.49	0	0
chr1	59000001	60000000	1000000	+	chr1:59000000-60000000	4463.6	4463.6	0	0
chr1	60000001	61000000	1000000	+	chr1:60000000-61000000	4028.95	4028.95	0	0
chr1	61000001	62000000	1000000	+	chr1:61000000-62000000	6155.8	6155.8	0	0
chr1	62000001	63000000	1000000	+	chr1:62000000-63000000	9004.69	9004.69	0.211913197519929	0
chr1	63000001	64000000	1000000	+	chr1:63000000-64000000	6364.82	6364.82	0	0
chr1	64000001	65000000	1000000	+	chr1:64000000-65000000	4993.75	4993.75	0	0
chr1	65000001	66000000	1000000	+	chr1:65000000-66000000	8784.19	8784.19	0.670283436669619	1
chr1	66000001	67000000	1000000	+	chr1:66000000-67000000	4879.19	4879.19	0	0
chr1	67000001	68000000	1000000	+	chr1:67000000-68000000	6386.74	6386.74	0	0
chr1	68000001	69000000	1000000	+	chr1:68000000-69000000	5829.12	5829.12	0.00420726306465899	0
chr1	69000001	70000000	1000000	+	chr1:69000000-70000000	4190.81	4190.81	0.939548272807795	1
chr1	70000001	71000000	1000000	+	chr1:70000000-71000000	5127.29	5127.29	0	0
chr1	71000001	72000000	1000000	+	chr1:71000000-72000000	4129.19	4129.19	0	0
chr1	72000001	73000000	1000000	+	chr1:72000000-73000000	2811.76	2811.76	0	0
chr1	73000001	74000000	1000000	+	chr1:73000000-74000000	3940.43	3940.43	0.689991142604074	1
chr1	74000001	75000000	1000000	+	chr1:74000000-75000000	2385.31	2385.31	0	0
chr1	75000001	76000000	1000000	+	chr1:75000000-76000000	4690.12	4690.12	1.0837023914969	1
chr1	76000001	77000000	1000000	+	chr1:76000000-77000000	5102.26	5102.26	0	0
chr1	77000001	78000000	1000000	+	chr1:77000000-78000000	4927.37	4927.37	0	0
chr1	78000001	79000000	1000000	+	chr1:78000000-79000000	8431.4	8431.4	0	0
chr1	79000001	80000000	1000000	+	chr1:79000000-80000000	3694.68	3694.68	0.805358724534987	1
chr1	80000001	81000000	1000000	+	chr1:80000000-81000000	3715.86	3715.86	0.772807794508415	1
chr1	81000001	82000000	1000000	+	chr1:81000000-82000000	4461.71	4461.71	0.739592559787423	1
chr1	82000001	83000000	1000000	+	chr1:82000000-83000000	4022.8	4022.8	0	0
chr1	83000001	84000000	1000000	+	chr1:83000000-84000000	1718.7	1718.7	0	0
chr1	84000001	85000000	1000000	+	chr1:84000000-85000000	3792.06	3792.06	0	0
chr1	85000001	86000000	1000000	+	chr1:85000000-86000000	6393.31	6393.31	0	0
chr1	86000001	87000000	1000000	+	chr1:86000000-87000000	5462.14	5462.14	0.939991142604075	1
chr1	87000001	88000000	1000000	+	chr1:87000000-88000000	5309.97	5309.97	0.720549158547387	1
chr1	88000001	89000000	1000000	+	chr1:88000000-89000000	3910.43	3910.43	0	0
chr1	89000001	90000000	1000000	+	chr1:89000000-90000000	4389.37	4389.37	0	0
chr1	90000001	91000000	1000000	+	chr1:90000000-91000000	5070.87	5070.87	0	0
chr1	91000001	92000000	1000000	+	chr1:91000000-92000000	4081.36	4081.36	2.09433126660762	2
chr1	92000001	93000000	1000000	+	chr1:92000000-93000000	8245.41	8245.41	1.58680248007086	2
chr1	93000001	94000000	1000000	+	chr1:93000000-94000000	12598.7	12598.7	1.50509300265722	2
chr1	94000001	95000000	1000000	+	chr1:94000000-95000000	9116.21	9116.21	1.80380868024801	2
chr1	95000001	96000000	1000000	+	chr1:95000000-96000000	8738.77	8738.77	2.13817537643933	2
chr1	96000001	97000000	1000000	+	chr1:96000000-97000000	5445.18	5445.18	2.35739592559787	2
chr1	97000001	98000000	1000000	+	chr1:97000000-98000000	4150.46	4150.46	1.90832595217006	2
chr1	98000001	99000000	1000000	+	chr1:98000000-99000000	2910.92	2910.92	1.88529672276351	2
chr1	99000001	100000000	1000000	+	chr1:99000000-100000000	4292.77	4292.77	2.14304694419841	2
chr1	100000001	101000000	1000000	+	chr1:100000000-101000000	11729.62	11729.62	1.56643046944198	2
chr1	101000001	102000000	1000000	+	chr1:101000000-102000000	10479.13	10479.13	1.68777679362268	2
chr1	102000001	103000000	1000000	+	chr1:102000000-103000000	5337.19	5337.19	1.97741364038973	2
chr1	103000001	104000000	1000000	+	chr1:103000000-104000000	4027.68	4027.68	2.38972542072631	2
chr1	104000001	105000000	1000000	+	chr1:104000000-105000000	2740.22	2740.22	1.80004428697963	2
chr1	105000001	106000000	1000000	+	chr1:105000000-106000000	4979.69	4979.69	2.70792736935341	3
chr1	106000001	107000000	1000000	+	chr1:106000000-107000000	6060.17	6060.17	2.27723649247121	2
chr1	107000001	108000000	1000000	+	chr1:107000000-108000000	7117.35	7117.35	2.24844995571302	2
chr1	108000001	109000000	1000000	+	chr1:108000000-109000000	3954.93	3954.93	1.4284765279008	1
chr1	109000001	110000000	1000000	+	chr1:109000000-110000000	11183.63	11183.63	1.68999114260407	2
chr1	110000001	111000000	1000000	+	chr1:110000000-111000000	10779.25	10779.25	2.12843224092117	2
chr1	111000001	112000000	1000000	+	chr1:111000000-112000000	5005.58	5005.58	1.85828166519043	2
chr1	112000001	113000000	1000000	+	chr1:112000000-113000000	5229.13	5229.13	1.58990256864482	2
