chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	125.68	125.68	2.26918465227818	2
chr1	1718761	1718876	116	*	GNB1_11	31.76	31.76	1.90407673860911	2
chr1	1720492	1720708	217	*	GNB1_10	32.8	32.8	1.96642685851319	2
chr1	1721834	1722035	202	*	GNB1_9	36.78	36.78	2.20503597122302	2
chr1	1724684	1724750	67	*	GNB1_8	37.46	37.46	2.24580335731415	2
chr1	1735858	1736020	163	*	GNB1_7	31.51	31.51	1.88908872901679	2
chr1	1737914	1737977	64	*	GNB1_6	64.92	64.92	1.94604316546763	2
chr1	1747195	1747301	107	*	GNB1_5	34.5	34.5	2.06834532374101	2
chr1	1749276	1749314	39	*	GNB1_4	38.46	38.46	2.30575539568345	2
chr1	1756836	1756938	103	*	GNB1_3	28.63	28.63	1.71642685851319	2
chr1	1770629	1770677	49	*	GNB1_2	45.74	45.74	2.74220623501199	3
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	36.53	36.53	2.1900479616307	2
chr1	2489165	2489273	109	*	TNFRSF14_2	29.69	29.69	1.77997601918465	2
chr1	2489782	2489907	126	*	TNFRSF14_3	59.2	59.2	1.77458033573141	2
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	34.55	34.55	2.07134292565947	2
chr1	2493112	2493254	143	*	TNFRSF14_6	32.47	32.47	1.94664268585132	2
chr1	2494304	2494335	32	*	TNFRSF14_7	68.87	68.87	2.064448441247	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	241.94	241.94	2.25869304556355	2
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	29.36	29.36	1.76019184652278	2
chr1	9775599	9775827	229	*	PIK3CD_4	62.91	62.91	1.88579136690647	2
chr1	9775907	9776136	230	*	PIK3CD_5	32.74	32.74	1.96282973621103	2
chr1	9776498	9776677	180	*	PIK3CD_6	67.44	67.44	2.02158273381295	2
chr1	9777017	9777166	150	*	PIK3CD_7	63.4	63.4	1.90047961630695	2
chr1	9777595	9777684	90	*	PIK3CD_8	35.31	35.31	2.11690647482014	2
chr1	9778752	9778973	222	*	PIK3CD_9	33.03	33.03	1.98021582733813	2
chr1	9779979	9780075	97	*	PIK3CD_10	30.86	30.86	1.85011990407674	2
chr1	9780170	9780300	131	*	PIK3CD_11	29.73	29.73	1.78237410071942	2
chr1	9780669	9780719	51	*	PIK3CD_12	34.69	34.69	2.07973621103117	2
