chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	4737.08	4737.08	2.42347600518807	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	25080.18	25080.18	2.35408560311284	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	24341.16	24341.16	2.45395590142672	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	25800.54	25800.54	2.44293125810636	2
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	16572.73	16572.73	2.22762645914397	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	13062.53	13062.53	1.89429312581064	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	23158.41	23158.41	2.05317769130999	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	16779.96	16779.96	2.04020752269779	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	17661.28	17661.28	1.91569390402075	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	25417.7	25417.7	2.02626459143969	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	22299.95	22299.95	1.84987029831388	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	25844.13	25844.13	2.27334630350195	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	17192.37	17192.37	2.01621271076524	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	3889.59	3889.59	2.22081712062257	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	10407.84	10407.84	1.96725032425422	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	17662.07	17662.07	1.96757457846952	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	23564.64	23564.64	2.15499351491569	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	18404.29	18404.29	2.15110246433204	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	16972.75	16972.75	2.05220492866407	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	19141.78	19141.78	2.03112840466926	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	18083.56	18083.56	2.16050583657588	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	20954.37	20954.37	2.09273670557717	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	21026.89	21026.89	2.13164721141375	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	18413.28	18413.28	1.82101167315175	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	17520.98	17520.98	1.85376134889754	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	19743.03	19743.03	2.13975356679637	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	20396.29	20396.29	1.81420233463035	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	24665.04	24665.04	2.03955901426719	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	20987.79	20987.79	1.82360570687419	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	15956.77	15956.77	1.77237354085603	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	15956.71	15956.71	2.24448767833982	2
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	19431.55	19431.55	1.98800259403372	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	23664.34	23664.34	1.90337224383917	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	19389.98	19389.98	1.96562905317769	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	10507.68	10507.68	1.96108949416342	2
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	13782.85	13782.85	1.72341115434501	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	18784.56	18784.56	1.87418936446174	2
