chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	2569.12	2569.12	3.26798866855524	3
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	10550.42	10550.42	2.9371104815864	3
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	11579.68	11579.68	2.49745042492918	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	11179.63	11179.63	0	0
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	11179.03	11179.03	2.09631728045326	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	10151.6	10151.6	0	0
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	14440.77	14440.77	2.23229461756374	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	13898.2	13898.2	0	0
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	12166.25	12166.25	1.671388101983	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	16595.08	16595.08	2.37393767705382	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	12457.26	12457.26	1.95410764872521	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	18635.41	18635.41	3.13541076487252	3
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	11597.83	11597.83	1.36883852691218	1
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	3410.42	3410.42	2.26402266288952	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	7009.44	7009.44	0	0
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	12426.11	12426.11	0	0
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	16248.67	16248.67	2.83966005665722	3
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	14055.03	14055.03	2.8328611898017	3
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	12814.25	12814.25	0	0
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	13299.04	13299.04	2.42209631728045	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	11125.05	11125.05	0	0
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	14534.59	14534.59	2.57337110481586	3
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	12620.32	12620.32	1.81189801699717	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	8929.14	8929.14	0	0
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	10680.35	10680.35	0	0
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	8621.9	8621.9	0	0
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	13255.26	13255.26	1.7586402266289	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	15270.76	15270.76	2.45552407932011	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	11980.87	11980.87	2.21643059490085	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	11568.09	11568.09	2.39093484419264	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	8488.49	8488.49	0	0
