chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	10409.22	10409.22	1.74703252659164	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	58689.07	58689.07	2.14845074764914	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	53038.24	53038.24	1.8344381069832	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	49073.65	49073.65	1.92261445968861	2
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	38035.37	38035.37	1.81378140897179	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	34761.01	34761.01	1.82457222136581	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	60606.76	60606.76	2.0255896408201	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	44097.17	44097.17	1.95560351472175	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	55283.79	55283.79	2.06628641899183	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	72216.36	72216.36	2.02281486049021	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	66630.47	66630.47	2.0632033297364	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	68143.34	68143.34	2.00339139818098	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	48202.91	48202.91	2.06690303684292	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	14903.07	14903.07	2.16402034838909	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	29590.09	29590.09	1.92353938646524	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	57348.86	57348.86	2.10112532757823	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	57503.35	57503.35	2.08447664559889	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	48183.41	48183.41	1.99260058578696	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	43481.23	43481.23	1.98134731000462	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	52372.85	52372.85	2.047942037922	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	46573.8	46573.8	1.99152150454756	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	56652	56652	2.06489902882688	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	58157.71	58157.71	1.9896716509943	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	61204.38	61204.38	2.06274086634808	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	53726.95	53726.95	2.13426853707415	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	52489.51	52489.51	2.03083089255434	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	62086.88	62086.88	2.09896716509943	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	66088.26	66088.26	2.08016032064128	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	69706.56	69706.56	2.20841683366733	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	50621.06	50621.06	2.08601819022661	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	35808.41	35808.41	1.86126098350547	2
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	55499.09	55499.09	2.07707723138585	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	65942.27	65942.27	2.08601819022661	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	55304.94	55304.94	2.03206412825651	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	25329.05	25329.05	1.8436873747495	2
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	47370.2	47370.2	2.09187605981193	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	59793.66	59793.66	2.12209033451518	2
chr1	37000001	38000000	1000000	+	chr1:37000000-38000000	42094.79	42094.79	1.83428395252043	2
chr1	38000001	39000000	1000000	+	chr1:38000000-39000000	47918.38	47918.38	2.09680900262063	2
chr1	39000001	40000000	1000000	+	chr1:39000000-40000000	49587.64	49587.64	2.02821026668722	2
chr1	40000001	41000000	1000000	+	chr1:40000000-41000000	54787.15	54787.15	2.21334977647603	2
chr1	41000001	42000000	1000000	+	chr1:41000000-42000000	48440.6	48440.6	2.06829042700786	2
chr1	42000001	43000000	1000000	+	chr1:42000000-43000000	34678.63	34678.63	1.87313087713889	2
chr1	43000001	44000000	1000000	+	chr1:43000000-44000000	48777.03	48777.03	2.00801603206413	2
chr1	44000001	45000000	1000000	+	chr1:44000000-45000000	49506.4	49506.4	2.00724525975027	2
chr1	45000001	46000000	1000000	+	chr1:45000000-46000000	57896	57896	2.03853861569292	2
chr1	46000001	47000000	1000000	+	chr1:46000000-47000000	57660.78	57660.78	2.14937567442577	2
chr1	47000001	48000000	1000000	+	chr1:47000000-48000000	36921.9	36921.9	1.92693078464622	2
chr1	48000001	49000000	1000000	+	chr1:48000000-49000000	25193.83	25193.83	1.89702481886851	2
chr1	49000001	50000000	1000000	+	chr1:49000000-50000000	19197.54	19197.54	1.88222599044242	2
chr1	50000001	51000000	1000000	+	chr1:50000000-51000000	22407.25	22407.25	1.80915677508864	2
chr1	51000001	52000000	1000000	+	chr1:51000000-52000000	52600.86	52600.86	2.16217049483583	2
chr1	52000001	53000000	1000000	+	chr1:52000000-53000000	50992.02	50992.02	2.14737166640974	2
chr1	53000001	54000000	1000000	+	chr1:53000000-54000000	56292.15	56292.15	2.11592415600432	2
