chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	5448.53	5448.53	2.29586399391017	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	40937.35	40937.35	2.67317939609236	3
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	38423.98	38423.98	2.59071301700076	3
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	33096.32	33096.32	2.72164425272773	3
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	25876.55	25876.55	2.56939862978939	3
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	25177.7	25177.7	2.77746764780513	3
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	44745.42	44745.42	2.9545800558234	3
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	31768.03	31768.03	2.7155544278102	3
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	38212.67	38212.67	2.93732555189038	3
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	62997	62997	3.60060898249175	4
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	56786.29	56786.29	3.70362852068003	4
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	57815.23	57815.23	3.28520680030449	3
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	37869.62	37869.62	3.41233189545801	3
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	10595.36	10595.36	3.53362090839888	4
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	24199.71	24199.71	3.3303730017762	3
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	39856.38	39856.38	3.09489977163157	3
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	39403.66	39403.66	2.57142857142857	3
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	27249.49	27249.49	2.05024105556965	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	22373.14	22373.14	1.80842425780259	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	26018.63	26018.63	1.95178888606953	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	22275.95	22275.95	1.89190560771378	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	30427.34	30427.34	2.05988327835575	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	30320.2	30320.2	2.06089824917534	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	32959.48	32959.48	2.15732047703629	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	28414.94	28414.94	2.08627251966506	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	21802.41	21802.41	1.8256787617356	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	30473.58	30473.58	2.00253742704897	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	31596.4	31596.4	1.73154021821873	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	30859.62	30859.62	1.89139812230398	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	27493.92	27493.92	2.0827201217965	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	19912.01	19912.01	1.8162902816544	2
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	28995.07	28995.07	1.99568637401675	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	32478.76	32478.76	1.92489215935042	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	25792.07	25792.07	1.89850291804111	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	13801.94	13801.94	1.93656432377569	2
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	23735.32	23735.32	2.09642222786095	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	28433.75	28433.75	1.83405227099721	2
chr1	37000001	38000000	1000000	+	chr1:37000000-38000000	20122.61	20122.61	1.82009642222786	2
chr1	38000001	39000000	1000000	+	chr1:38000000-39000000	22524.62	22524.62	1.78228875919817	2
chr1	39000001	40000000	1000000	+	chr1:39000000-40000000	25624.88	25624.88	2.0735853844202	2
chr1	40000001	41000000	1000000	+	chr1:40000000-41000000	27240.67	27240.67	1.98756660746004	2
chr1	41000001	42000000	1000000	+	chr1:41000000-42000000	26940.8	26940.8	2.18167977670642	2
chr1	42000001	43000000	1000000	+	chr1:42000000-43000000	16564.12	16564.12	1.68079167723928	2
chr1	43000001	44000000	1000000	+	chr1:43000000-44000000	23210.17	23210.17	1.96143110885562	2
chr1	44000001	45000000	1000000	+	chr1:44000000-45000000	24930.92	24930.92	1.8990104034509	2
chr1	45000001	46000000	1000000	+	chr1:45000000-46000000	31184.65	31184.65	2.09591474245115	2
chr1	46000001	47000000	1000000	+	chr1:46000000-47000000	28874.52	28874.52	2.10479573712256	2
chr1	47000001	48000000	1000000	+	chr1:47000000-48000000	17252.72	17252.72	1.79497589444304	2
chr1	48000001	49000000	1000000	+	chr1:48000000-49000000	13095.84	13095.84	1.79548337985283	2
chr1	49000001	50000000	1000000	+	chr1:49000000-50000000	9629.45	9629.45	1.85485917279878	2
chr1	50000001	51000000	1000000	+	chr1:50000000-51000000	14091.48	14091.48	2.09083988835321	2
chr1	51000001	52000000	1000000	+	chr1:51000000-52000000	26499.1	26499.1	2.09794468409033	2
chr1	52000001	53000000	1000000	+	chr1:52000000-53000000	27962.08	27962.08	2.06521187515859	2
chr1	53000001	54000000	1000000	+	chr1:53000000-54000000	28633.13	28633.13	2.07663029687897	2
chr1	54000001	55000000	1000000	+	chr1:54000000-55000000	27460.91	27460.91	2.20451662014717	2
chr1	55000001	56000000	1000000	+	chr1:55000000-56000000	21368.36	21368.36	2.04694240040599	2
chr1	56000001	57000000	1000000	+	chr1:56000000-57000000	9745.7	9745.7	1.99847754377062	2
