chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	7414.61	7414.61	1.65452747055121	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	41590.08	41590.08	1.83023109432605	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	37381.93	37381.93	1.6681953061775	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	36894.24	36894.24	1.82105925726104	2
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	29951.11	29951.11	1.74300872223721	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	26597.41	26597.41	1.76063303659743	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	47670.88	47670.88	1.95198273536552	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	34524.98	34524.98	1.89982915205467	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	44432.08	44432.08	2.00017983994245	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	51469.29	51469.29	1.86242244402482	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	47280.68	47280.68	1.94335041812787	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	50606.2	50606.2	1.81170758025357	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	34286.71	34286.71	1.87357252045679	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	10183.87	10183.87	2.0954950094416	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	23443.97	23443.97	1.97356352845967	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	38298.84	38298.84	1.86781764229835	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	41878.01	41878.01	1.8599046848305	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	35772.71	35772.71	1.81998021760633	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	30176.71	30176.71	1.77933639061235	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	41585.4	41585.4	1.97032640949555	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	32591.08	32591.08	1.81872133800917	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	44592.57	44592.57	2.05017534394389	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	45042.11	45042.11	1.95521985432965	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	45156.33	45156.33	1.88616131642838	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	41787.59	41787.59	1.99280640230195	2
