chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1	1000000	1000000	+	chr1:0-1000000	5559.36	5559.36	1.99863815879068	2
chr1	1000001	2000000	1000000	+	chr1:1000000-2000000	28437.38	28437.38	1.97712106768351	2
chr1	2000001	3000000	1000000	+	chr1:2000000-3000000	27969.25	27969.25	1.98883290208362	2
chr1	3000001	4000000	1000000	+	chr1:3000000-4000000	27425.09	27425.09	2.11030913795451	2
chr1	4000001	5000000	1000000	+	chr1:4000000-5000000	19471.46	19471.46	2.01879340868855	2
chr1	5000001	6000000	1000000	+	chr1:5000000-6000000	18837.99	18837.99	2.03186708429797	2
chr1	6000001	7000000	1000000	+	chr1:6000000-7000000	29939.89	29939.89	2.00027236824186	2
chr1	7000001	8000000	1000000	+	chr1:7000000-8000000	23902.16	23902.16	1.91066321666894	2
chr1	8000001	9000000	1000000	+	chr1:8000000-9000000	22822.03	22822.03	1.89895138226883	2
chr1	9000001	10000000	1000000	+	chr1:9000000-10000000	31242.98	31242.98	1.99536973988833	2
chr1	10000001	11000000	1000000	+	chr1:10000000-11000000	27256.18	27256.18	1.85945798719869	2
chr1	11000001	12000000	1000000	+	chr1:11000000-12000000	30347.54	30347.54	1.96704344273458	2
chr1	12000001	13000000	1000000	+	chr1:12000000-13000000	22843.01	22843.01	1.96813291570203	2
chr1	13000001	14000000	1000000	+	chr1:13000000-14000000	6123.13	6123.13	2.172953833583	2
chr1	14000001	15000000	1000000	+	chr1:14000000-15000000	13907.8	13907.8	1.95669344954378	2
chr1	15000001	16000000	1000000	+	chr1:15000000-16000000	24591.37	24591.37	2.08960915157293	2
chr1	16000001	17000000	1000000	+	chr1:16000000-17000000	28605.59	28605.59	1.97957238186028	2
chr1	17000001	18000000	1000000	+	chr1:17000000-18000000	23983.5	23983.5	2.07599073947978	2
chr1	18000001	19000000	1000000	+	chr1:18000000-19000000	21941.89	21941.89	1.92673294293885	2
chr1	19000001	20000000	1000000	+	chr1:19000000-20000000	25166.51	25166.51	2.00354078714422	2
chr1	20000001	21000000	1000000	+	chr1:20000000-21000000	21515.47	21515.47	1.92455399700395	2
chr1	21000001	22000000	1000000	+	chr1:21000000-22000000	26575.48	26575.48	2.01389078033501	2
chr1	22000001	23000000	1000000	+	chr1:22000000-23000000	27471.57	27471.57	1.99210132098597	2
chr1	23000001	24000000	1000000	+	chr1:23000000-24000000	22452.46	22452.46	1.70066730219256	2
chr1	24000001	25000000	1000000	+	chr1:24000000-25000000	22862.66	22862.66	1.84583957510554	2
chr1	25000001	26000000	1000000	+	chr1:25000000-26000000	22362.87	22362.87	1.97766580416723	2
chr1	26000001	27000000	1000000	+	chr1:26000000-27000000	26975.8	26975.8	1.85373825411957	2
chr1	27000001	28000000	1000000	+	chr1:27000000-28000000	29529.6	29529.6	1.99019474329293	2
chr1	28000001	29000000	1000000	+	chr1:28000000-29000000	28716.22	28716.22	1.83521721367289	2
chr1	29000001	30000000	1000000	+	chr1:29000000-30000000	22825.73	22825.73	1.97657633119978	2
chr1	30000001	31000000	1000000	+	chr1:30000000-31000000	18292.83	18292.83	1.88315402424077	2
chr1	31000001	32000000	1000000	+	chr1:31000000-32000000	23861.13	23861.13	1.87879613237097	2
chr1	32000001	33000000	1000000	+	chr1:32000000-33000000	29642.98	29642.98	1.93708293612965	2
chr1	33000001	34000000	1000000	+	chr1:33000000-34000000	24782.56	24782.56	1.90766716600844	2
chr1	34000001	35000000	1000000	+	chr1:34000000-35000000	12987.23	12987.23	2.08225520904263	2
chr1	35000001	36000000	1000000	+	chr1:35000000-36000000	19379.55	19379.55	1.97630396295792	2
chr1	36000001	37000000	1000000	+	chr1:36000000-37000000	25342.92	25342.92	1.83766852784965	2
chr1	37000001	38000000	1000000	+	chr1:37000000-38000000	21401.97	21401.97	1.94688819283672	2
chr1	38000001	39000000	1000000	+	chr1:38000000-39000000	21727.41	21727.41	1.92509873348768	2
chr1	39000001	40000000	1000000	+	chr1:39000000-40000000	20630.58	20630.58	1.82050932861228	2
chr1	40000001	41000000	1000000	+	chr1:40000000-41000000	22351.39	22351.39	1.85973035544056	2
chr1	41000001	42000000	1000000	+	chr1:41000000-42000000	21104.79	21104.79	1.8910527032548	2
chr1	42000001	43000000	1000000	+	chr1:42000000-43000000	15571.07	15571.07	1.85210404466839	2
chr1	43000001	44000000	1000000	+	chr1:43000000-44000000	23429.44	23429.44	2.02696445594444	2
chr1	44000001	45000000	1000000	+	chr1:44000000-45000000	23747.83	23747.83	1.93926188206455	2
chr1	45000001	46000000	1000000	+	chr1:45000000-46000000	24808.1	24808.1	1.92291978755277	2
chr1	46000001	47000000	1000000	+	chr1:46000000-47000000	22729.19	22729.19	1.83548958191475	2
chr1	47000001	48000000	1000000	+	chr1:47000000-48000000	17718.97	17718.97	1.95451450360888	2
chr1	48000001	49000000	1000000	+	chr1:48000000-49000000	12237.89	12237.89	1.91965136865042	2
chr1	49000001	50000000	1000000	+	chr1:49000000-50000000	10630.03	10630.03	2.11466702982432	2
chr1	50000001	51000000	1000000	+	chr1:50000000-51000000	10654.84	10654.84	1.92074084161787	2
chr1	51000001	52000000	1000000	+	chr1:51000000-52000000	20384.63	20384.63	1.86463298379409	2
chr1	52000001	53000000	1000000	+	chr1:52000000-53000000	20723.27	20723.27	2.01389078033501	2
chr1	53000001	54000000	1000000	+	chr1:53000000-54000000	25098.38	25098.38	2.05883154024241	2
chr1	54000001	55000000	1000000	+	chr1:54000000-55000000	20968.48	20968.48	2.00762631077216	2
chr1	55000001	56000000	1000000	+	chr1:55000000-56000000	16347.7	16347.7	1.80226065640746	2
chr1	56000001	57000000	1000000	+	chr1:56000000-57000000	9617.46	9617.46	1.95505924009261	2
chr1	57000001	58000000	1000000	+	chr1:57000000-58000000	10059.04	10059.04	1.87253166280812	2
chr1	58000001	59000000	1000000	+	chr1:58000000-59000000	7694.3	7694.3	1.84011984202642	2
chr1	59000001	60000000	1000000	+	chr1:59000000-60000000	8602.39	8602.39	1.54160424894457	2
chr1	60000001	61000000	1000000	+	chr1:60000000-61000000	8122.72	8122.72	2.08661310091243	2
chr1	61000001	62000000	1000000	+	chr1:61000000-62000000	9722.3	9722.3	1.90712242952472	2
chr1	62000001	63000000	1000000	+	chr1:62000000-63000000	21545.93	21545.93	2.16205910390848	2
chr1	63000001	64000000	1000000	+	chr1:63000000-64000000	14292.79	14292.79	1.8019882881656	2
chr1	64000001	65000000	1000000	+	chr1:64000000-65000000	10854.98	10854.98	1.92782241590631	2
