chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	154.27	154.27	3.06806734781983	3
chr1	1718761	1718876	116	*	GNB1_11	31.8	31.8	1.8304792056411	2
chr1	1720492	1720708	217	*	GNB1_10	34.94	34.94	2.01122463663837	2
chr1	1721834	1722035	202	*	GNB1_9	37.73	37.73	2.17182328392574	2
chr1	1724684	1724750	67	*	GNB1_8	42.62	42.62	2.45330263347244	2
chr1	1735858	1736020	163	*	GNB1_7	33.39	33.39	1.92200316592315	2
chr1	1737914	1737977	64	*	GNB1_6	70.56	70.56	2.03079579795654	2
chr1	1747195	1747301	107	*	GNB1_5	35.07	35.07	2.01870772773061	2
chr1	1749276	1749314	39	*	GNB1_4	0	0	NA	NA
chr1	1756836	1756938	103	*	GNB1_3	31.66	31.66	1.82242049215714	2
chr1	1770629	1770677	49	*	GNB1_2	0	0	NA	NA
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	38.92	38.92	2.24032234853936	2
chr1	2489165	2489273	109	*	TNFRSF14_2	31.1	31.1	1.79018563822133	2
chr1	2489782	2489907	126	*	TNFRSF14_3	69.84	69.84	2.01007339185494	2
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	35.04	35.04	2.01698086055548	2
chr1	2493112	2493254	143	*	TNFRSF14_6	30.79	30.79	1.77234134407828	2
chr1	2494304	2494335	32	*	TNFRSF14_7	70.48	70.48	2.0284933083897	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	243.37	243.37	2.7169376888761	3
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	0	0	NA	NA
chr1	9775599	9775827	229	*	PIK3CD_4	62.84	62.84	1.80860555475608	2
chr1	9775907	9776136	230	*	PIK3CD_5	32.57	32.57	1.87480212980285	2
chr1	9776498	9776677	180	*	PIK3CD_6	72.56	72.56	2.08835803712764	2
chr1	9777017	9777166	150	*	PIK3CD_7	68.44	68.44	1.96977982443517	2
chr1	9777595	9777684	90	*	PIK3CD_8	35.9	35.9	2.06648438624262	2
chr1	9778752	9778973	222	*	PIK3CD_9	33.38	33.38	1.92142754353144	2
chr1	9779979	9780075	97	*	PIK3CD_10	31.58	31.58	1.81781551302346	2
chr1	9780170	9780300	131	*	PIK3CD_11	29.72	29.72	1.7107497481652	2
chr1	9780669	9780719	51	*	PIK3CD_12	35.7	35.7	2.0549719384084	2
chr1	9780800	9780967	168	*	PIK3CD_13	35.7	35.7	2.0549719384084	2
chr1	9781185	9781306	122	*	PIK3CD_14	0	0	NA	NA
chr1	9781502	9781645	144	*	PIK3CD_15	32.63	32.63	1.87825586415312	2
chr1	9781819	9781918	100	*	PIK3CD_16	0	0	NA	NA
chr1	9782033	9782211	179	*	PIK3CD_17	36.77	36.77	2.11656353432149	2
chr1	9782302	9782414	113	*	PIK3CD_18	36.77	36.77	2.11656353432149	2
chr1	9782586	9782664	79	*	PIK3CD_19	31.45	31.45	1.81033242193121	2
chr1	9783183	9783350	168	*	PIK3CD_20	33.13	33.13	1.90703698373867	2
chr1	9784027	9784150	124	*	PIK3CD_21	34.16	34.16	1.9663260900849	2
chr1	9784334	9784479	146	*	PIK3CD_22	30.8	30.8	1.77291696647	2
chr1	9784862	9784994	133	*	PIK3CD_23	33.04	33.04	1.90185638221327	2
chr1	9786967	9789172	2206	*	PIK3CD_24	111.39	111.39	1.97438480356886	2
chr1	11166588	11167557	970	*	MTOR_58	84.34	84.34	2.42739962584545	2
chr1	11168238	11168343	106	*	MTOR_57	30.01	30.01	1.72744279752482	2
chr1	11169347	11169427	81	*	MTOR_56	41.76	41.76	2.40379910778529	2
chr1	11169706	11169786	81	*	MTOR_55	36.13	36.13	2.07972370125198	2
chr1	11172909	11172974	66	*	MTOR_54	34.66	34.66	1.99510720967046	2
chr1	11174375	11174510	136	*	MTOR_53	74.03	74.03	2.13066628291841	2
chr1	11174870	11174944	75	*	MTOR_52	80.7	80.7	2.32263635055404	2
chr1	11175453	11175525	73	*	MTOR_51	39.38	39.38	2.26680097855807	2
chr1	11177061	11177143	83	*	MTOR_50	32.14	32.14	1.85005036695927	2
chr1	11181303	11181425	123	*	MTOR_49	33.94	33.94	1.95366239746726	2
chr1	11182036	11182183	148	*	MTOR_48	72.93	72.93	2.0990070513743	2
chr1	11184555	11184690	136	*	MTOR_47	32.32	32.32	1.86041157001007	2
chr1	11186679	11186853	175	*	MTOR_46	70.33	70.33	2.02417614045186	2
chr1	11187067	11187201	135	*	MTOR_45	85.11	85.11	2.44956108792632	2
chr1	11187681	11187863	183	*	MTOR_44	34.3	34.3	1.97438480356886	2
chr1	11188061	11188183	123	*	MTOR_43	41.07	41.07	2.36408116275723	2
chr1	11188511	11188609	99	*	MTOR_42	40.36	40.36	2.32321197294575	2
chr1	11188912	11189008	97	*	MTOR_41	37.08	37.08	2.13440782846453	2
chr1	11189795	11189895	101	*	MTOR_40	0	0	NA	NA
chr1	11190586	11190834	249	*	MTOR_39	34.37	34.37	1.97841416031084	2
