chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	42.17	42.17	0	0
chr1	1718761	1718876	116	*	GNB1_11	43.33	43.33	1.88186753528773	2
chr1	1720492	1720708	217	*	GNB1_10	49.92	49.92	2.16807817589577	2
chr1	1721834	1722035	202	*	GNB1_9	47.09	47.09	2.04516829533116	2
chr1	1724684	1724750	67	*	GNB1_8	45.37	45.37	1.97046688382193	2
chr1	1735858	1736020	163	*	GNB1_7	51.99	51.99	2.25798045602606	2
chr1	1737914	1737977	64	*	GNB1_6	97.41	97.41	2.11530944625407	2
chr1	1747195	1747301	107	*	GNB1_5	51.19	51.19	2.22323561346363	2
chr1	1749276	1749314	39	*	GNB1_4	42.3	42.3	1.8371335504886	2
chr1	1756836	1756938	103	*	GNB1_3	45.7	45.7	1.98479913137894	2
chr1	1770629	1770677	49	*	GNB1_2	38.25	38.25	1.66123778501629	2
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	44.19	44.19	1.91921824104235	2
chr1	2489165	2489273	109	*	TNFRSF14_2	45.57	45.57	1.97915309446254	2
chr1	2489782	2489907	126	*	TNFRSF14_3	107.38	107.38	2.33181324647123	2
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	44.24	44.24	1.9213897937025	2
chr1	2493112	2493254	143	*	TNFRSF14_6	44.44	44.44	1.93007600434311	2
chr1	2494304	2494335	32	*	TNFRSF14_7	82.18	82.18	1.78458197611292	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	184.18	184.18	1.59652551574376	2
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	47.66	47.66	2.06992399565689	2
chr1	9775599	9775827	229	*	PIK3CD_4	88.82	88.82	1.92877307274701	2
chr1	9775907	9776136	230	*	PIK3CD_5	44.93	44.93	1.9513572204126	2
chr1	9776498	9776677	180	*	PIK3CD_6	91.11	91.11	1.9785016286645	2
chr1	9777017	9777166	150	*	PIK3CD_7	87.52	87.52	1.90054288816504	2
chr1	9777595	9777684	90	*	PIK3CD_8	42.9	42.9	1.86319218241042	2
chr1	9778752	9778973	222	*	PIK3CD_9	41.07	41.07	1.78371335504886	2
chr1	9779979	9780075	97	*	PIK3CD_10	42.08	42.08	1.82757871878393	2
chr1	9780170	9780300	131	*	PIK3CD_11	46.71	46.71	2.02866449511401	2
chr1	9780669	9780719	51	*	PIK3CD_12	43.11	43.11	1.87231270358306	2
chr1	9780800	9780967	168	*	PIK3CD_13	43.11	43.11	1.87231270358306	2
chr1	9781185	9781306	122	*	PIK3CD_14	0	0	NA	NA
chr1	9781502	9781645	144	*	PIK3CD_15	44.66	44.66	1.93963083604777	2
chr1	9781819	9781918	100	*	PIK3CD_16	0	0	NA	NA
chr1	9782033	9782211	179	*	PIK3CD_17	44.12	44.12	1.91617806731813	2
chr1	9782302	9782414	113	*	PIK3CD_18	44.12	44.12	1.91617806731813	2
chr1	9782586	9782664	79	*	PIK3CD_19	45.61	45.61	1.98089033659066	2
chr1	9783183	9783350	168	*	PIK3CD_20	46.63	46.63	2.02519001085776	2
chr1	9784027	9784150	124	*	PIK3CD_21	48.51	48.51	2.10684039087948	2
chr1	9784334	9784479	146	*	PIK3CD_22	43.01	43.01	1.86796959826276	2
chr1	9784862	9784994	133	*	PIK3CD_23	42.79	42.79	1.85841476655809	2
chr1	9786967	9789172	2206	*	PIK3CD_24	95.56	95.56	0.943105320304017	1
chr1	11166588	11167557	970	*	MTOR_58	89.87	89.87	1.95157437567861	2
chr1	11168238	11168343	106	*	MTOR_57	50.49	50.49	2.1928338762215	2
chr1	11169347	11169427	81	*	MTOR_56	45.37	45.37	1.97046688382193	2
chr1	11169706	11169786	81	*	MTOR_55	47.52	47.52	2.06384364820847	2
chr1	11172909	11172974	66	*	MTOR_54	49.99	49.99	2.17111834961998	2
chr1	11174375	11174510	136	*	MTOR_53	103.93	103.93	2.25689467969598	2
chr1	11174870	11174944	75	*	MTOR_52	92.4	92.4	2.00651465798046	2
chr1	11175453	11175525	73	*	MTOR_51	42.75	42.75	1.85667752442997	2
chr1	11177061	11177143	83	*	MTOR_50	47.61	47.61	2.06775244299674	2
chr1	11181303	11181425	123	*	MTOR_49	49.58	49.58	2.15331161780673	2
chr1	11182036	11182183	148	*	MTOR_48	102.36	102.36	2.2228013029316	2
chr1	11184555	11184690	136	*	MTOR_47	48.66	48.66	2.11335504885993	2
chr1	11186679	11186853	175	*	MTOR_46	87.57	87.57	1.90162866449511	2
chr1	11187067	11187201	135	*	MTOR_45	94.16	94.16	2.04473398479913	2
chr1	11187681	11187863	183	*	MTOR_44	46.84	46.84	2.0343105320304	2
chr1	11188061	11188183	123	*	MTOR_43	44.96	44.96	1.95266015200869	2
chr1	11188511	11188609	99	*	MTOR_42	44.5	44.5	1.93268186753529	2
chr1	11188912	11189008	97	*	MTOR_41	45.24	45.24	1.96482084690554	2
chr1	11189795	11189895	101	*	MTOR_40	45.46	45.46	1.97437567861021	2
chr1	11190586	11190834	249	*	MTOR_39	46.2	46.2	2.00651465798046	2
chr1	11193137	11193254	118	*	MTOR_38	48.84	48.84	2.12117263843648	2
chr1	11194408	11194523	116	*	MTOR_37	49.47	49.47	2.1485342019544	2
chr1	11199361	11199492	132	*	MTOR_36	47.58	47.58	2.06644951140065	2
chr1	11199590	11199715	126	*	MTOR_35	47.58	47.58	2.06644951140065	2
chr1	11204705	11204812	108	*	MTOR_34	47.95	47.95	2.08251900108578	2
chr1	11205025	11205102	78	*	MTOR_33	45.79	45.79	1.98870792616721	2
chr1	11206733	11206848	116	*	MTOR_32	82.64	82.64	1.79457111834962	2
chr1	11210183	11210283	101	*	MTOR_31	49.09	49.09	2.13203040173724	2
chr1	11217209	11217348	140	*	MTOR_30	82.15	82.15	1.78393051031488	2
chr1	11227499	11227574	76	*	MTOR_29	46.67	46.67	2.02692725298589	2
chr1	11259315	11259460	146	*	MTOR_28	94.63	94.63	2.05494028230185	2
chr1	11259598	11259760	163	*	MTOR_27	42.41	42.41	1.84191096634093	2
chr1	11264618	11264760	143	*	MTOR_26	49.15	49.15	2.13463626492942	2
chr1	11269369	11269515	147	*	MTOR_25	103.1	103.1	2.23887079261672	2
chr1	11270871	11270963	93	*	MTOR_24	89.78	89.78	1.94961997828447	2
chr1	11272369	11272531	163	*	MTOR_23	43.6	43.6	1.89359391965255	2
chr1	11272853	11272965	113	*	MTOR_22	43.5	43.5	1.88925081433225	2
chr1	11273456	11273623	168	*	MTOR_21	45.49	45.49	1.9756786102063	2
chr1	11276205	11276291	87	*	MTOR_20	0	0	NA	NA
chr1	11288725	11288975	251	*	MTOR_19	82.28	82.28	1.78675352877307	2
chr1	11290982	11291111	130	*	MTOR_18	97.65	97.65	2.12052117263844	2
chr1	11291357	11291491	135	*	MTOR_17	91.39	91.39	1.98458197611292	2
chr1	11292493	11292585	93	*	MTOR_16	49.21	49.21	2.13724212812161	2
chr1	11293455	11293544	90	*	MTOR_15	47.16	47.16	2.04820846905537	2
chr1	11294200	11294322	123	*	MTOR_14	94.92	94.92	2.06123778501629	2
chr1	11297900	11298105	206	*	MTOR_13	100.6	100.6	2.18458197611292	2
chr1	11298459	11298674	216	*	MTOR_12	48.7	48.7	2.11509229098806	2
chr1	11300360	11300604	245	*	MTOR_11	93.01	93.01	2.01976112920738	2
chr1	11301610	11301738	129	*	MTOR_10	47.95	47.95	2.08251900108578	2
chr1	11303171	11303357	187	*	MTOR_9	46.67	46.67	2.02692725298589	2
chr1	11307682	11307790	109	*	MTOR_8	47.39	47.39	2.05819761129207	2
chr1	11307876	11308151	276	*	MTOR_7	89.46	89.46	1.94267100977199	2
chr1	11313896	11314030	135	*	MTOR_6	51.19	51.19	2.22323561346363	2
