chr	start	end	width	strand	name	raw	cor	N	Ns
chr1	1716724	1718492	1769	*	GNB1_12	205.32	205.32	4.32776451869531	4
chr1	1718761	1718876	116	*	GNB1_11	32.38	32.38	1.87343603095393	2
chr1	1720492	1720708	217	*	GNB1_10	32.03	32.03	1.85318579590656	2
chr1	1721834	1722035	202	*	GNB1_9	34.29	34.29	1.98394445649816	2
chr1	1724684	1724750	67	*	GNB1_8	39.96	39.96	2.31199826426557	2
chr1	1735858	1736020	163	*	GNB1_7	32.66	32.66	1.88963621899183	2
chr1	1737914	1737977	64	*	GNB1_6	71.49	71.49	2.0681275764808	2
chr1	1747195	1747301	107	*	GNB1_5	32.1	32.1	1.85723584291603	2
chr1	1749276	1749314	39	*	GNB1_4	39.38	39.38	2.27844073190135	2
chr1	1756836	1756938	103	*	GNB1_3	28.36	28.36	1.64084761698127	2
chr1	1770629	1770677	49	*	GNB1_2	51.53	51.53	2.98141317711723	3
chr1	1822259	1822556	298	*	GNB1_1	0	0	NA	NA
chr1	2487804	2488172	369	*	TNFRSF14_1	0	0	NA	NA
chr1	2489165	2489273	109	*	TNFRSF14_2	31.64	31.64	1.83062124828235	2
chr1	2489782	2489907	126	*	TNFRSF14_3	72.18	72.18	2.08808852245606	2
chr1	2491262	2491417	156	*	TNFRSF14_4	0	0	NA	NA
chr1	2492063	2492153	91	*	TNFRSF14_5	34.85	34.85	2.01634483257395	2
chr1	2493112	2493254	143	*	TNFRSF14_6	32.99	32.99	1.90872929775078	2
chr1	2494304	2494335	32	*	TNFRSF14_7	70.72	70.72	2.04585231792869	2
chr1	2494587	2497061	2475	*	TNFRSF14_8	110.37	110.37	2.09445288204238	2
chr1	9711790	9711860	71	*	PIK3CD_1	0	0	NA	NA
chr1	9751525	9751629	105	*	PIK3CD_2	0	0	NA	NA
chr1	9770482	9770654	173	*	PIK3CD_3	28.97	28.97	1.67614088377812	2
chr1	9775599	9775827	229	*	PIK3CD_4	67.93	67.93	1.96514066681131	2
chr1	9775907	9776136	230	*	PIK3CD_5	36.66	36.66	2.12106747667607	2
chr1	9776498	9776677	180	*	PIK3CD_6	81.17	81.17	2.34815939827873	2
chr1	9777017	9777166	150	*	PIK3CD_7	79.22	79.22	2.2917480292182	2
chr1	9777595	9777684	90	*	PIK3CD_8	40.65	40.65	2.3519201562161	2
chr1	9778752	9778973	222	*	PIK3CD_9	35.67	35.67	2.06378824039922	2
chr1	9779979	9780075	97	*	PIK3CD_10	31.52	31.52	1.82367831055182	2
chr1	9780170	9780300	131	*	PIK3CD_11	30.64	30.64	1.77276343386129	2
chr1	9780669	9780719	51	*	PIK3CD_12	38.98	38.98	2.25529760613293	2
chr1	9780800	9780967	168	*	PIK3CD_13	38.98	38.98	2.25529760613293	2
chr1	9781185	9781306	122	*	PIK3CD_14	0	0	NA	NA
chr1	9781502	9781645	144	*	PIK3CD_15	35.01	35.01	2.02560208288132	2
chr1	9781819	9781918	100	*	PIK3CD_16	0	0	NA	NA
